Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 36.008840, 495, 0, 29.326682
1, 500, 36.208566, 428, 0, 22.225243
2, 500, 36.205563, 436, 0, 18.165555
3, 500, 36.084047, 431, 0, 16.176740
4, 500, 36.139048, 391, 0, 15.025781
5, 500, 36.256777, 399, 0, 15.138821
6, 500, 36.156217, 410, 0, 14.570396
7, 500, 36.248551, 389, 0, 14.490730
8, 500, 36.109418, 371, 0, 14.214604
9, 500, 36.165703, 371, 0, 14.254282
10, 500, 36.242784, 357, 0, 14.144386
11, 500, 36.223050, 358, 0, 14.251896
12, 500, 36.153573, 369, 0, 14.486158
13, 500, 36.161499, 357, 0, 14.955072
14, 500, 36.094750, 367, 0, 14.954473
15, 500, 36.146358, 333, 0, 14.771191
16, 500, 36.054194, 355, 0, 14.577415
17, 500, 36.256171, 340, 0, 14.506703
18, 500, 36.130448, 347, 0, 13.989368
19, 500, 36.163845, 369, 0, 13.922259
20, 500, 36.205264, 352, 0, 14.441320
21, 500, 36.192457, 322, 0, 14.150264
22, 500, 36.363324, 345, 0, 14.246191
23, 500, 36.351295, 329, 0, 14.234945
24, 500, 36.428798, 320, 0, 13.974786
25, 500, 36.192944, 336, 0, 14.485298
26, 500, 36.215170, 323, 0, 14.253656
27, 500, 36.450335, 311, 0, 13.874445
28, 500, 36.444953, 319, 0, 13.952751
29, 500, 36.427351, 306, 0, 13.966888
30, 500, 36.468388, 312, 0, 14.029380
31, 500, 36.280373, 298, 0, 14.078727
32, 500, 36.365118, 322, 0, 14.436019
33, 500, 36.425975, 298, 0, 14.541371
34, 500, 36.467646, 315, 0, 14.224296
35, 500, 36.286715, 294, 0, 14.523335
36, 500, 36.450457, 316, 0, 14.393963
37, 500, 36.400811, 326, 0, 14.682586
38, 500, 36.446209, 300, 0, 14.442019
39, 500, 36.506042, 309, 0, 14.425413
40, 500, 36.456437, 300, 0, 13.963189
41, 500, 36.372683, 306, 0, 13.596235
42, 500, 36.423419, 300, 0, 13.966464
43, 500, 36.519450, 286, 0, 14.292723
44, 500, 36.427021, 290, 0, 14.278371
45, 500, 36.533430, 305, 0, 14.121362
46, 500, 36.375943, 290, 0, 14.030189
47, 500, 36.454439, 301, 0, 14.452313
48, 500, 36.502210, 297, 0, 14.406572
49, 500, 36.489524, 296, 0, 14.346907
50, 500, 36.397415, 293, 0, 13.815415
51, 500, 36.331278, 286, 0, 14.199622
52, 500, 36.429407, 287, 0, 14.134931
53, 500, 36.382071, 282, 0, 13.857890
54, 500, 36.478333, 301, 0, 14.181818
55, 500, 36.384784, 300, 0, 14.386340
56, 500, 36.279650, 281, 0, 14.582575
57, 500, 36.331042, 285, 0, 14.279729
58, 500, 36.324647, 283, 0, 14.359692
59, 500, 36.319323, 280, 0, 14.440517
60, 500, 36.438331, 288, 0, 13.668143
