Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 30.743462, 174, 0, 28.333407
1, 42, 28.756832, 46, 0, 26.525326
2, 40, 28.558005, 38, 0, 26.565250
3, 36, 28.631273, 32, 0, 27.845101
4, 34, 29.231314, 36, 0, 29.568524
5, 34, 30.020870, 23, 0, 29.612247
6, 26, 30.792268, 24, 0, 28.099386
7, 20, 29.216203, 20, 0, 26.800319
8, 18, 29.956067, 21, 0, 25.573327
9, 18, 29.512678, 23, 0, 27.516545
10, 20, 29.553252, 21, 0, 30.205200
11, 20, 29.403169, 20, 0, 31.756598
12, 20, 29.476702, 22, 0, 29.055627
13, 20, 29.437580, 23, 0, 31.017056
14, 26, 29.787448, 29, 0, 31.404542
15, 24, 29.935158, 25, 0, 27.756787
16, 22, 29.509002, 28, 0, 26.189212
17, 26, 29.755130, 34, 0, 23.484962
18, 24, 28.672724, 30, 0, 26.163892
19, 26, 28.945669, 30, 0, 25.592269
20, 26, 28.388422, 37, 0, 24.728924
21, 26, 28.062337, 27, 0, 31.087269
22, 22, 28.647140, 28, 0, 26.484534
23, 24, 28.059434, 35, 0, 24.631643
24, 30, 28.995608, 45, 0, 27.790161
25, 30, 27.347278, 40, 0, 27.545253
26, 34, 27.578653, 41, 0, 27.783815
27, 36, 28.558183, 40, 0, 27.710078
28, 36, 28.528193, 31, 0, 29.275546
29, 30, 28.961819, 40, 0, 33.004589
30, 30, 28.123032, 32, 0, 30.889305
31, 28, 29.094275, 31, 0, 31.771533
32, 30, 28.976109, 32, 0, 28.703784
33, 32, 29.077717, 27, 0, 29.973814
34, 28, 29.063546, 28, 0, 30.658717
35, 28, 28.574980, 30, 0, 29.017826
36, 26, 29.831321, 26, 0, 30.108750
37, 24, 29.995413, 25, 0, 28.658413
38, 26, 29.082129, 30, 0, 28.284160
39, 28, 29.252131, 33, 0, 28.929738
40, 28, 29.482373, 29, 0, 27.703209
41, 26, 29.222299, 25, 0, 25.488734
42, 28, 28.886312, 26, 0, 29.513552
43, 24, 28.383541, 23, 0, 29.803504
44, 26, 28.643081, 21, 0, 29.431870
45, 20, 28.866094, 19, 0, 27.799093
46, 20, 28.170223, 22, 0, 29.741609
47, 18, 27.585146, 22, 0, 27.845044
48, 20, 27.837903, 25, 0, 30.481807
49, 22, 28.150484, 27, 0, 30.012650
50, 24, 28.118092, 30, 0, 30.054833
51, 26, 28.216843, 29, 0, 29.348736
52, 28, 28.211956, 30, 0, 30.654624
53, 26, 28.295055, 26, 0, 32.475202
54, 28, 28.722623, 30, 0, 28.541827
55, 26, 28.443012, 32, 0, 28.588600
56, 28, 28.441263, 27, 0, 31.399668
57, 24, 29.046859, 25, 0, 28.672729
58, 22, 29.255648, 24, 0, 29.237219
59, 22, 27.748440, 21, 0, 26.837590
60, 22, 27.554667, 30, 0, 29.720307
61, 30, 28.416859, 42, 0, 27.813052
62, 34, 29.066299, 39, 0, 27.944721
63, 34, 28.683085, 31, 0, 27.860454
64, 30, 29.764811, 31, 0, 26.380360
65, 28, 29.806557, 27, 0, 29.316711
66, 24, 29.619006, 27, 0, 30.445868
67, 26, 29.996027, 30, 0, 27.338034
68, 26, 29.942963, 30, 0, 26.663495
69, 26, 30.081335, 26, 0, 27.911856
70, 24, 29.996333, 23, 0, 26.047565
71, 22, 29.640652, 23, 0, 25.782957
72, 22, 29.724845, 24, 0, 24.169288
73, 24, 29.215915, 25, 0, 25.340354
74, 22, 29.907873, 49, 0, 23.754726
75, 22, 29.517764, 85, 0, 27.640766
76, 24, 29.753343, 78, 0, 26.469346
77, 24, 28.601298, 50, 0, 31.757882
78, 24, 29.414474, 58, 0, 29.983802
79, 22, 28.995390, 23, 0, 30.007459
80, 22, 29.450407, 20, 0, 31.366745
81, 18, 28.413499, 17, 0, 29.833085
82, 18, 28.607061, 22, 0, 31.695805
83, 22, 27.934892, 25, 0, 27.118504
84, 22, 28.918719, 24, 0, 24.932159
85, 22, 27.813264, 22, 0, 27.561071
86, 22, 29.917571, 23, 0, 30.565954
87, 20, 30.688272, 21, 0, 30.341847
88, 20, 30.594752, 18, 0, 30.721198
89, 18, 29.657842, 12, 0, 30.498741
90, 14, 29.790116, 20, 0, 33.074698
91, 16, 29.393842, 12, 0, 28.182736
92, 16, 29.601418, 16, 0, 26.626987
93, 16, 30.124092, 13, 0, 29.114665
94, 14, 29.882221, 17, 0, 29.079362
95, 12, 29.293514, 18, 0, 25.661282
96, 14, 29.912869, 21, 0, 26.575206
97, 16, 29.348663, 15, 0, 31.666394
98, 16, 29.588096, 13, 0, 30.620840
99, 16, 29.297913, 18, 0, 26.434281
100, 16, 30.644733, 14, 0, 28.565292
101, 14, 29.403306, 17, 0, 29.270374
102, 16, 28.400141, 16, 0, 31.498460
103, 16, 29.961403, 16, 0, 28.443368
104, 16, 31.092601, 169, 0, 28.443208
105, 14, 30.648193, 37, 0, 29.166993
106, 18, 30.565672, 27, 0, 25.933086
107, 16, 31.228504, 20, 0, 27.281734
108, 14, 31.251432, 16, 0, 25.304510
109, 10, 31.236824, 98, 0, 32.597626
110, 12, 30.436269, 37, 0, 27.122603
111, 16, 31.124371, 15, 0, 27.113847
112, 14, 30.636585, 19, 0, 25.876883
113, 12, 30.595367, 17, 0, 27.412337
114, 10, 31.077199, 14, 0, 28.749737
115, 10, 30.441085, 15, 0, 30.114278
116, 14, 30.604742, 17, 0, 26.980014
117, 14, 30.694964, 19, 0, 29.504321
118, 16, 29.742129, 15, 0, 29.027326
119, 14, 29.772716, 16, 0, 28.746740
