Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.000000, 389, 0
1, 500, 0.000000, 323, 0
2, 501, 0.000000, 337, 0
3, 502, 0.000000, 357, 0
4, 503, 0.000000, 333, 0
5, 503, 0.000000, 409, 0
6, 503, 0.000000, 431, 0
7, 503, 0.000000, 433, 0
8, 503, 0.000000, 389, 0
9, 503, 0.000000, 454, 0
10, 504, 0.000000, 368, 0
11, 504, 0.000000, 370, 0
12, 505, 0.000000, 492, 0
13, 506, 0.000000, 380, 0
14, 506, 0.000000, 441, 0
15, 506, 0.000000, 449, 0
16, 507, 0.000000, 440, 0
17, 507, 0.000000, 427, 0
18, 507, 0.000000, 507, 0
19, 507, 0.000000, 420, 0
20, 507, 0.000000, 493, 0
21, 507, 0.000000, 418, 0
22, 508, 0.000000, 404, 0
23, 508, 0.000000, 470, 0
24, 509, 0.000000, 420, 0
25, 509, 0.000000, 475, 0
26, 510, 0.000000, 435, 0
27, 511, 0.000000, 434, 0
28, 512, 0.000000, 469, 0
29, 513, 0.000000, 479, 0
30, 514, 0.000000, 453, 0
31, 514, 0.000000, 484, 0
32, 514, 0.000000, 463, 0
33, 515, 0.000000, 479, 0
34, 516, 0.000000, 476, 0
35, 517, 0.000000, 490, 0
36, 518, 0.000000, 485, 0
37, 519, 0.000000, 381, 0
38, 519, 0.000000, 420, 0
39, 519, 0.000000, 347, 0
40, 520, 0.000000, 329, 0
41, 521, 0.000000, 398, 0
42, 521, 0.000000, 377, 0
43, 521, 0.000000, 338, 0
44, 521, 0.000000, 378, 0
45, 522, 0.000000, 333, 0
46, 522, 0.000000, 320, 0
47, 522, 0.000000, 369, 0
48, 523, 0.000000, 331, 0
49, 524, 0.000000, 322, 0
50, 524, 0.000000, 364, 0
51, 524, 0.000000, 397, 0
52, 525, 0.000000, 405, 0
53, 525, 0.000001, , 1
