Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.273013, 513, 0
1, 501, 0.432294, 473, 0
2, 501, 0.371770, 348, 0
3, 502, 0.401928, 454, 0
4, 503, 0.399704, 332, 0
5, 503, 0.384953, 433, 0
6, 503, 0.314133, 399, 0
7, 503, 0.313109, 389, 0
8, 504, 0.304644, 402, 0
9, 505, 0.388547, 345, 0
10, 505, 0.308566, 480, 0
11, 505, 0.317086, 411, 0
12, 506, 0.320215, 359, 0
13, 506, 0.385665, 403, 0
14, 507, 0.386775, 335, 0
15, 508, 0.393730, 414, 0
16, 508, 0.399225, 244, 0
17, 508, 0.400143, 241, 0
18, 508, 0.406025, 343, 0
19, 508, 0.400601, 303, 0
20, 508, 0.387917, 254, 0
21, 508, 0.395639, 341, 0
22, 509, 0.386829, 256, 0
23, 510, 0.400413, 364, 0
24, 510, 0.383656, , 1
