Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.000000, 391, 0
1, 500, 0.000000, 331, 0
2, 500, 0.000000, 383, 0
3, 501, 0.000000, 335, 0
4, 501, 0.000000, 340, 0
5, 502, 0.000000, 355, 0
6, 502, 0.000000, 303, 0
7, 502, 0.000000, 354, 0
8, 502, 0.000000, 304, 0
9, 502, 0.000000, 309, 0
10, 502, 0.000000, 274, 0
11, 502, 0.000000, 297, 0
12, 503, 0.000001, 311, 0
13, 504, 0.000001, 260, 0
14, 505, 0.000001, 339, 0
15, 505, 0.000001, 334, 0
16, 506, 0.000000, , 1
