Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.339802, 510, 0
1, 501, 0.519766, 485, 0
2, 501, 0.516732, 467, 0
3, 502, 0.543436, 525, 0
4, 503, 0.506131, 478, 0
5, 503, 0.508243, 457, 0
6, 503, 0.460620, 545, 0
7, 504, 0.455923, 544, 0
8, 505, 0.457025, 540, 0
9, 506, 0.443027, 427, 0
10, 507, 0.452156, 412, 0
11, 507, 0.452279, 440, 0
12, 507, 0.464656, 563, 0
13, 507, 0.440979, 467, 0
14, 508, 0.473968, 494, 0
15, 508, 0.446099, 538, 0
16, 508, 0.405600, 533, 0
17, 508, 0.389705, 557, 0
18, 508, 0.383958, 519, 0
19, 508, 0.392192, 501, 0
20, 509, 0.386080, 502, 0
21, 510, 0.390838, 510, 0
22, 510, 0.382401, 587, 0
23, 510, 0.386389, 525, 0
24, 511, 0.383080, 477, 0
25, 512, 0.382970, 487, 0
26, 512, 0.386859, 500, 0
27, 512, 0.384472, 439, 0
28, 513, 0.349620, 461, 0
29, 514, 0.272273, 392, 0
30, 514, 0.256941, 453, 0
31, 515, 0.195270, 516, 0
32, 516, 0.184455, 495, 0
33, 517, 0.193356, 546, 0
34, 517, 0.180105, 557, 0
35, 517, 0.216673, 512, 0
36, 517, 0.175335, 575, 0
37, 518, 0.225423, 523, 0
38, 519, 0.181528, 463, 0
39, 520, 0.208192, 578, 0
40, 521, 0.225952, 565, 0
41, 521, 0.152861, 549, 0
42, 521, 0.169795, 538, 0
43, 522, 0.177558, 559, 0
44, 522, 0.146355, 557, 0
45, 522, 0.210465, 514, 0
46, 522, 0.188887, 565, 0
47, 522, 0.164162, 631, 0
48, 522, 0.170292, 623, 0
49, 522, 0.150510, 634, 0
50, 523, 0.186603, 546, 0
51, 524, 0.189768, 514, 0
52, 525, 0.186261, 500, 0
53, 526, 0.212686, 560, 0
54, 526, 0.179565, 421, 0
55, 526, 0.146280, 515, 0
56, 527, 0.172875, 528, 0
57, 527, 0.235925, 436, 0
58, 528, 0.193571, 487, 0
59, 528, 0.239482, 537, 0
60, 528, 0.233685, 385, 0
61, 528, 0.199652, 569, 0
62, 528, 0.179344, 625, 0
63, 528, 0.160925, 529, 0
64, 529, 0.151533, 584, 0
65, 529, 0.229834, 414, 0
66, 530, 0.167941, 498, 0
67, 530, 0.165741, 565, 0
68, 530, 0.191973, 550, 0
69, 531, 0.143283, 554, 0
70, 531, 0.143600, 465, 0
71, 532, 0.195156, 517, 0
72, 532, 0.192513, 579, 0
73, 533, 0.158573, 513, 0
74, 533, 0.242025, 551, 0
75, 533, 0.145970, 528, 0
76, 533, 0.158037, 499, 0
77, 533, 0.151715, 540, 0
78, 533, 0.147896, 530, 0
79, 533, 0.171904, 488, 0
80, 534, 0.151118, 559, 0
81, 534, 0.155885, 620, 0
82, 535, 0.141743, 540, 0
83, 536, 0.140075, 535, 0
84, 537, 0.153753, 618, 0
85, 537, 0.143711, 587, 0
86, 537, 0.167534, 710, 0
87, 537, 0.145584, 423, 0
88, 538, 0.231334, 490, 0
89, 538, 0.239082, 538, 0
90, 539, 0.201804, 612, 0
91, 539, 0.188149, 470, 0
92, 540, 0.194598, 480, 0
93, 541, 0.186480, 481, 0
94, 541, 0.191103, 468, 0
95, 541, 0.190383, 506, 0
96, 542, 0.160610, 609, 0
97, 542, 0.144880, 525, 0
98, 543, 0.159295, 543, 0
99, 544, 0.156039, 431, 0
100, 545, 0.155238, 597, 0
101, 545, 0.268627, 596, 0
102, 545, 0.171309, 530, 0
103, 545, 0.163012, 580, 0
104, 545, 0.139817, 632, 0
105, 545, 0.213069, 563, 0
106, 546, 0.174747, 604, 0
107, 547, 0.143691, 546, 0
108, 548, 0.147024, 543, 0
109, 548, 0.117113, 572, 0
110, 548, 0.143200, 615, 0
111, 548, 0.161846, 624, 0
112, 548, 0.127270, 656, 0
113, 548, 0.117397, 733, 0
114, 549, 0.147241, 616, 0
115, 550, 0.155681, 694, 0
116, 551, 0.159329, 646, 0
117, 552, 0.155189, 673, 0
118, 553, 0.117298, 695, 0
119, 554, 0.151778, 650, 0
120, 554, 0.135343, 616, 0
121, 555, 0.139442, 698, 0
122, 556, 0.145209, 711, 0
123, 556, 0.123652, 691, 0
124, 557, 0.128010, 701, 0
125, 558, 0.134789, 611, 0
126, 558, 0.201078, 665, 0
127, 559, 0.137115, 618, 0
128, 560, 0.147626, 626, 0
129, 560, 0.186283, 631, 0
130, 561, 0.229034, 651, 0
131, 561, 0.222326, 554, 0
132, 561, 0.265172, 666, 0
133, 561, 0.219965, 617, 0
134, 561, 0.176464, 667, 0
135, 561, 0.156509, 612, 0
136, 562, 0.123638, 675, 0
137, 562, 0.123503, 667, 0
138, 562, 0.163076, 692, 0
139, 563, 0.112527, 735, 0
140, 564, 0.157922, 698, 0
141, 565, 0.157647, 713, 0
142, 565, 0.154892, 739, 0
143, 566, 0.121634, 703, 0
144, 566, 0.132701, 717, 0
145, 567, 0.203496, 649, 0
146, 568, 0.128943, 689, 0
147, 569, 0.117108, 690, 0
148, 569, 0.139486, 629, 0
149, 569, 0.134207, 780, 0
150, 570, 0.210987, 612, 0
151, 571, 0.163502, 653, 0
152, 571, 0.170828, 651, 0
153, 572, 0.125305, 675, 0
154, 572, 0.178248, 685, 0
155, 572, 0.157602, 713, 0
156, 573, 0.165358, 735, 0
157, 574, 0.224253, 763, 0
158, 574, 0.119375, 697, 0
159, 575, 0.158540, 693, 0
160, 575, 0.155595, 696, 0
161, 576, 0.171851, 710, 0
162, 577, 0.150368, 835, 0
163, 578, 0.161574, 842, 0
164, 578, 0.125599, 812, 0
165, 578, 0.161923, 799, 0
166, 579, 0.151210, 959, 0
167, 580, 0.129802, 789, 0
168, 580, 0.147659, 875, 0
169, 581, 0.169303, 894, 0
170, 581, 0.115960, 926, 0
171, 582, 0.127617, 900, 0
172, 582, 0.187069, 1004, 0
173, 583, 0.119833, 801, 0
174, 583, 0.149124, 945, 0
175, 583, 0.142445, 758, 0
176, 584, 0.149306, 980, 0
177, 584, 0.150209, 885, 0
178, 584, 0.137986, 867, 0
179, 584, 0.117900, 850, 0
180, 585, 0.144036, 854, 0
181, 585, 0.193409, 914, 0
182, 586, 0.130551, 911, 0
183, 587, 0.146850, 960, 0
184, 588, 0.177813, 801, 0
185, 589, 0.150505, 942, 0
186, 589, 0.131422, 745, 0
187, 589, 0.253353, 793, 0
188, 590, 0.178944, 796, 0
189, 591, 0.176109, 806, 0
190, 591, 0.155951, 766, 0
191, 591, 0.188581, 715, 0
192, 591, 0.176334, 692, 0
193, 592, 0.160202, 835, 0
194, 593, 0.154828, 802, 0
195, 594, 0.159676, 818, 0
196, 595, 0.166668, 852, 0
197, 596, 0.155162, 886, 0
198, 596, 0.170711, 884, 0
