Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.000000, 332, 0
1, 500, 0.355169, 324, 0
2, 500, 0.181788, 442, 0
3, 500, 0.148711, 530, 0
4, 500, 0.136603, 518, 0
5, 500, 0.115900, 398, 0
6, 500, 0.070785, 396, 0
7, 501, 0.052097, 380, 0
8, 501, 0.088135, 437, 0
9, 501, 0.117358, 419, 0
10, 501, 0.114318, 442, 0
11, 501, 0.085280, 430, 0
12, 502, 0.046001, 422, 0
13, 502, 0.035636, 467, 0
14, 502, 0.030798, 433, 0
15, 503, 0.030647, 475, 0
16, 504, 0.030297, 448, 0
17, 504, 0.026784, 463, 0
18, 505, 0.028398, 477, 0
19, 506, 0.030400, 444, 0
20, 506, 0.028490, 442, 0
21, 506, 0.026873, 434, 0
22, 507, 0.020602, 408, 0
23, 508, 0.020139, 468, 0
24, 509, 0.026772, 442, 0
25, 509, 0.026616, 423, 0
26, 509, 0.025294, 437, 0
27, 510, 0.017680, 436, 0
28, 511, 0.020637, 448, 0
29, 512, 0.021311, 454, 0
30, 513, 0.021824, 480, 0
31, 513, 0.017182, 463, 0
32, 513, 0.029970, 422, 0
33, 514, 0.027991, 427, 0
34, 515, 0.071617, 431, 0
35, 515, 0.064852, 458, 0
36, 516, 0.068326, 450, 0
37, 517, 0.060081, 496, 0
38, 517, 0.043430, 468, 0
39, 517, 0.061681, 474, 0
40, 517, 0.056883, 458, 0
41, 518, 0.053456, 431, 0
42, 518, 0.047911, 452, 0
43, 519, 0.038711, 442, 0
44, 519, 0.038068, 461, 0
45, 519, 0.037796, 464, 0
46, 520, 0.034984, 470, 0
47, 520, 0.035932, 471, 0
48, 520, 0.029732, 472, 0
49, 521, 0.031028, 475, 0
50, 521, 0.030214, 485, 0
51, 521, 0.038394, 473, 0
52, 522, 0.036647, 452, 0
53, 523, 0.053761, 462, 0
54, 523, 0.049095, 428, 0
55, 524, 0.047448, 427, 0
56, 524, 0.040230, 460, 0
57, 525, 0.028724, 472, 0
58, 526, 0.030038, 466, 0
59, 526, 0.028515, 476, 0
60, 526, 0.030341, 449, 0
61, 526, 0.034788, 431, 0
62, 526, 0.032427, 461, 0
63, 526, 0.033676, 442, 0
64, 526, 0.031359, 439, 0
65, 526, 0.031456, 451, 0
66, 527, 0.032989, 462, 0
67, 528, 0.029685, 438, 0
68, 529, 0.028062, 478, 0
69, 530, 0.026981, 478, 0
70, 531, 0.028381, 460, 0
71, 531, 0.025653, 463, 0
72, 531, 0.023042, 470, 0
73, 531, 0.024205, 480, 0
74, 531, 0.023866, 504, 0
75, 531, 0.023364, 468, 0
