Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 23.608998, 444, 0
1, 500, 22.440937, 497, 0
2, 500, 21.756605, 492, 0
3, 500, 19.441803, 438, 0
4, 500, 16.007838, 449, 0
5, 501, 15.555122, 404, 0
6, 502, 13.642502, 536, 0
7, 503, 13.651337, 481, 0
8, 503, 13.354300, 532, 0
9, 503, 13.210670, 482, 0
10, 503, 13.219203, 513, 0
11, 504, 12.662248, 478, 0
12, 504, 11.409308, 607, 0
13, 505, 8.565870, 566, 0
14, 506, 9.049980, 562, 0
15, 507, 9.225808, , 1
