Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 22.273253, 342, 0
1, 500, 22.233150, 418, 0
2, 500, 22.251637, 383, 0
3, 501, 22.313371, 424, 0
4, 501, 22.209280, 367, 0
5, 501, 22.260446, 309, 0
6, 501, 22.317299, 344, 0
7, 501, 22.241565, 299, 0
8, 501, 22.264586, 347, 0
9, 502, 22.347108, 375, 0
10, 503, 22.365477, 440, 0
11, 503, 22.328104, 384, 0
12, 504, 22.323044, 370, 0
13, 505, 22.300812, 293, 0
14, 505, 22.362314, 409, 0
15, 506, 22.385619, 387, 0
16, 507, 22.348538, 288, 0
17, 507, 22.295724, 332, 0
18, 508, 22.268156, 297, 0
19, 508, 22.239649, 260, 0
20, 509, 22.252032, 416, 0
21, 510, 22.281084, 232, 0
22, 510, 22.228118, 243, 0
23, 511, 22.222324, 298, 0
24, 511, 22.213029, 325, 0
25, 511, 22.273616, 385, 0
26, 511, 22.260429, 215, 0
27, 512, 22.271307, 277, 0
28, 513, 22.308057, 267, 0
29, 514, 22.264035, 244, 0
30, 514, 22.339064, 300, 0
31, 515, 22.343571, 250, 0
32, 516, 22.333621, 253, 0
33, 516, 22.303025, 193, 0
34, 517, 22.353125, 282, 0
35, 518, 22.315533, 197, 0
36, 519, 22.338608, 229, 0
37, 520, 22.301107, 273, 0
38, 520, 22.226272, 300, 0
39, 521, 22.196570, 370, 0
40, 521, 22.208116, 269, 0
41, 522, 22.211702, 338, 0
42, 523, 22.246724, 230, 0
43, 524, 22.279158, 258, 0
44, 524, 22.332193, 264, 0
45, 525, 22.293320, 221, 0
46, 526, 22.155472, 239, 0
47, 527, 22.200822, 272, 0
48, 527, 22.276265, 219, 0
49, 527, 22.272094, 269, 0
50, 527, 22.299790, 282, 0
51, 527, 22.245822, 229, 0
52, 527, 22.215456, 333, 0
53, 527, 22.242210, 215, 0
54, 527, 22.274764, 274, 0
55, 527, 22.249680, 265, 0
56, 528, 22.229226, 247, 0
57, 529, 22.208325, 191, 0
58, 529, 22.225015, 218, 0
59, 529, 22.313785, 221, 0
60, 530, 22.270079, 240, 0
61, 530, 22.220523, 243, 0
62, 530, 22.222206, 193, 0
63, 530, 22.237047, 274, 0
64, 530, 22.209677, 269, 0
65, 530, 22.233129, 240, 0
66, 530, 22.231175, 208, 0
67, 531, 22.192528, 278, 0
68, 531, 22.291396, 215, 0
69, 531, 22.177492, 216, 0
70, 531, 22.117990, 195, 0
71, 532, 22.216803, 319, 0
72, 532, 22.304276, 209, 0
73, 532, 22.262823, 301, 0
74, 533, 22.170137, 203, 0
75, 534, 22.184147, 240, 0
76, 535, 22.242822, 244, 0
77, 535, 22.231854, 256, 0
78, 535, 22.239100, 259, 0
79, 535, 22.157320, 278, 0
80, 536, 22.093092, 209, 0
81, 537, 22.207964, 268, 0
82, 538, 22.285434, 245, 0
83, 538, 22.299607, 225, 0
84, 538, 22.271390, 206, 0
85, 538, 22.312261, 321, 0
86, 539, 22.323278, 260, 0
87, 539, 22.246670, 268, 0
88, 539, 22.250913, 230, 0
89, 539, 22.280698, 268, 0
90, 540, 22.294775, 272, 0
91, 541, 22.203919, 195, 0
92, 542, 22.206940, 240, 0
93, 543, 22.189373, 349, 0
94, 543, 22.185911, 198, 0
95, 544, 22.220592, 193, 0
96, 545, 22.174993, 265, 0
97, 546, 22.169479, 268, 0
98, 547, 22.250020, 213, 0
99, 548, 22.225239, 259, 0
100, 548, 22.290524, 318, 0
101, 549, 22.226920, 327, 0
102, 549, 22.291443, 205, 0
103, 549, 22.325979, 229, 0
104, 549, 22.279150, 269, 0
105, 550, 22.273621, 311, 0
106, 550, 22.322120, 282, 0
107, 550, 22.300629, 258, 0
108, 551, 22.198365, 261, 0
109, 551, 22.119019, 224, 0
110, 551, 22.066086, 258, 0
111, 552, 22.246390, 214, 0
112, 553, 22.300262, 271, 0
113, 553, 22.299792, 253, 0
114, 553, 22.303014, 190, 0
115, 553, 22.257941, 303, 0
116, 553, 22.243041, 204, 0
117, 554, 22.206591, 233, 0
118, 554, 22.252491, 286, 0
119, 554, 22.258687, 194, 0
120, 554, 22.260887, 193, 0
121, 555, 22.276969, 229, 0
122, 555, 22.231369, 333, 0
123, 556, 22.212000, 193, 0
124, 556, 22.236015, 260, 0
125, 557, 22.323661, 290, 0
126, 558, 22.285365, 260, 0
127, 559, 22.313646, 216, 0
128, 560, 22.314472, 259, 0
129, 560, 22.292964, 208, 0
130, 561, 22.292149, 234, 0
131, 562, 22.273796, 347, 0
132, 562, 22.258714, 204, 0
133, 563, 22.292284, 188, 0
134, 564, 22.308627, 302, 0
135, 564, 22.291229, 187, 0
136, 565, 22.246920, 210, 0
137, 565, 22.249345, 256, 0
138, 566, 22.265442, 185, 0
139, 566, 22.335448, 269, 0
140, 566, 22.276415, 212, 0
141, 566, 22.269349, 273, 0
142, 566, 22.343332, 212, 0
143, 566, 22.315266, 246, 0
144, 566, 22.233680, 260, 0
145, 566, 22.280878, 236, 0
146, 566, 22.244930, 268, 0
147, 566, 22.256216, 299, 0
148, 566, 22.280873, 201, 0
149, 566, 22.232635, 252, 0
150, 566, 22.240053, 221, 0
151, 566, 22.282229, 208, 0
152, 566, 22.271581, 217, 0
153, 566, 22.272945, 267, 0
154, 567, 22.261179, 191, 0
155, 568, 22.276759, 253, 0
156, 568, 22.258998, 310, 0
157, 568, 22.288219, 235, 0
158, 568, 22.287692, 196, 0
159, 568, 22.227270, 255, 0
160, 568, 22.335893, 223, 0
161, 568, 22.262940, 248, 0
162, 568, 22.200199, 222, 0
163, 568, 22.205337, 261, 0
164, 568, 22.225096, 264, 0
165, 569, 22.242525, 234, 0
166, 570, 22.282790, 282, 0
167, 570, 22.323992, 368, 0
168, 571, 22.326135, 246, 0
169, 571, 22.272015, 261, 0
170, 572, 22.239069, 246, 0
171, 572, 22.226021, 273, 0
172, 572, 22.233039, 318, 0
173, 572, 22.193527, 258, 0
174, 573, 22.202706, , 1
