Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.372945, 488, 0
1, 501, 0.635882, 606, 0
2, 502, 0.431311, 581, 0
3, 502, 0.309619, 617, 0
4, 503, 0.284539, 572, 0
5, 504, 0.249630, 689, 0
6, 505, 0.275721, 632, 0
7, 506, 0.259740, 662, 0
8, 507, 0.261402, 814, 0
9, 507, 0.263377, 685, 0
10, 508, 0.300645, 721, 0
11, 508, 0.308838, 620, 0
12, 509, 0.252097, 738, 0
13, 509, 0.344087, 711, 0
14, 509, 0.320037, 815, 0
15, 509, 0.292339, 772, 0
16, 509, 0.274570, 661, 0
17, 510, 0.366706, 652, 0
18, 511, 0.354275, 823, 0
19, 511, 0.332020, 641, 0
20, 512, 0.333093, 763, 0
21, 513, 0.332941, 784, 0
22, 514, 0.347507, 774, 0
23, 514, 0.343732, 914, 0
24, 515, 0.338779, 830, 0
25, 516, 0.329321, 930, 0
26, 516, 0.355603, 728, 0
27, 516, 0.287686, 820, 0
28, 516, 0.332214, 852, 0
29, 516, 0.338144, 753, 0
30, 516, 0.387975, 830, 0
31, 516, 0.283419, 646, 0
32, 516, 0.293315, 766, 0
33, 516, 0.326858, 592, 0
34, 516, 0.340784, 625, 0
35, 517, 0.351368, 629, 0
36, 518, 0.355295, 566, 0
37, 518, 0.362482, 615, 0
38, 518, 0.301305, 780, 0
39, 518, 0.262092, 798, 0
40, 519, 0.333661, 748, 0
41, 519, 0.339364, 853, 0
42, 519, 0.393298, 874, 0
43, 519, 0.350983, 964, 0
44, 519, 0.393073, 811, 0
45, 520, 0.402192, 807, 0
46, 520, 0.372801, 962, 0
47, 520, 0.388491, 819, 0
48, 521, 0.378440, 881, 0
49, 522, 0.356437, 875, 0
50, 523, 0.385491, 877, 0
51, 524, 0.395637, 862, 0
52, 525, 0.361048, 840, 0
53, 525, 0.379652, 890, 0
54, 525, 0.355837, 929, 0
55, 526, 0.362904, 763, 0
56, 526, 0.354800, 803, 0
57, 526, 0.376620, 818, 0
58, 526, 0.359265, 881, 0
59, 527, 0.360832, 790, 0
60, 528, 0.397494, 853, 0
61, 529, 0.353674, 893, 0
62, 530, 0.408128, 785, 0
63, 531, 0.363526, 838, 0
64, 531, 0.361288, 900, 0
65, 532, 0.404206, 867, 0
66, 532, 0.364992, 837, 0
67, 533, 0.357828, 858, 0
68, 534, 0.352065, 775, 0
69, 535, 0.408515, 867, 0
70, 536, 0.276353, 1051, 0
71, 536, 0.364175, 887, 0
72, 537, 0.344653, 752, 0
73, 538, 0.394708, 799, 0
74, 539, 0.375451, 908, 0
75, 540, 0.391886, 897, 0
76, 541, 0.360190, 960, 0
77, 541, 0.372034, 778, 0
78, 541, 0.352317, 725, 0
79, 541, 0.375926, 706, 0
80, 541, 0.364557, 745, 0
81, 542, 0.342164, 936, 0
82, 542, 0.384378, 769, 0
83, 542, 0.391574, 959, 0
84, 543, 0.337130, 881, 0
85, 543, 0.351850, 871, 0
86, 543, 0.370790, 890, 0
87, 544, 0.394473, 906, 0
88, 545, 0.358423, 941, 0
89, 545, 0.342276, 895, 0
90, 545, 0.311318, 938, 0
91, 545, 0.312542, 962, 0
92, 545, 0.353534, 1040, 0
93, 545, 0.299258, 823, 0
94, 545, 0.288405, 613, 0
95, 545, 0.219897, 630, 0
96, 546, 0.216750, 696, 0
97, 546, 0.208071, 733, 0
98, 547, 0.273977, 710, 0
99, 547, 0.211194, 573, 0
100, 548, 0.219866, 724, 0
101, 549, 0.196458, 687, 0
102, 549, 0.221202, 527, 0
103, 550, 0.187961, 717, 0
104, 551, 0.202536, 598, 0
105, 552, 0.215838, 716, 0
106, 553, 0.209238, 553, 0
107, 553, 0.207827, 637, 0
108, 554, 0.219309, 796, 0
109, 554, 0.219145, 625, 0
110, 555, 0.203877, 632, 0
111, 556, 0.217173, 757, 0
112, 557, 0.191393, 703, 0
113, 557, 0.192966, 725, 0
114, 558, 0.205716, 647, 0
115, 558, 0.193819, 596, 0
116, 558, 0.201125, 741, 0
117, 558, 0.197224, 709, 0
118, 558, 0.199757, 808, 0
119, 558, 0.220998, 597, 0
120, 558, 0.205446, 718, 0
121, 558, 0.196442, 778, 0
122, 558, 0.239508, 680, 0
123, 558, 0.200590, 662, 0
124, 559, 0.234429, 754, 0
125, 560, 0.191615, 663, 0
126, 561, 0.247984, 732, 0
127, 561, 0.230207, 623, 0
128, 561, 0.211691, 620, 0
129, 561, 0.196916, 757, 0
130, 561, 0.202945, 656, 0
131, 561, 0.236882, 651, 0
132, 561, 0.193573, 667, 0
133, 562, 0.270764, 733, 0
134, 563, 0.225531, 749, 0
135, 564, 0.258988, 708, 0
136, 564, 0.268312, 571, 0
137, 564, 0.299576, 656, 0
138, 565, 0.275386, 591, 0
139, 566, 0.226509, 571, 0
140, 566, 0.225897, 653, 0
141, 567, 0.282915, 464, 0
142, 567, 0.251454, 579, 0
143, 568, 0.249440, 572, 0
144, 568, 0.229464, 574, 0
145, 569, 0.318077, 551, 0
146, 569, 0.263348, 536, 0
147, 569, 0.295303, 548, 0
148, 569, 0.329455, 528, 0
149, 569, 0.273086, 748, 0
150, 570, 0.342652, 641, 0
151, 571, 0.239682, 655, 0
152, 572, 0.239543, 559, 0
153, 572, 0.280358, 604, 0
154, 572, 0.317113, 552, 0
155, 572, 0.250727, 597, 0
156, 573, 0.258987, 485, 0
157, 574, 0.287483, 624, 0
158, 574, 0.258360, 588, 0
159, 575, 0.240595, 563, 0
160, 576, 0.298631, 635, 0
161, 576, 0.259850, 605, 0
162, 576, 0.242164, 634, 0
163, 577, 0.264339, 517, 0
164, 577, 0.223118, 602, 0
165, 577, 0.371193, 553, 0
166, 577, 0.302258, 529, 0
167, 578, 0.323402, 658, 0
168, 579, 0.227811, 588, 0
169, 579, 0.243674, 583, 0
170, 580, 0.272952, 572, 0
171, 581, 0.228898, 587, 0
172, 582, 0.228844, 603, 0
173, 583, 0.192739, 543, 0
174, 584, 0.242671, 658, 0
175, 584, 0.230778, 633, 0
176, 584, 0.237755, 611, 0
177, 585, 0.219223, 739, 0
178, 585, 0.215827, 616, 0
179, 585, 0.274621, 769, 0
180, 585, 0.269193, 622, 0
181, 586, 0.319212, 585, 0
182, 586, 0.228841, 626, 0
183, 587, 0.227106, 602, 0
