Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 28.461686, 428, 0
1, 501, 23.694700, 441, 0
2, 501, 17.481786, 385, 0
3, 502, 13.375870, 390, 0
4, 503, 9.005430, 405, 0
5, 504, 9.229174, 403, 0
6, 504, 8.673626, 411, 0
7, 504, 8.619892, 357, 0
8, 505, 9.711679, 407, 0
9, 505, 8.817456, 427, 0
10, 505, 9.713846, 399, 0
11, 505, 8.689187, 352, 0
12, 505, 8.049299, 388, 0
13, 506, 8.297069, 377, 0
14, 506, 9.182994, 401, 0
15, 506, 8.986072, 482, 0
16, 507, 8.206485, 389, 0
17, 507, 7.972875, 432, 0
18, 507, 8.830395, 445, 0
19, 508, 8.584348, 366, 0
20, 509, 8.531184, 441, 0
21, 510, 8.722458, 457, 0
22, 510, 8.352720, 408, 0
23, 510, 7.801932, 473, 0
24, 510, 7.945329, 458, 0
25, 511, 8.261092, 400, 0
26, 512, 7.917026, 497, 0
27, 512, 7.644977, 464, 0
28, 512, 7.827091, 448, 0
29, 512, 8.068955, 468, 0
30, 513, 7.290680, 450, 0
31, 513, 7.740240, 480, 0
32, 514, 8.083738, 489, 0
33, 514, 7.354492, 538, 0
34, 514, 7.565226, 510, 0
35, 515, 7.933616, 477, 0
36, 515, 7.356495, 484, 0
37, 515, 7.213667, 442, 0
38, 515, 8.267204, 529, 0
39, 516, 6.830052, 575, 0
40, 516, 8.329866, 534, 0
41, 517, 7.115473, 580, 0
42, 517, 7.364045, 582, 0
43, 517, 7.497075, 516, 0
44, 517, 7.943163, 554, 0
45, 518, 7.819784, 606, 0
46, 519, 7.566704, 587, 0
47, 520, 7.412425, 525, 0
48, 521, 7.262394, 586, 0
49, 522, 8.138556, 565, 0
50, 523, 7.429089, 607, 0
51, 524, 7.928956, 622, 0
52, 525, 7.971841, 516, 0
53, 526, 8.174049, 630, 0
54, 527, 7.087701, 564, 0
55, 528, 7.216106, 587, 0
56, 528, 7.051712, 587, 0
57, 529, 7.762305, 566, 0
58, 530, 7.377143, 616, 0
59, 530, 6.531848, 560, 0
60, 531, 7.357722, 535, 0
61, 532, 8.019939, 583, 0
62, 533, 7.213221, 591, 0
63, 533, 7.204709, 550, 0
64, 533, 7.306308, 614, 0
65, 533, 7.586476, 639, 0
66, 534, 7.500366, 585, 0
67, 534, 6.995442, 524, 0
68, 535, 7.853949, 674, 0
69, 535, 6.773345, 613, 0
70, 536, 6.864227, 816, 0
71, 536, 6.690383, 653, 0
72, 537, 6.263222, 730, 0
73, 537, 6.439571, 626, 0
74, 538, 7.057209, 576, 0
75, 538, 7.072584, 634, 0
76, 538, 7.390025, 570, 0
77, 538, 7.536747, 547, 0
78, 539, 7.542573, 549, 0
79, 540, 7.458989, 561, 0
80, 540, 7.212590, 661, 0
81, 541, 7.211961, 550, 0
82, 542, 7.132369, 658, 0
83, 543, 7.076141, 654, 0
84, 543, 7.063419, 657, 0
85, 543, 7.235061, 593, 0
86, 543, 7.049937, 605, 0
87, 544, 7.747502, 708, 0
88, 544, 7.130212, 647, 0
89, 545, 6.381452, 546, 0
90, 546, 6.939020, 632, 0
91, 546, 8.195382, 580, 0
92, 546, 6.948861, 647, 0
93, 546, 7.250266, 725, 0
94, 547, 6.821800, 692, 0
95, 547, 6.885712, 686, 0
96, 548, 7.281949, 739, 0
97, 548, 7.080962, 717, 0
98, 548, 6.723973, 709, 0
99, 549, 6.828990, 784, 0
100, 549, 6.945857, 857, 0
101, 550, 6.987049, 847, 0
102, 551, 6.605061, 679, 0
103, 551, 6.879054, 746, 0
104, 552, 6.595183, 654, 0
105, 552, 7.286891, 727, 0
106, 553, 7.341095, 672, 0
107, 554, 7.395660, 714, 0
108, 554, 6.875753, 772, 0
109, 554, 6.343777, 726, 0
110, 554, 7.133370, 709, 0
111, 555, 6.369670, 688, 0
112, 556, 6.736449, 769, 0
113, 557, 7.044359, 856, 0
114, 557, 6.446703, 828, 0
115, 557, 6.874794, 780, 0
116, 557, 7.228637, 670, 0
117, 557, 6.904123, 748, 0
118, 557, 6.806312, 803, 0
119, 557, 6.372814, 863, 0
120, 558, 6.747600, 673, 0
121, 558, 6.557349, 689, 0
122, 558, 6.977272, 746, 0
123, 559, 6.645670, 734, 0
124, 559, 7.298989, 711, 0
125, 560, 6.537886, 745, 0
126, 561, 7.473385, 765, 0
127, 561, 6.850818, 806, 0
128, 561, 6.921485, 730, 0
129, 562, 6.489698, 697, 0
130, 563, 6.700135, 773, 0
131, 564, 7.370593, 746, 0
132, 564, 6.294716, 704, 0
133, 564, 6.801848, 712, 0
134, 565, 6.253293, 746, 0
135, 565, 7.339558, 672, 0
136, 566, 6.989258, 712, 0
137, 566, 6.809202, 679, 0
138, 567, 7.417173, 791, 0
