Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 31.066264, 499, 0, 28.611973
1, 500, 31.137151, 488, 0, 21.849870
2, 500, 31.219291, 473, 0, 18.045828
3, 500, 31.053131, 425, 0, 15.864054
4, 500, 30.999205, 401, 0, 14.188278
5, 500, 30.979822, 386, 0, 13.630859
6, 500, 31.028577, 417, 0, 13.935306
7, 500, 31.029727, 400, 0, 13.684449
8, 500, 31.114292, 370, 0, 13.866061
9, 500, 31.100619, 363, 0, 14.198130
10, 500, 31.079141, 358, 0, 14.396705
11, 500, 31.085694, 380, 0, 14.415131
12, 500, 30.979224, 379, 0, 14.315656
13, 500, 31.084511, 357, 0, 14.530103
14, 500, 31.119851, 356, 0, 14.516031
15, 500, 31.096078, 355, 0, 13.929882
16, 500, 31.226880, 360, 0, 13.918564
17, 500, 31.143862, 362, 0, 14.580471
18, 500, 31.002624, 372, 0, 14.862728
19, 500, 31.012187, 357, 0, 14.519331
20, 500, 31.063469, 341, 0, 14.348088
21, 500, 31.062979, 338, 0, 14.611481
22, 500, 31.132269, 346, 0, 14.099428
23, 500, 31.055579, 345, 0, 13.935352
24, 500, 31.095158, 327, 0, 14.152575
25, 500, 31.152496, 327, 0, 14.031379
26, 500, 31.026345, 316, 0, 14.127785
27, 500, 31.038882, 323, 0, 14.899449
28, 500, 31.000242, 318, 0, 14.376409
29, 500, 30.775650, 312, 0, 13.950288
30, 500, 31.056946, 308, 0, 14.110270
31, 500, 31.001511, 318, 0, 13.714592
32, 500, 31.052165, 316, 0, 13.610491
33, 500, 31.034517, 304, 0, 13.787882
34, 500, 31.068199, 311, 0, 14.233292
35, 500, 31.026363, 307, 0, 14.341426
36, 500, 30.969173, 321, 0, 14.587499
37, 500, 30.994214, 317, 0, 13.779042
38, 500, 31.032141, 300, 0, 14.092855
39, 500, 30.993212, 308, 0, 14.264422
40, 500, 31.003409, 310, 0, 14.417137
41, 500, 31.031675, 316, 0, 14.231614
42, 500, 30.937324, 313, 0, 14.669838
43, 500, 31.022206, 299, 0, 14.577150
44, 500, 30.978823, 312, 0, 13.847526
45, 500, 31.073158, 323, 0, 13.759510
46, 500, 31.041511, 323, 0, 13.508141
47, 500, 31.126498, 301, 0, 13.731742
48, 500, 30.912691, 301, 0, 14.057929
49, 500, 30.888691, 291, 0, 14.216285
50, 500, 30.927212, 317, 0, 14.146585
51, 500, 31.141238, 296, 0, 14.409641
52, 500, 31.125085, 292, 0, 14.498278
53, 500, 31.100929, 297, 0, 14.397449
54, 500, 31.003016, 293, 0, 14.184989
55, 500, 30.981400, 310, 0, 14.054040
56, 500, 31.009077, 279, 0, 14.148249
57, 500, 31.071423, 289, 0, 14.240442
58, 500, 31.047372, 286, 0, 14.752507
59, 500, 30.774256, 292, 0, 14.744517
60, 500, 30.713921, 289, 0, 14.154074
61, 500, 31.045664, 286, 0, 14.406085
62, 500, 30.947213, 292, 0, 13.801468
