Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 0.088708, 609, 0, 0.000000
1, 500, 0.560534, 851, 0, 0.000000
2, 500, 0.381867, 657, 0, 0.000000
3, 501, 0.274777, 510, 0, 0.000000
4, 501, 0.245112, 559, 0, 0.000000
5, 502, 0.217859, 548, 0, 0.000000
6, 502, 0.196843, 554, 0, 0.000000
7, 503, 0.157027, 563, 0, 0.000000
8, 504, 0.153052, 495, 0, 0.000000
9, 504, 0.164127, 538, 0, 0.000000
10, 504, 0.151246, 530, 0, 0.000000
11, 504, 0.148745, 591, 0, 0.000000
12, 504, 0.157399, 680, 0, 0.000000
13, 504, 0.152081, 550, 0, 0.000000
14, 505, 0.146455, 569, 0, 0.000000
15, 506, 0.146510, 562, 0, 0.000000
16, 507, 0.138969, 686, 0, 0.000000
17, 507, 0.142999, 534, 0, 0.000000
18, 508, 0.141344, 600, 0, 0.000000
19, 509, 0.131897, 441, 0, 0.000000
20, 510, 0.128198, 629, 0, 0.000000
21, 511, 0.138966, 743, 0, 0.000000
22, 512, 0.123213, 603, 0, 0.000000
23, 512, 0.130461, 631, 0, 0.000000
24, 512, 0.128900, 496, 0, 0.000000
25, 512, 0.123059, 522, 0, 0.000000
26, 512, 0.139077, 685, 0, 0.000000
27, 512, 0.137648, 540, 0, 0.000000
28, 513, 0.149923, 470, 0, 0.000000
29, 513, 0.140244, 560, 0, 0.000000
30, 514, 0.143827, 610, 0, 0.000000
31, 514, 0.128295, 604, 0, 0.000000
32, 515, 0.127939, 609, 0, 0.000000
33, 515, 0.128961, 463, 0, 0.000000
34, 516, 0.157072, 602, 0, 0.000000
35, 517, 0.120175, 511, 0, 0.000000
36, 517, 0.148460, 732, 0, 0.000000
37, 517, 0.120904, 550, 0, 0.000000
38, 517, 0.122440, 652, 0, 0.000000
39, 518, 0.112753, 579, 0, 0.000000
40, 519, 0.113749, 612, 0, 0.000000
41, 520, 0.117559, 729, 0, 0.000000
42, 520, 0.118216, 513, 0, 0.000000
43, 521, 0.146693, 631, 0, 0.000000
44, 521, 0.154383, 706, 0, 0.000000
45, 521, 0.147117, 856, 0, 0.000000
46, 522, 0.132088, 841, 0, 0.000000
47, 523, 0.120182, 844, 0, 0.000000
48, 524, 0.114610, 802, 0, 0.000000
49, 525, 0.109737, 951, 0, 0.000000
50, 526, 0.083642, 753, 0, 0.000000
51, 527, 0.110483, 763, 0, 0.000000
52, 528, 0.114168, 954, 0, 0.000000
53, 528, 0.114050, 624, 0, 0.000000
54, 528, 0.125553, 590, 0, 0.000000
55, 529, 0.138114, 477, 0, 0.000000
56, 530, 0.124636, 598, 0, 0.000000
57, 530, 0.125023, 717, 0, 0.000000
58, 530, 0.120242, 570, 0, 0.000000
59, 530, 0.119409, 546, 0, 0.000000
60, 531, 0.118131, 650, 0, 0.000000
61, 532, 0.117703, 735, 0, 0.000000
62, 533, 0.114390, 695, 0, 0.000000
63, 533, 0.118917, 778, 0, 0.000000
64, 533, 0.102750, 625, 0, 0.000000
65, 534, 0.108661, 901, 0, 0.000000
66, 534, 0.108770, 800, 0, 0.000000
67, 535, 0.098611, 738, 0, 0.000000
68, 535, 0.099596, 846, 0, 0.000000
69, 535, 0.100869, 750, 0, 0.000000
70, 536, 0.099927, 825, 0, 0.000000
71, 537, 0.114830, 769, 0, 0.000000
72, 538, 0.115396, 906, 0, 0.000000
73, 538, 0.100475, 762, 0, 0.000000
74, 538, 0.111409, 787, 0, 0.000000
75, 539, 0.119670, 732, 0, 0.000000
76, 539, 0.116745, 1076, 0, 0.000000
77, 540, 0.104193, 844, 0, 0.000000
78, 540, 0.118538, 984, 0, 0.000000
79, 540, 0.113891, 752, 0, 0.000000
80, 541, 0.117347, 1093, 0, 0.000000
81, 541, 0.101160, 839, 0, 0.000000
82, 541, 0.105670, 727, 0, 0.000000
83, 542, 0.115182, 631, 0, 0.000000
84, 542, 0.125986, 733, 0, 0.000000
85, 542, 0.087239, 715, 0, 0.000000
86, 543, 0.092023, 732, 0, 0.000000
87, 543, 0.080350, 725, 0, 0.000000
88, 543, 0.127169, 831, 0, 0.000000
89, 544, 0.117204, 730, 0, 0.000000
90, 545, 0.124106, 622, 0, 0.000000
91, 545, 0.113174, 676, 0, 0.000000
92, 545, 0.112395, 594, 0, 0.000000
93, 546, 0.107371, 808, 0, 0.000000
94, 546, 0.112176, 568, 0, 0.000000
95, 546, 0.114258, 716, 0, 0.000000
96, 546, 0.108106, 614, 0, 0.000000
97, 547, 0.124621, 770, 0, 0.000000
98, 547, 0.133049, 544, 0, 0.000000
99, 548, 0.131774, 636, 0, 0.000000
100, 549, 0.134515, 642, 0, 0.000000
101, 549, 0.145849, 635, 0, 0.000000
102, 550, 0.133174, 935, 0, 0.000000
103, 550, 0.108339, 764, 0, 0.000000
104, 550, 0.062145, 738, 0, 0.000000
105, 551, 0.060102, 777, 0, 0.000000
106, 552, 0.106295, 830, 0, 0.000000
107, 553, 0.063291, 726, 0, 0.000000
108, 553, 0.064053, 800, 0, 0.000000
109, 554, 0.089685, 707, 0, 0.000000
110, 554, 0.063893, 878, 0, 0.000000
111, 555, 0.108024, 717, 0, 0.000000
112, 555, 0.105076, 724, 0, 0.000000
113, 556, 0.112281, 695, 0, 0.000000
114, 556, 0.096719, 875, 0, 0.000000
115, 556, 0.112515, 726, 0, 0.000000
116, 557, 0.058797, 788, 0, 0.000000
117, 558, 0.117034, 712, 0, 0.000000
118, 559, 0.062534, 984, 0, 0.000000
119, 559, 0.064656, 780, 0, 0.000000
120, 559, 0.057491, 664, 0, 0.000000
121, 560, 0.060319, 916, 0, 0.000000
122, 560, 0.059731, 788, 0, 0.000000
123, 561, 0.113501, 632, 0, 0.000000
124, 561, 0.117507, 759, 0, 0.000000
125, 562, 0.118619, 750, 0, 0.000000
126, 563, 0.128275, 620, 0, 0.000000
127, 564, 0.147274, 498, 0, 0.000000
128, 564, 0.147560, 531, 0, 0.000000
129, 564, 0.141656, 487, 0, 0.000000
130, 565, 0.144209, 722, 0, 0.000000
131, 565, 0.130584, 524, 0, 0.000000
132, 565, 0.132330, 537, 0, 0.000000
133, 565, 0.138893, 569, 0, 0.000000
134, 565, 0.133903, 640, 0, 0.000000
135, 565, 0.120469, 750, 0, 0.000000
136, 566, 0.132457, 597, 0, 0.000000
137, 567, 0.121829, 618, 0, 0.000000
138, 567, 0.133729, 683, 0, 0.000000
139, 568, 0.121988, 656, 0, 0.000000
140, 569, 0.131203, 839, 0, 0.000000
141, 570, 0.138972, 693, 0, 0.000000
142, 570, 0.129621, 682, 0, 0.000000
143, 570, 0.122647, 740, 0, 0.000000
144, 571, 0.122817, 935, 0, 0.000000
145, 571, 0.121652, 820, 0, 0.000000
146, 572, 0.101856, 787, 0, 0.000000
147, 572, 0.118601, 862, 0, 0.000000
148, 573, 0.098933, 868, 0, 0.000000
149, 574, 0.104353, 750, 0, 0.000000
150, 575, 0.095974, 838, 0, 0.000000
151, 575, 0.114421, 932, 0, 0.000000
152, 575, 0.113520, 795, 0, 0.000000
153, 576, 0.116021, 730, 0, 0.000000
154, 576, 0.112436, 666, 0, 0.000000
155, 577, 0.114080, 903, 0, 0.000000
