Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 27.992089, 147, 0, 27.983044
1, 90, 31.561339, 91, 0, 23.046916
2, 96, 31.437343, 81, 0, 17.179739
3, 98, 31.654362, 79, 0, 15.491682
4, 102, 31.307649, 83, 0, 14.667559
5, 102, 32.294005, 87, 0, 14.758398
6, 100, 31.541641, 81, 0, 14.513311
7, 104, 32.047519, 89, 0, 14.398693
8, 110, 31.123394, 94, 0, 15.352023
9, 116, 31.307902, 97, 0, 14.192641
10, 116, 31.935938, 100, 0, 14.797824
11, 114, 31.700248, 98, 0, 14.969182
12, 120, 31.048266, 111, 0, 15.478241
13, 130, 31.096774, 120, 0, 15.075303
14, 136, 31.669594, 122, 0, 14.597523
15, 146, 30.501429, 129, 0, 14.540911
16, 146, 31.067928, 132, 0, 15.693302
17, 158, 30.537520, 149, 0, 15.224254
18, 166, 31.091910, 138, 0, 14.351186
19, 170, 31.304525, 152, 0, 14.822797
20, 180, 30.501329, 151, 0, 14.536601
21, 182, 30.775826, 152, 0, 14.107930
22, 192, 30.203362, 156, 0, 14.832907
23, 194, 30.585750, 160, 0, 14.130012
24, 200, 30.192367, 172, 0, 15.221833
25, 208, 30.930508, 168, 0, 15.331503
26, 208, 31.266413, 176, 0, 15.682434
27, 224, 30.218456, 171, 0, 14.979654
28, 228, 30.112282, 194, 0, 14.084510
29, 240, 29.894322, 194, 0, 15.001592
30, 244, 29.912978, 199, 0, 14.653104
31, 240, 30.181490, 189, 0, 14.869168
32, 242, 29.504958, 199, 0, 14.621426
33, 248, 30.536581, 192, 0, 14.138718
34, 242, 30.193912, 206, 0, 14.412433
35, 244, 29.847350, 191, 0, 15.059071
36, 236, 29.966710, 200, 0, 14.766519
37, 250, 29.666141, 185, 0, 15.150296
38, 244, 28.396473, 207, 0, 14.839166
39, 264, 29.376975, 219, 0, 14.480249
40, 278, 29.050099, 243, 0, 14.396861
41, 290, 28.908430, 258, 0, 15.104328
42, 314, 29.176689, 273, 0, 14.584722
43, 322, 29.257328, 280, 0, 14.802029
44, 334, 29.045677, 291, 0, 14.923516
45, 338, 29.030791, 296, 0, 14.782747
46, 352, 27.895219, 319, 0, 14.966204
47, 388, 28.376966, 319, 0, 14.860806
48, 398, 27.275574, 338, 0, 15.413734
49, 406, 27.420351, 355, 0, 15.383747
