Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 25.056255, 521, 0, 27.972273
1, 500, 25.000632, 456, 0, 21.057050
2, 500, 25.040360, 432, 0, 17.242913
3, 500, 25.078894, 421, 0, 15.580758
4, 500, 25.124108, 419, 0, 14.851323
5, 500, 25.015093, 422, 0, 14.619954
6, 500, 25.040371, 385, 0, 14.208361
7, 500, 25.042471, 400, 0, 14.572048
8, 500, 25.098853, 406, 0, 14.380202
9, 500, 24.981996, 399, 0, 14.160869
10, 500, 24.938136, 378, 0, 14.108697
11, 500, 25.039417, 358, 0, 14.126019
12, 500, 24.868811, 376, 0, 14.333613
13, 500, 24.823725, 379, 0, 14.118539
14, 500, 24.909933, 378, 0, 14.027472
15, 500, 24.911484, 375, 0, 14.393706
16, 500, 24.926875, 352, 0, 15.119286
17, 500, 24.884286, 346, 0, 14.055597
18, 500, 24.915960, 330, 0, 13.728951
19, 500, 25.013704, 349, 0, 13.603481
20, 500, 25.007536, 339, 0, 13.550795
21, 500, 24.876530, 324, 0, 13.798514
22, 500, 24.794833, 328, 0, 13.865842
23, 500, 24.865097, 341, 0, 14.081564
24, 500, 24.854369, 346, 0, 13.579463
25, 500, 24.835589, 348, 0, 14.080444
26, 500, 24.811471, 323, 0, 14.318335
27, 500, 24.883386, 351, 0, 13.742500
28, 500, 24.820914, 331, 0, 14.242497
29, 500, 24.866372, 313, 0, 14.346083
30, 500, 24.808035, 310, 0, 14.023148
31, 500, 24.816746, 306, 0, 13.994948
32, 500, 24.814526, 299, 0, 14.265828
33, 500, 24.747851, 315, 0, 14.191449
34, 500, 24.740305, 305, 0, 13.779805
35, 500, 24.837253, 320, 0, 13.760291
36, 500, 24.902822, 309, 0, 14.195323
37, 500, 24.762131, 307, 0, 14.126685
38, 500, 24.799116, 317, 0, 14.186873
39, 500, 24.759715, 311, 0, 14.215832
40, 500, 24.909176, 307, 0, 14.247087
41, 500, 24.941089, 321, 0, 14.328412
42, 500, 24.956848, 324, 0, 14.454669
43, 500, 24.849927, 316, 0, 14.168334
44, 500, 24.918378, 309, 0, 13.932791
45, 500, 25.060603, 298, 0, 14.112356
46, 500, 24.986010, 310, 0, 13.633223
47, 500, 25.025028, 293, 0, 14.116873
48, 500, 25.058400, 299, 0, 14.230986
49, 500, 24.919304, 299, 0, 14.482419
50, 500, 25.006340, 298, 0, 14.163063
51, 500, 24.865649, 305, 0, 14.531526
52, 500, 24.929608, 294, 0, 14.398922
53, 500, 24.928474, 290, 0, 14.341206
54, 500, 24.953183, 306, 0, 14.791699
55, 500, 24.807414, 281, 0, 14.249646
56, 500, 24.795824, 316, 0, 14.285358
57, 500, 24.750615, 286, 0, 14.324248
58, 500, 24.733587, 301, 0, 14.594441
59, 500, 24.902155, 302, 0, 14.786261
60, 500, 24.883535, 311, 0, 15.154880
61, 500, 24.767528, 290, 0, 14.373409
62, 500, 24.672283, 296, 0, 13.951276
63, 500, 24.813315, 294, 0, 14.718178
64, 500, 24.610758, 306, 0, 14.762602
65, 500, 24.589845, 293, 0, 14.115572
66, 500, 24.734768, 287, 0, 14.100782
67, 500, 24.679096, 290, 0, 14.265593
68, 500, 24.715757, 291, 0, 14.874396
69, 500, 24.606927, 292, 0, 14.766387
70, 500, 24.659995, 285, 0, 14.053504
71, 500, 24.629245, 286, 0, 14.678505
72, 500, 24.668686, 303, 0, 14.568488
73, 500, 24.876257, 296, 0, 14.352299
74, 500, 24.776765, 294, 0, 14.281643
75, 500, 24.712799, 266, 0, 14.206331
76, 500, 24.750831, 282, 0, 14.146016
77, 500, 24.557047, 274, 0, 13.929414
78, 500, 24.705040, 294, 0, 14.254544
79, 500, 24.822529, 291, 0, 14.464633
80, 500, 24.867144, 298, 0, 14.621152
81, 500, 24.708434, 295, 0, 14.825167
82, 500, 24.717371, 289, 0, 14.251346
83, 500, 24.932651, 284, 0, 14.130560
84, 500, 24.614805, 267, 0, 14.981552
85, 500, 24.679902, 268, 0, 14.618676
86, 500, 24.679637, 274, 0, 14.440998
87, 500, 24.800891, 273, 0, 14.228187
88, 500, 24.769118, 284, 0, 14.733776
89, 500, 24.919951, 277, 0, 14.688637
90, 500, 24.934790, 287, 0, 14.037680
91, 500, 24.841812, 283, 0, 14.287045
92, 500, 24.850920, 292, 0, 14.607228
93, 500, 24.723785, 274, 0, 14.497991
94, 500, 24.853847, 281, 0, 14.806979
95, 500, 24.911111, 283, 0, 14.026750
96, 500, 24.684559, 277, 0, 13.797139
97, 500, 24.580299, 267, 0, 13.827142
98, 500, 24.764846, 266, 0, 13.962102
99, 500, 24.789067, 272, 0, 14.201261
100, 500, 24.805467, 268, 0, 13.643569
101, 500, 24.700296, 271, 0, 13.626382
102, 500, 24.574540, 290, 0, 13.743663
103, 500, 24.801947, 286, 0, 13.736341
104, 500, 24.663597, 296, 0, 14.523836
105, 500, 24.660896, 277, 0, 14.704012
106, 500, 24.737686, 311, 0, 14.447924
107, 500, 24.697745, 296, 0, 14.288892
108, 500, 24.700424, 300, 0, 14.113273
109, 500, 24.735459, 279, 0, 14.718511
110, 500, 24.712063, 282, 0, 14.566222
111, 500, 24.723258, 286, 0, 14.644969
112, 500, 24.615772, 286, 0, 14.643116
113, 500, 24.702708, 273, 0, 14.734662
114, 500, 24.745903, 289, 0, 14.424683
115, 500, 24.841931, 291, 0, 14.243881
116, 500, 24.869775, 280, 0, 14.161297
117, 500, 24.742099, 277, 0, 14.078929
118, 500, 24.854881, 281, 0, 13.973046
119, 500, 24.795855, 290, 0, 13.851791
120, 500, 24.676929, 289, 0, 14.079823
121, 500, 24.588315, 268, 0, 14.358136
122, 500, 24.640387, 287, 0, 13.911052
