Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 26.533643, 186, 0, 28.884011
1, 146, 28.114686, 137, 0, 21.820262
2, 152, 27.938652, 142, 0, 16.892125
3, 160, 27.781968, 157, 0, 16.090369
4, 172, 27.838747, 174, 0, 14.922155
5, 198, 27.393824, 192, 0, 14.784416
6, 202, 27.061158, 201, 0, 15.024427
7, 212, 27.395675, 218, 0, 14.522537
8, 220, 27.097254, 213, 0, 15.786248
9, 218, 27.352359, 228, 0, 14.398032
10, 238, 26.750183, 243, 0, 14.683564
11, 246, 26.924041, 246, 0, 15.047549
12, 244, 27.356795, 245, 0, 14.350489
13, 252, 27.035310, 265, 0, 14.191856
14, 264, 26.943219, 255, 0, 13.651281
15, 264, 26.751397, 269, 0, 14.351417
16, 284, 26.644201, 284, 0, 14.928374
17, 296, 26.636386, 299, 0, 14.906420
18, 312, 26.560722, 314, 0, 14.894323
19, 326, 26.364447, 317, 0, 14.203042
20, 338, 25.962354, 311, 0, 13.469151
21, 338, 26.662021, 337, 0, 14.619175
22, 352, 26.303283, 359, 0, 14.819231
23, 356, 25.687287, 372, 0, 14.687120
24, 378, 26.350321, 389, 0, 14.338956
25, 394, 25.596140, 395, 0, 14.811019
26, 402, 25.897287, 401, 0, 15.311388
27, 408, 26.111079, 415, 0, 14.723490
28, 418, 25.640652, 428, 0, 14.747621
29, 428, 25.462070, 424, 0, 14.895238
30, 452, 25.135243, , 1, 14.597747
