Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 0.154555, 731, 0, 0.000000
1, 501, 0.507616, 747, 0, 0.000000
2, 501, 0.483488, 683, 0, 0.000000
3, 502, 0.347375, 635, 0, 0.000000
4, 502, 0.347152, 749, 0, 0.000000
5, 503, 0.353302, 1006, 0, 0.000000
6, 503, 0.294699, 948, 0, 0.000000
7, 503, 0.239036, 1110, 0, 0.000000
8, 503, 0.269755, 863, 0, 0.000000
9, 503, 0.239367, 823, 0, 0.000000
10, 504, 0.207298, 983, 0, 0.000000
11, 505, 0.147465, 883, 0, 0.000000
12, 506, 0.121259, 995, 0, 0.000000
13, 506, 0.092802, 1264, 0, 0.000000
14, 507, 0.110792, 968, 0, 0.000000
15, 507, 0.124510, 1005, 0, 0.000000
16, 508, 0.135062, 1154, 0, 0.000000
17, 509, 0.155316, 1103, 0, 0.000000
18, 510, 0.149414, 996, 0, 0.000000
19, 511, 0.155078, 1017, 0, 0.000000
20, 511, 0.130937, 968, 0, 0.000000
21, 511, 0.137997, 1091, 0, 0.000000
22, 511, 0.145216, 1117, 0, 0.000000
23, 511, 0.149712, 1205, 0, 0.000000
24, 511, 0.156849, 1226, 0, 0.000000
25, 512, 0.163002, 1146, 0, 0.000000
26, 512, 0.172802, 1245, 0, 0.000000
27, 512, 0.172203, 1048, 0, 0.000000
28, 512, 0.180607, 1158, 0, 0.000000
29, 513, 0.185185, 1131, 0, 0.000000
30, 514, 0.187922, 1120, 0, 0.000000
31, 515, 0.193828, 1165, 0, 0.000000
32, 516, 0.191015, 942, 0, 0.000000
33, 516, 0.199842, 1113, 0, 0.000000
34, 517, 0.203860, 1078, 0, 0.000000
35, 517, 0.204635, 920, 0, 0.000000
36, 517, 0.205510, 911, 0, 0.000000
37, 517, 0.189779, 1058, 0, 0.000000
38, 518, 0.187636, 761, 0, 0.000000
39, 519, 0.196381, 830, 0, 0.000000
40, 520, 0.197047, 826, 0, 0.000000
41, 521, 0.195975, 932, 0, 0.000000
42, 521, 0.198366, 867, 0, 0.000000
43, 521, 0.204057, 865, 0, 0.000000
44, 522, 0.203572, 969, 0, 0.000000
45, 522, 0.206009, 856, 0, 0.000000
46, 523, 0.207510, 805, 0, 0.000000
47, 523, 0.207019, 994, 0, 0.000000
48, 523, 0.207523, 845, 0, 0.000000
49, 523, 0.200449, 920, 0, 0.000000
50, 523, 0.207342, 1014, 0, 0.000000
51, 524, 0.205221, 848, 0, 0.000000
52, 525, 0.208397, 961, 0, 0.000000
53, 525, 0.207118, 1030, 0, 0.000000
54, 526, 0.211637, 919, 0, 0.000000
55, 526, 0.208771, 929, 0, 0.000000
56, 526, 0.207335, 1127, 0, 0.000000
57, 526, 0.238873, 897, 0, 0.000000
58, 527, 0.237100, 914, 0, 0.000000
59, 527, 0.228543, 765, 0, 0.000000
