Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 17.547989, 366, 0, 28.967800
1, 62, 17.536026, 63, 0, 29.703526
2, 56, 18.580185, 54, 0, 27.034403
3, 54, 17.576184, 51, 0, 29.490605
4, 54, 18.039973, 50, 0, 30.019088
5, 52, 17.408972, 42, 0, 29.874798
6, 48, 15.157285, 35, 0, 28.836882
7, 42, 16.240020, 41, 0, 29.024314
8, 48, 16.871781, 44, 0, 27.717763
9, 50, 16.668917, 38, 0, 29.740215
10, 46, 16.071187, 47, 0, 28.467373
11, 48, 16.563386, 37, 0, 27.577692
12, 50, 17.617469, 37, 0, 28.481982
13, 48, 18.209255, 43, 0, 28.397819
14, 52, 17.392157, 51, 0, 27.061209
15, 52, 17.340396, 50, 0, 26.717301
16, 52, 17.679321, 48, 0, 29.412901
17, 54, 15.991965, 41, 0, 29.304277
18, 50, 15.859324, 40, 0, 30.401971
19, 48, 17.470208, 37, 0, 30.092217
20, 46, 17.278769, 46, 0, 28.582719
21, 48, 17.372818, 41, 0, 28.162710
22, 48, 15.247155, 48, 0, 27.752366
23, 48, 16.554063, 47, 0, 27.225713
24, 50, 16.865778, 47, 0, 28.480710
25, 50, 17.397671, 49, 0, 26.564703
26, 54, 18.928810, 46, 0, 27.496644
27, 54, 18.279420, 49, 0, 28.556775
28, 58, 18.055612, 52, 0, 25.964429
29, 58, 17.837757, 40, 0, 26.793563
30, 48, 16.256805, 43, 0, 28.007941
31, 52, 18.900384, 37, 0, 30.507045
32, 44, 16.747154, 36, 0, 28.900708
33, 44, 16.293285, 195, 0, 27.251129
34, 42, 17.340780, 64, 0, 27.992068
35, 46, 17.091068, 45, 0, 28.851584
36, 50, 17.739990, 47, 0, 27.536157
37, 52, 18.143927, 41, 0, 25.415819
38, 54, 17.616265, 45, 0, 26.243767
39, 58, 15.775543, 39, 0, 28.792431
40, 54, 17.156739, 44, 0, 27.658212
41, 60, 17.072384, 39, 0, 26.540318
42, 52, 17.164729, 38, 0, 27.327181
43, 52, 18.156158, 35, 0, 27.057722
44, 54, 17.418337, 35, 0, 27.217190
45, 48, 18.679048, 36, 0, 28.812187
46, 46, 18.761210, 36, 0, 27.335586
47, 48, 19.476895, 40, 0, 28.088437
48, 50, 17.602588, 34, 0, 27.674336
