Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 0.405123, 653, 0, 0.000000
1, 501, 0.607907, 581, 0, 0.000000
2, 501, 0.501395, 620, 0, 0.000000
3, 502, 0.486692, 617, 0, 0.000000
4, 502, 0.458335, 555, 0, 0.000000
5, 503, 0.457700, 528, 0, 0.000000
6, 503, 0.461162, 631, 0, 0.000000
7, 504, 0.451747, 470, 0, 0.000000
8, 504, 0.534322, 552, 0, 0.000000
9, 505, 0.571917, 619, 0, 0.000000
10, 505, 0.537284, 509, 0, 0.000000
11, 505, 0.541961, 548, 0, 0.000000
12, 505, 0.500477, 420, 0, 0.000000
13, 506, 0.393070, 428, 0, 0.000000
14, 506, 0.336185, 474, 0, 0.000000
15, 506, 0.317136, 398, 0, 0.000000
16, 507, 0.299457, 533, 0, 0.000000
17, 508, 0.281853, 483, 0, 0.000000
18, 508, 0.272181, 463, 0, 0.000000
19, 508, 0.262656, 615, 0, 0.000000
20, 509, 0.223675, 464, 0, 0.000000
21, 509, 0.256755, 562, 0, 0.000000
22, 509, 0.217816, 483, 0, 0.000000
23, 510, 0.224812, 484, 0, 0.000000
24, 510, 0.215502, 583, 0, 0.000000
25, 511, 0.219374, 534, 0, 0.000000
26, 511, 0.223629, 558, 0, 0.000000
27, 512, 0.232126, 495, 0, 0.000000
28, 512, 0.223813, 567, 0, 0.000000
29, 512, 0.191936, 717, 0, 0.000000
30, 512, 0.201473, 609, 0, 0.000000
31, 513, 0.178939, 572, 0, 0.000000
32, 513, 0.205225, 568, 0, 0.000000
33, 513, 0.189632, 735, 0, 0.000000
34, 514, 0.197623, 551, 0, 0.000000
35, 515, 0.191442, 610, 0, 0.000000
36, 516, 0.184477, 551, 0, 0.000000
37, 516, 0.205602, 727, 0, 0.000000
38, 517, 0.194589, 573, 0, 0.000000
39, 518, 0.195715, 584, 0, 0.000000
40, 519, 0.202248, 641, 0, 0.000000
41, 519, 0.213612, 699, 0, 0.000000
42, 520, 0.197803, 569, 0, 0.000000
43, 520, 0.194704, 667, 0, 0.000000
44, 520, 0.177678, 692, 0, 0.000000
45, 520, 0.181620, 714, 0, 0.000000
46, 520, 0.189537, 622, 0, 0.000000
47, 520, 0.163431, 699, 0, 0.000000
48, 521, 0.173286, 681, 0, 0.000000
49, 521, 0.197305, 750, 0, 0.000000
50, 521, 0.162784, 665, 0, 0.000000
51, 522, 0.176363, 766, 0, 0.000000
52, 523, 0.173175, 670, 0, 0.000000
53, 524, 0.159421, 744, 0, 0.000000
54, 524, 0.160160, 770, 0, 0.000000
55, 525, 0.188730, 712, 0, 0.000000
56, 525, 0.168406, 800, 0, 0.000000
57, 526, 0.151266, 799, 0, 0.000000
58, 526, 0.184288, 734, 0, 0.000000
59, 526, 0.157973, 722, 0, 0.000000
60, 526, 0.160581, 777, 0, 0.000000
61, 527, 0.155061, 660, 0, 0.000000
62, 527, 0.180818, 701, 0, 0.000000
63, 528, 0.164399, 812, 0, 0.000000
64, 529, 0.172279, 712, 0, 0.000000
65, 529, 0.172749, 708, 0, 0.000000
66, 530, 0.152111, 837, 0, 0.000000
67, 531, 0.174323, 708, 0, 0.000000
68, 532, 0.167293, 738, 0, 0.000000
69, 532, 0.174114, 763, 0, 0.000000
70, 532, 0.151274, 852, 0, 0.000000
71, 533, 0.151532, 687, 0, 0.000000
72, 533, 0.150894, 849, 0, 0.000000
73, 533, 0.155860, 861, 0, 0.000000
74, 533, 0.188018, 787, 0, 0.000000
75, 533, 0.175850, 822, 0, 0.000000
76, 534, 0.162869, 939, 0, 0.000000
77, 535, 0.157034, 764, 0, 0.000000
78, 535, 0.142553, 856, 0, 0.000000
79, 535, 0.156631, 796, 0, 0.000000
80, 535, 0.164929, 824, 0, 0.000000
81, 536, 0.184673, 724, 0, 0.000000
82, 536, 0.148683, 762, 0, 0.000000
83, 536, 0.173456, 823, 0, 0.000000
84, 536, 0.170328, 763, 0, 0.000000
85, 536, 0.180811, 751, 0, 0.000000
86, 536, 0.168253, 850, 0, 0.000000
87, 536, 0.142863, 792, 0, 0.000000
88, 536, 0.150415, 799, 0, 0.000000
89, 537, 0.159217, 875, 0, 0.000000
90, 537, 0.143783, 766, 0, 0.000000
91, 537, 0.157681, 734, 0, 0.000000
92, 538, 0.180060, 745, 0, 0.000000
93, 539, 0.167315, 753, 0, 0.000000
94, 540, 0.140364, 723, 0, 0.000000
95, 540, 0.167025, 862, 0, 0.000000
96, 540, 0.183055, 835, 0, 0.000000
97, 541, 0.172621, 781, 0, 0.000000
98, 541, 0.148737, 824, 0, 0.000000
99, 542, 0.153617, 929, 0, 0.000000
100, 542, 0.150520, 813, 0, 0.000000
101, 543, 0.156451, 753, 0, 0.000000
102, 544, 0.158363, 870, 0, 0.000000
103, 544, 0.150341, 852, 0, 0.000000
104, 544, 0.149363, 775, 0, 0.000000
105, 544, 0.132152, 881, 0, 0.000000
106, 544, 0.158615, 845, 0, 0.000000
107, 544, 0.158994, 823, 0, 0.000000
108, 544, 0.140563, 830, 0, 0.000000
109, 544, 0.150109, 917, 0, 0.000000
110, 544, 0.134005, 813, 0, 0.000000
111, 544, 0.146975, 864, 0, 0.000000
112, 545, 0.132530, 812, 0, 0.000000
113, 545, 0.144760, 920, 0, 0.000000
114, 545, 0.145536, 789, 0, 0.000000
115, 545, 0.145778, 917, 0, 0.000000
116, 545, 0.142926, 955, 0, 0.000000
117, 545, 0.148558, 861, 0, 0.000000
118, 545, 0.132534, 893, 0, 0.000000
119, 545, 0.125921, 785, 0, 0.000000
120, 546, 0.149642, 929, 0, 0.000000
121, 547, 0.147863, 843, 0, 0.000000
122, 547, 0.130355, 818, 0, 0.000000
123, 548, 0.146204, 964, 0, 0.000000
124, 548, 0.144091, 877, 0, 0.000000
125, 548, 0.138408, 763, 0, 0.000000
126, 548, 0.155639, 912, 0, 0.000000
127, 549, 0.144452, 813, 0, 0.000000
128, 550, 0.136621, 877, 0, 0.000000
129, 550, 0.139567, 850, 0, 0.000000
130, 551, 0.154949, 842, 0, 0.000000
131, 551, 0.163264, 800, 0, 0.000000
132, 552, 0.161356, 812, 0, 0.000000
133, 552, 0.153921, 871, 0, 0.000000
134, 552, 0.155381, 713, 0, 0.000000
135, 552, 0.155502, 739, 0, 0.000000
136, 553, 0.164303, 937, 0, 0.000000
137, 553, 0.156385, 680, 0, 0.000000
138, 554, 0.155189, 756, 0, 0.000000
139, 554, 0.165486, 895, 0, 0.000000
140, 554, 0.201280, 668, 0, 0.000000
141, 554, 0.146656, 797, 0, 0.000000
142, 555, 0.172302, 794, 0, 0.000000
143, 555, 0.161013, 734, 0, 0.000000
144, 555, 0.165966, 807, 0, 0.000000
145, 555, 0.159224, 706, 0, 0.000000
146, 556, 0.185061, 789, 0, 0.000000
147, 556, 0.169488, 822, 0, 0.000000
148, 557, 0.175630, 711, 0, 0.000000
149, 558, 0.165303, 762, 0, 0.000000
150, 559, 0.157790, 887, 0, 0.000000
151, 559, 0.167123, 795, 0, 0.000000
152, 560, 0.162961, 802, 0, 0.000000
153, 560, 0.165167, 857, 0, 0.000000
154, 560, 0.166738, 889, 0, 0.000000
155, 561, 0.171804, 724, 0, 0.000000
156, 561, 0.167188, 818, 0, 0.000000
157, 561, 0.184359, 815, 0, 0.000000
158, 561, 0.162118, 734, 0, 0.000000
159, 562, 0.162964, 743, 0, 0.000000
160, 562, 0.163657, 866, 0, 0.000000
161, 562, 0.167446, 747, 0, 0.000000
162, 562, 0.149668, 801, 0, 0.000000
163, 563, 0.166153, 856, 0, 0.000000
164, 563, 0.168548, 814, 0, 0.000000
165, 564, 0.163794, 806, 0, 0.000000
166, 565, 0.179622, 843, 0, 0.000000
167, 566, 0.160127, 797, 0, 0.000000
168, 567, 0.172947, 876, 0, 0.000000
169, 568, 0.198855, 839, 0, 0.000000
170, 568, 0.165224, 820, 0, 0.000000
