Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 21.124913, 111, 0, 27.855810
1, 60, 21.010564, 59, 0, 24.677508
2, 64, 21.129876, 59, 0, 27.017655
3, 70, 21.328327, 79, 0, 28.645884
4, 82, 21.282816, 75, 0, 28.333429
5, 90, 21.213266, 89, 0, 28.865308
6, 100, 21.061517, 84, 0, 28.420871
7, 94, 20.669917, 91, 0, 28.418865
8, 104, 20.462091, 95, 0, 29.711065
9, 118, 20.347284, 98, 0, 28.436360
10, 126, 20.612372, 110, 0, 29.107661
11, 122, 20.740332, 99, 0, 29.302529
12, 120, 20.611216, 98, 0, 28.855873
13, 122, 20.895905, 113, 0, 27.949224
14, 124, 20.826070, 105, 0, 27.062320
15, 130, 20.837192, 102, 0, 26.376541
16, 130, 20.444770, 131, 0, 27.061503
17, 148, 20.545940, 132, 0, 27.338963
18, 156, 20.274267, 150, 0, 25.444616
19, 152, 20.144487, 132, 0, 27.452349
20, 142, 19.916325, 150, 0, 27.216418
21, 150, 20.240811, 125, 0, 26.915376
22, 140, 20.242077, 157, 0, 28.008849
23, 150, 20.071656, 143, 0, 29.046957
24, 160, 20.102203, 161, 0, 28.443977
25, 168, 20.103757, 159, 0, 28.216407
26, 176, 20.158211, 173, 0, 29.113013
27, 182, 20.094231, 167, 0, 28.485648
28, 176, 19.933718, 183, 0, 28.702754
29, 182, 19.859258, 191, 0, 29.334780
30, 194, 19.871567, 175, 0, 28.567250
31, 200, 20.032895, 205, 0, 28.070861
32, 208, 19.831605, 205, 0, 27.916984
33, 202, 19.833749, 197, 0, 29.363749
34, 210, 19.848714, 224, 0, 30.261519
35, 226, 19.819667, 228, 0, 28.654583
36, 230, 19.720019, 233, 0, 28.367971
37, 234, 19.730201, 232, 0, 28.250091
38, 234, 19.874795, 239, 0, 27.794917
39, 236, 19.532238, 236, 0, 28.549060
40, 232, 19.436905, 254, 0, 28.513895
41, 244, 19.955444, 268, 0, 28.899128
42, 258, 19.918618, 262, 0, 29.259196
43, 254, 19.863191, 263, 0, 28.640010
44, 246, 19.817702, 243, 0, 29.319341
45, 242, 19.698270, 257, 0, 28.838378
46, 246, 19.538420, 249, 0, 28.895250
47, 250, 19.685032, 262, 0, 28.066230
48, 252, 19.929482, 264, 0, 28.548575
49, 250, 19.841687, 260, 0, 27.793438
50, 254, 19.608449, 258, 0, 28.787394
51, 244, 19.335560, 279, 0, 29.480485
52, 260, 19.249178, 278, 0, 29.047640
53, 280, 19.240518, 289, 0, 28.255177
54, 286, 19.161139, 297, 0, 27.635291
55, 306, 19.066858, 313, 0, 27.815090
56, 312, 18.873846, 324, 0, 26.944021
57, 314, 18.839105, 331, 0, 26.978037
58, 326, 18.769963, 330, 0, 27.351856
59, 326, 18.890552, 330, 0, 26.969312
60, 326, 18.894629, 337, 0, 27.126792
61, 332, 18.679927, 344, 0, 28.138673
62, 324, 18.253926, 351, 0, 28.193011
63, 340, 18.244712, 346, 0, 27.867959
64, 356, 18.271694, 366, 0, 27.601357
65, 360, 18.066040, 370, 0, 28.017678
66, 386, 18.270280, 394, 0, 27.662598
67, 380, 18.270310, 376, 0, 27.351997
68, 384, 18.199468, 389, 0, 27.998450
69, 386, 18.096948, 388, 0, 28.650048
70, 400, 18.186369, 387, 0, 28.657923
