Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 21.235259, 323, 0
1, 500, 20.138762, 332, 0
2, 501, 19.203798, 358, 0
3, 502, 17.725190, 372, 0
4, 502, 17.524734, 338, 0
5, 503, 17.409470, 330, 0
6, 503, 17.309169, 336, 0
7, 503, 17.349432, 367, 0
8, 503, 17.382009, 324, 0
9, 503, 16.996785, 350, 0
10, 504, 16.939016, 348, 0
11, 504, 17.026024, 353, 0
12, 505, 16.767543, 390, 0
13, 506, 16.688401, 388, 0
14, 506, 16.909036, 360, 0
15, 506, 16.799223, 399, 0
16, 506, 16.692195, 384, 0
17, 507, 16.819229, 385, 0
18, 507, 16.312285, 407, 0
19, 508, 16.635363, 398, 0
20, 508, 16.567361, 391, 0
21, 508, 16.392014, 389, 0
22, 509, 16.670608, 418, 0
23, 510, 16.408363, 443, 0
24, 511, 16.362663, 418, 0
25, 511, 16.276539, 443, 0
26, 511, 16.561980, 439, 0
27, 512, 16.410639, 464, 0
28, 513, 16.495129, 452, 0
29, 513, 16.563338, 435, 0
30, 514, 16.358905, 470, 0
31, 515, 16.258087, 445, 0
32, 515, 16.473211, 448, 0
33, 515, 16.305632, 467, 0
34, 515, 16.341352, 442, 0
35, 515, 16.365213, 457, 0
36, 516, 16.402723, 457, 0
37, 516, 16.315099, 476, 0
38, 517, 16.374246, 440, 0
39, 518, 16.240521, 460, 0
40, 519, 16.524143, 477, 0
41, 519, 16.440548, 461, 0
42, 520, 16.437882, 490, 0
43, 521, 16.245760, 493, 0
44, 522, 16.154987, 502, 0
45, 522, 16.334831, 509, 0
46, 522, 16.012727, 519, 0
47, 523, 16.381256, 479, 0
48, 523, 16.242281, 489, 0
49, 523, 16.131183, 483, 0
50, 523, 16.140161, 493, 0
51, 524, 16.322549, 458, 0
52, 524, 16.216205, 478, 0
53, 524, 16.385659, 514, 0
54, 525, 16.102292, 500, 0
55, 526, 16.159743, 508, 0
56, 526, 16.419317, 495, 0
57, 527, 16.156010, 518, 0
58, 528, 16.367299, 469, 0
59, 529, 16.219665, 430, 0
60, 529, 16.590824, 350, 0
61, 529, 16.790118, 354, 0
62, 529, 16.628803, 373, 0
63, 529, 16.721563, 336, 0
64, 529, 16.890287, 354, 0
65, 529, 16.665703, 370, 0
66, 529, 16.595962, 369, 0
67, 530, 16.709653, 377, 0
68, 530, 16.610955, 387, 0
69, 531, 16.495144, 391, 0
70, 531, 16.471242, 380, 0
71, 531, 16.499057, 398, 0
72, 531, 16.384295, 421, 0
73, 532, 16.412384, 399, 0
74, 532, 16.366189, 423, 0
75, 533, 16.286021, 430, 0
76, 533, 16.608374, 426, 0
77, 533, 16.459804, 435, 0
78, 533, 16.491023, 406, 0
79, 533, 16.485201, 460, 0
80, 534, 16.575400, 427, 0
81, 534, 16.376008, 454, 0
82, 535, 16.339090, 475, 0
83, 535, 16.325210, 452, 0
84, 535, 16.316743, 484, 0
85, 536, 16.410743, 467, 0
86, 537, 16.406977, 519, 0
87, 537, 16.228737, 466, 0
88, 537, 16.098335, 499, 0
89, 537, 16.157200, 458, 0
90, 538, 16.228362, 494, 0
91, 538, 16.099382, 473, 0
92, 538, 16.231909, 462, 0
93, 538, 16.239359, 517, 0
94, 538, 16.169391, 516, 0
95, 539, 16.360564, 571, 0
96, 540, 16.236870, 659, 0
97, 540, 16.082896, 548, 0
98, 541, 16.201008, 531, 0
99, 542, 16.314806, 556, 0
100, 542, 16.166008, 506, 0
101, 543, 16.198384, 514, 0
102, 543, 16.089092, 480, 0
103, 544, 16.408072, 486, 0
104, 545, 16.123824, 506, 0
105, 546, 16.181019, 475, 0
106, 547, 16.215931, 511, 0
107, 548, 16.017360, 507, 0
108, 548, 16.026807, 525, 0
109, 548, 16.043781, 512, 0
110, 548, 16.094912, 520, 0
111, 549, 16.043864, 517, 0
112, 549, 16.070261, 532, 0
113, 550, 16.085377, 560, 0
114, 550, 16.071295, 541, 0
115, 551, 16.030631, 531, 0
116, 551, 16.201445, 559, 0
117, 551, 16.062079, 506, 0
118, 551, 16.106060, 502, 0
119, 552, 15.999886, 533, 0
120, 553, 16.285402, 508, 0
121, 553, 16.238149, 528, 0
122, 553, 16.044462, 509, 0
123, 553, 16.149429, 520, 0
124, 553, 16.077008, 513, 0
125, 553, 15.879661, 534, 0
126, 554, 16.211261, 530, 0
127, 554, 16.112645, 543, 0
128, 555, 16.123683, 513, 0
129, 555, 16.207212, 532, 0
130, 555, 16.153142, 530, 0
131, 555, 16.208129, 543, 0
132, 556, 16.151199, 533, 0
133, 557, 16.097683, 535, 0
134, 557, 16.049087, 551, 0
135, 557, 16.121936, 538, 0
136, 557, 16.113347, 560, 0
137, 558, 16.147181, 543, 0
138, 558, 16.129421, 637, 0
139, 558, 16.106915, 572, 0
140, 559, 16.070495, 591, 0
141, 559, 16.008406, 549, 0
142, 559, 15.991045, 570, 0
143, 560, 16.221312, 568, 0
144, 560, 16.104009, 521, 0
145, 561, 16.028978, 568, 0
146, 561, 16.078109, 597, 0
147, 561, 16.028162, 570, 0
148, 561, 16.197153, 572, 0
149, 562, 15.937092, 566, 0
150, 562, 16.041544, 560, 0
151, 562, 16.226642, 533, 0
152, 562, 16.259390, 540, 0
153, 562, 16.051933, 564, 0
154, 562, 16.022485, 537, 0
155, 563, 16.140991, 563, 0
156, 563, 16.112164, 572, 0
157, 564, 16.190208, 591, 0
158, 565, 15.974229, 576, 0
159, 565, 16.076178, 577, 0
160, 565, 15.986262, 566, 0
161, 566, 16.066674, 567, 0
162, 566, 16.204301, 567, 0
163, 566, 16.003679, 574, 0
164, 566, 15.985290, 568, 0
165, 567, 16.087078, 580, 0
166, 568, 16.100327, 583, 0
167, 568, 15.907433, 613, 0
168, 569, 15.733663, 490, 0
169, 569, 15.128044, 341, 0
170, 569, 14.161272, 250, 0
171, 570, 13.464989, 229, 0
172, 570, 13.376434, 227, 0
173, 570, 13.492107, 237, 0
174, 570, 12.308890, 242, 0
175, 570, 12.670157, 243, 0
176, 571, 12.754250, 230, 0
177, 571, 12.459620, 262, 0
178, 571, 11.751222, 243, 0
179, 571, 11.772582, 257, 0
180, 571, 11.004302, 261, 0
181, 571, 10.890209, 268, 0
182, 572, 11.337551, 294, 0
183, 573, 11.236756, 282, 0
184, 573, 10.852901, 271, 0
185, 573, 10.488634, 280, 0
186, 573, 10.670765, 272, 0
187, 574, 10.228373, 282, 0
188, 574, 10.107063, 283, 0
189, 574, 11.018164, 275, 0
190, 574, 10.701011, 273, 0
191, 574, 10.698741, 297, 0
192, 574, 10.136308, 284, 0
193, 575, 10.499272, 297, 0
194, 575, 10.547341, 279, 0
195, 575, 10.583211, 293, 0
196, 575, 10.398200, 301, 0
197, 576, 9.787158, 293, 0
198, 576, 10.402501, 301, 0
199, 576, 10.110859, 303, 0
200, 577, 10.071559, 303, 0
201, 577, 10.257154, 305, 0
202, 578, 9.938002, 303, 0
203, 579, 9.826232, 311, 0
204, 580, 10.117062, 293, 0
205, 580, 10.603690, 326, 0
206, 580, 9.628648, 338, 0
207, 580, 9.682959, 319, 0
208, 580, 9.982260, 320, 0
209, 580, 9.605484, 314, 0
210, 581, 9.707806, 322, 0
211, 581, 9.270283, 330, 0
212, 581, 10.354266, 333, 0
213, 582, 9.542607, 328, 0
214, 583, 9.142177, 342, 0
215, 583, 9.477166, 334, 0
216, 584, 9.672910, 341, 0
217, 585, 9.202356, 341, 0
218, 586, 9.346922, 361, 0
219, 587, 9.392888, 343, 0
220, 587, 9.215288, 347, 0
221, 587, 9.164679, 354, 0
222, 587, 8.795650, 359, 0
223, 588, 9.431357, 351, 0
224, 589, 8.719677, 363, 0
225, 590, 8.926762, 351, 0
226, 591, 8.746513, 353, 0
227, 592, 9.457191, 357, 0
228, 593, 8.769721, 351, 0
229, 594, 8.600270, 351, 0
230, 594, 8.978590, 355, 0
231, 594, 9.193123, 372, 0
232, 595, 9.258130, 363, 0
233, 596, 9.204090, 368, 0
234, 596, 8.915979, 368, 0
235, 596, 8.861759, 373, 0
236, 597, 9.098934, 361, 0
237, 598, 9.196081, 366, 0
238, 598, 9.867532, 373, 0
239, 598, 8.729197, 381, 0
240, 599, 9.409593, 400, 0
241, 600, 8.671768, 461, 0
242, 600, 7.340539, 634, 0
243, 600, 5.691889, 651, 0
244, 601, 5.451675, 684, 0
245, 602, 5.198909, 641, 0
246, 603, 5.839260, 638, 0
247, 603, 5.856301, 643, 0
248, 604, 4.952730, 655, 0
249, 605, 5.363537, 658, 0
250, 605, 5.092312, 656, 0
251, 606, 5.085586, 695, 0
252, 606, 4.680437, 704, 0
253, 607, 4.116417, 700, 0
254, 608, 4.574065, 693, 0
255, 609, 4.678340, 702, 0
256, 609, 4.761100, 706, 0
257, 610, 4.502545, 670, 0
258, 610, 5.057976, 675, 0
259, 610, 5.409192, 677, 0
260, 610, 4.732136, 681, 0
261, 611, 4.892646, 675, 0
262, 612, 5.326218, 675, 0
263, 612, 4.878642, 660, 0
264, 613, 5.686818, 657, 0
265, 613, 5.019433, 654, 0
266, 614, 5.272122, 647, 0
267, 615, 5.353818, 646, 0
268, 615, 5.090367, 649, 0
269, 615, 5.482388, 636, 0
270, 615, 4.606130, 659, 0
271, 615, 5.371693, 665, 0
272, 615, 4.947531, 649, 0
273, 616, 5.270749, 635, 0
274, 616, 5.921291, 629, 0
275, 617, 5.123241, 623, 0
276, 618, 5.394279, 634, 0
277, 618, 5.844592, 626, 0
278, 618, 5.222342, 642, 0
279, 618, 5.537209, 623, 0
280, 618, 5.486204, 614, 0
281, 618, 4.785192, 634, 0
282, 618, 5.415247, 623, 0
283, 618, 5.302787, 625, 0
284, 618, 5.618727, 607, 0
285, 618, 5.552850, 628, 0
286, 619, 5.277902, 624, 0
287, 619, 5.880965, 623, 0
288, 620, 6.111505, 666, 0
289, 620, 5.304919, 635, 0
290, 621, 5.526986, 645, 0
291, 622, 5.410019, 642, 0
292, 622, 4.856597, 647, 0
293, 623, 5.488934, 639, 0
294, 623, 5.175396, 654, 0
295, 624, 5.132833, 643, 0
296, 624, 4.733329, 643, 0
297, 624, 5.109887, 662, 0
298, 625, 5.641806, 641, 0
299, 626, 4.782605, 667, 0
300, 627, 4.869014, 658, 0
301, 627, 4.934705, 634, 0
302, 628, 5.948266, 652, 0
303, 629, 5.313205, 665, 0
304, 629, 4.679133, 641, 0
305, 629, 5.187559, 652, 0
306, 629, 4.968960, 646, 0
307, 629, 4.998287, 651, 0
308, 630, 5.616057, 652, 0
309, 631, 5.137722, 676, 0
310, 631, 5.312350, 676, 0
311, 631, 4.888678, 664, 0
312, 632, 4.840984, 668, 0
313, 632, 5.245301, 663, 0
314, 632, 5.226692, 697, 0
315, 632, 5.509982, 664, 0
316, 633, 5.065286, 691, 0
317, 633, 5.146171, 681, 0
318, 634, 5.392289, 667, 0
319, 634, 4.977708, 663, 0
320, 634, 5.708506, 667, 0
321, 635, 5.389894, 649, 0
322, 635, 5.419232, 671, 0
323, 635, 4.760190, 667, 0
324, 636, 5.170282, 679, 0
325, 636, 5.558131, 685, 0
326, 637, 5.259991, 684, 0
327, 638, 4.974423, 664, 0
328, 639, 5.059650, 733, 0
329, 640, 5.111765, 737, 0
330, 640, 4.976662, 754, 0
331, 640, 5.151021, 709, 0
332, 641, 5.612881, 762, 0
333, 641, 4.661792, 737, 0
334, 641, 5.387070, 769, 0
335, 641, 5.643782, 755, 0
336, 642, 5.263043, 767, 0
337, 643, 4.644544, 815, 0
338, 643, 4.902297, 754, 0
339, 643, 4.619501, 748, 0
340, 643, 5.216561, 722, 0
341, 643, 5.620869, 764, 0
