Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.000000, 516, 0
1, 501, 0.288136, 428, 0
2, 502, 0.104350, 520, 0
3, 503, 0.287845, 589, 0
4, 503, 0.243870, 449, 0
5, 503, 0.202615, 615, 0
6, 504, 0.125865, 578, 0
7, 504, 0.067974, 566, 0
8, 504, 0.067080, 620, 0
9, 504, 0.075293, 624, 0
10, 504, 0.086003, 626, 0
11, 505, 0.076428, 657, 0
12, 506, 0.065557, 589, 0
13, 507, 0.064500, 615, 0
14, 507, 0.048719, 632, 0
15, 507, 0.047608, 572, 0
16, 507, 0.036504, 582, 0
17, 508, 0.036006, 605, 0
18, 509, 0.034206, 646, 0
19, 509, 0.039261, 539, 0
20, 509, 0.028700, 364, 0
21, 510, 0.023520, 511, 0
22, 510, 0.027943, 466, 0
23, 510, 0.026293, 584, 0
24, 511, 0.022775, 553, 0
25, 512, 0.020920, 672, 0
26, 512, 0.018859, 567, 0
27, 513, 0.016552, 629, 0
28, 513, 0.019362, 627, 0
29, 514, 0.016125, 608, 0
30, 514, 0.015802, 712, 0
31, 514, 0.013235, 700, 0
32, 514, 0.014153, 658, 0
33, 515, 0.012407, 702, 0
34, 515, 0.013010, 680, 0
35, 515, 0.011967, 601, 0
36, 515, 0.011088, 772, 0
37, 515, 0.012647, 656, 0
38, 515, 0.013715, 683, 0
39, 515, 0.020930, 780, 0
40, 516, 0.022033, 439, 0
41, 517, 0.021761, 612, 0
42, 518, 0.019963, 561, 0
43, 519, 0.018678, 516, 0
44, 519, 0.018442, 589, 0
45, 519, 0.017780, 738, 0
46, 520, 0.016803, 622, 0
47, 520, 0.015719, 588, 0
48, 520, 0.015256, 608, 0
49, 521, 0.018241, 544, 0
50, 521, 0.016773, 643, 0
51, 522, 0.014925, 779, 0
52, 522, 0.020582, 714, 0
53, 522, 0.016302, 662, 0
54, 522, 0.015463, 742, 0
55, 522, 0.011066, 845, 0
56, 522, 0.014194, 755, 0
57, 523, 0.014386, 764, 0
58, 523, 0.041761, 777, 0
59, 523, 0.041241, 567, 0
60, 523, 0.033257, 528, 0
61, 523, 0.023660, 549, 0
62, 523, 0.023619, 583, 0
63, 524, 0.021294, 523, 0
64, 524, 0.022642, 560, 0
65, 524, 0.019208, 545, 0
66, 524, 0.018998, 577, 0
67, 524, 0.021617, 660, 0
68, 524, 0.019407, 549, 0
69, 524, 0.018780, 529, 0
70, 524, 0.021007, 465, 0
71, 524, 0.017726, 561, 0
72, 525, 0.019289, 550, 0
73, 525, 0.051848, 599, 0
74, 525, 0.051585, 596, 0
75, 525, 0.047348, 549, 0
76, 526, 0.040708, , 1
