Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.000000, 343, 0
1, 501, 0.018592, 331, 0
2, 501, 0.014774, 326, 0
3, 501, 0.016822, 364, 0
4, 502, 0.013490, 374, 0
5, 503, 0.015735, 396, 0
6, 504, 0.017407, 342, 0
7, 505, 0.024404, 280, 0
8, 506, 0.030085, 271, 0
9, 507, 0.049167, 269, 0
10, 508, 0.041920, 216, 0
11, 508, 0.043235, 231, 0
12, 508, 0.034451, 251, 0
13, 508, 0.036541, 241, 0
14, 509, 0.034212, 224, 0
15, 510, 0.032692, 216, 0
16, 510, 0.030061, 245, 0
17, 511, 0.023362, 245, 0
18, 511, 0.019269, 259, 0
19, 512, 0.019971, 247, 0
20, 513, 0.022487, 252, 0
21, 513, 0.022696, 258, 0
22, 514, 0.021103, 228, 0
23, 514, 0.019295, 219, 0
24, 515, 0.019700, 214, 0
25, 516, 0.016763, 254, 0
26, 517, 0.015162, 240, 0
27, 517, 0.013101, 231, 0
28, 517, 0.012682, 234, 0
29, 518, 0.011444, 267, 0
30, 518, 0.009609, 248, 0
31, 518, 0.008775, 259, 0
32, 518, 0.009321, 261, 0
33, 518, 0.009193, 289, 0
34, 519, 0.007567, 270, 0
35, 519, 0.008407, 263, 0
36, 519, 0.010287, 310, 0
37, 519, 0.009476, 283, 0
38, 519, 0.008813, 300, 0
39, 520, 0.006574, 319, 0
40, 520, 0.005286, 310, 0
41, 521, 0.005414, 290, 0
42, 521, 0.005781, 307, 0
43, 521, 0.006145, 242, 0
44, 522, 0.006670, 262, 0
45, 522, 0.005584, 255, 0
46, 522, 0.006698, 296, 0
47, 522, 0.011800, 269, 0
48, 523, 0.011518, 273, 0
49, 523, 0.011224, 317, 0
50, 524, 0.012226, 270, 0
51, 524, 0.008695, 270, 0
52, 525, 0.007542, 243, 0
53, 525, 0.007586, 275, 0
54, 525, 0.007954, 260, 0
55, 525, 0.006326, 245, 0
56, 525, 0.006449, 300, 0
57, 525, 0.006358, 250, 0
58, 525, 0.004299, 265, 0
59, 526, 0.005951, 281, 0
60, 526, 0.005981, 274, 0
61, 526, 0.006202, 260, 0
62, 526, 0.005113, 264, 0
63, 526, 0.005235, 313, 0
64, 527, 0.005169, 286, 0
65, 527, 0.005082, 296, 0
66, 528, 0.005074, 301, 0
67, 529, 0.005258, 278, 0
68, 529, 0.005072, 272, 0
69, 529, 0.011380, 323, 0
70, 530, 0.011043, 271, 0
71, 530, 0.010987, 291, 0
72, 531, 0.014717, 281, 0
73, 531, 0.015451, 262, 0
74, 532, 0.014643, 278, 0
75, 533, 0.014617, 324, 0
76, 534, 0.013014, 279, 0
77, 534, 0.012281, 279, 0
78, 534, 0.013140, 286, 0
79, 534, 0.012976, 308, 0
80, 534, 0.011216, 308, 0
81, 534, 0.011482, 300, 0
82, 535, 0.010220, 355, 0
83, 536, 0.010139, 314, 0
84, 536, 0.010566, 367, 0
85, 536, 0.009173, 353, 0
86, 536, 0.009856, 345, 0
87, 536, 0.009897, 376, 0
88, 537, 0.008390, 326, 0
89, 537, 0.008439, 331, 0
90, 538, 0.007724, 335, 0
91, 539, 0.006792, 327, 0
92, 540, 0.005835, 312, 0
93, 540, 0.006794, 359, 0
94, 541, 0.007168, 309, 0
95, 542, 0.007220, 370, 0
96, 543, 0.006956, 355, 0
97, 543, 0.007079, 386, 0
98, 543, 0.007682, 403, 0
99, 543, 0.007997, 397, 0
100, 544, 0.007029, 422, 0
101, 545, 0.007819, 376, 0
102, 545, 0.007010, 422, 0
103, 546, 0.007429, 414, 0
104, 547, 0.007403, 390, 0
105, 547, 0.007154, 396, 0
106, 547, 0.006397, 354, 0
107, 548, 0.006305, 409, 0
108, 549, 0.006716, 356, 0
109, 549, 0.005777, 395, 0
110, 549, 0.006124, 365, 0
111, 549, 0.006336, 355, 0
112, 550, 0.006015, 380, 0
113, 550, 0.007527, 375, 0
114, 550, 0.007598, 395, 0
115, 550, 0.007760, 382, 0
116, 550, 0.007956, 378, 0
117, 550, 0.006922, 431, 0
118, 550, 0.007164, 397, 0
119, 551, 0.007453, 399, 0
120, 551, 0.006508, 400, 0
121, 552, 0.006447, 447, 0
122, 552, 0.006582, 419, 0
123, 552, 0.005904, 475, 0
124, 552, 0.005498, 449, 0
125, 553, 0.005246, 469, 0
126, 553, 0.006456, 466, 0
127, 554, 0.005455, 490, 0
128, 554, 0.005823, 422, 0
129, 554, 0.006877, 393, 0
130, 555, 0.007138, 366, 0
131, 555, 0.007373, 392, 0
132, 555, 0.008017, 406, 0
133, 556, 0.007084, 387, 0
134, 557, 0.008117, 391, 0
135, 558, 0.006948, 381, 0
136, 559, 0.006513, 391, 0
137, 560, 0.006797, 353, 0
138, 561, 0.006941, 365, 0
139, 561, 0.007767, 363, 0
140, 562, 0.006879, 359, 0
141, 563, 0.005187, 351, 0
142, 563, 0.006363, 339, 0
143, 563, 0.005548, 337, 0
144, 564, 0.005860, 365, 0
145, 565, 0.005576, 343, 0
146, 566, 0.005130, 398, 0
147, 567, 0.006273, 395, 0
148, 568, 0.006587, 461, 0
149, 568, 0.008363, 401, 0
150, 569, 0.007127, 439, 0
151, 570, 0.006541, 378, 0
152, 571, 0.006660, 393, 0
153, 572, 0.006325, 389, 0
154, 573, 0.006875, 370, 0
155, 574, 0.007054, 420, 0
156, 574, 0.006762, 376, 0
157, 574, 0.006754, 406, 0
158, 574, 0.007365, 375, 0
159, 575, 0.007442, 370, 0
160, 576, 0.007998, 359, 0
161, 577, 0.007512, 357, 0
162, 577, 0.006106, 357, 0
163, 577, 0.006078, 346, 0
164, 578, 0.005880, 374, 0
165, 579, 0.005884, 348, 0
166, 580, 0.006330, 335, 0
167, 580, 0.007854, 397, 0
168, 580, 0.007409, 335, 0
169, 581, 0.008163, 352, 0
170, 582, 0.007600, 337, 0
171, 582, 0.007958, 338, 0
172, 583, 0.007661, 389, 0
173, 583, 0.007025, 346, 0
174, 583, 0.007333, 383, 0
175, 583, 0.006379, 363, 0
176, 584, 0.005801, 383, 0
177, 584, 0.005390, 418, 0
178, 584, 0.005656, 373, 0
179, 585, 0.005538, 401, 0
180, 585, 0.005001, 377, 0
181, 586, 0.005326, 392, 0
182, 586, 0.005059, 395, 0
183, 587, 0.005311, 400, 0
184, 587, 0.006019, 395, 0
185, 587, 0.005430, 391, 0
186, 588, 0.005483, 432, 0
187, 588, 0.005347, 414, 0
188, 589, 0.005839, 426, 0
189, 589, 0.006129, 412, 0
190, 590, 0.005605, 425, 0
191, 591, 0.005186, 391, 0
192, 591, 0.004383, 421, 0
193, 592, 0.005523, 390, 0
194, 593, 0.005107, 425, 0
195, 593, 0.008290, 404, 0
196, 593, 0.008220, 387, 0
197, 593, 0.012304, 418, 0
198, 593, 0.012208, 341, 0
199, 593, 0.012978, 350, 0
200, 594, 0.011477, 306, 0
201, 595, 0.010808, 316, 0
202, 595, 0.009457, 351, 0
203, 595, 0.010116, 317, 0
204, 595, 0.009749, 326, 0
205, 595, 0.009697, 389, 0
206, 596, 0.009638, 334, 0
207, 597, 0.008919, 382, 0
208, 597, 0.008471, 349, 0
209, 598, 0.008438, 376, 0
210, 598, 0.008621, 343, 0
211, 598, 0.008360, 354, 0
212, 598, 0.006973, 364, 0
213, 599, 0.007433, 362, 0
