Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 23.859182, 285, 0
1, 500, 22.200924, 290, 0
2, 500, 20.873443, 270, 0
3, 500, 17.040018, 256, 0
4, 500, 11.244478, 274, 0
5, 500, 8.791001, 256, 0
6, 500, 8.997047, 240, 0
7, 500, 9.323154, 230, 0
8, 501, 8.728409, 244, 0
9, 502, 8.234285, 240, 0
10, 502, 8.919968, 239, 0
11, 502, 8.907309, 228, 0
12, 502, 8.593360, 228, 0
13, 503, 8.749170, 236, 0
14, 503, 8.867491, 242, 0
15, 503, 8.817592, 251, 0
16, 503, 8.384702, 254, 0
17, 503, 7.509671, 258, 0
18, 504, 8.315352, 260, 0
19, 504, 8.627053, 266, 0
20, 505, 8.244310, 267, 0
21, 505, 8.929630, 263, 0
22, 506, 8.746552, 261, 0
23, 507, 8.691073, 280, 0
24, 507, 8.419120, 300, 0
25, 508, 7.307853, 296, 0
26, 509, 7.981011, 306, 0
27, 510, 7.793653, 293, 0
28, 510, 8.409364, 299, 0
29, 511, 7.644121, 311, 0
30, 512, 6.746846, , 1
