Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 21.118145, 99, 0, 28.127712
1, 46, 20.932709, 51, 0, 22.078817
2, 50, 21.067945, 46, 0, 17.717386
3, 52, 20.953845, 53, 0, 14.655266
4, 58, 20.647115, 57, 0, 14.606242
5, 66, 20.850968, 59, 0, 13.313659
6, 68, 20.685168, 68, 0, 11.784920
7, 76, 20.558684, 83, 0, 12.784559
8, 94, 20.506721, 83, 0, 13.951195
9, 98, 20.566636, 81, 0, 13.013244
10, 98, 19.998497, 93, 0, 13.918236
11, 110, 20.052530, 108, 0, 13.945864
12, 124, 20.087980, 115, 0, 14.971160
13, 132, 19.686452, 122, 0, 14.012749
14, 142, 19.735119, 124, 0, 14.159303
15, 152, 19.317229, 148, 0, 13.912883
16, 190, 19.323285, 163, 0, 14.045865
17, 212, 19.166632, 167, 0, 15.301193
18, 214, 19.034396, 175, 0, 14.435617
19, 234, 19.086239, 199, 0, 13.768126
20, 262, 19.271293, 225, 0, 13.479724
21, 286, 19.508578, 248, 0, 12.873919
22, 310, 19.492889, 276, 0, 13.987466
23, 336, 19.577720, 274, 0, 15.293319
24, 332, 19.286865, 279, 0, 15.144915
25, 352, 19.148176, 276, 0, 15.156479
26, 348, 19.320230, 320, 0, 14.925448
27, 368, 19.274559, 319, 0, 15.021733
28, 402, 19.331615, 319, 0, 14.844924
29, 388, 19.094649, 311, 0, 15.028790
30, 376, 18.673509, 298, 0, 14.811967
31, 384, 18.897615, 320, 0, 14.612132
32, 388, 18.755335, 334, 0, 14.221449
33, 392, 18.322864, 323, 0, 14.411106
34, 392, 18.514682, 348, 0, 14.379469
35, 410, 18.552257, 340, 0, 14.463887
36, 418, 18.667742, 348, 0, 14.786606
37, 422, 18.467451, 352, 0, 15.180762
38, 430, 18.406250, 358, 0, 15.197342
39, 430, 18.275911, 370, 0, 13.965350
40, 456, 18.516260, 388, 0, 14.289315
41, 460, 18.212682, 360, 0, 14.412685
42, 460, 18.467781, 347, 0, 14.281415
43, 460, 18.650425, 352, 0, 14.831764
44, 462, 18.521948, 364, 0, 14.200559
45, 484, 18.408297, 371, 0, 13.924442
46, 478, 18.319380, 379, 0, 13.474435
47, 484, 18.304956, 394, 0, 13.847533
48, 496, 18.324409, 386, 0, 14.087706
49, 494, 18.393131, 397, 0, 14.664577
50, 500, 18.235366, 405, 0, 14.619060
51, 490, 18.395899, 390, 0, 14.615787
52, 478, 18.249499, 395, 0, 14.852665
53, 480, 18.135468, 399, 0, 14.685063
54, 486, 18.417905, 415, 0, 14.337477
55, 500, 18.182201, 435, 0, 14.584447
56, 514, 18.327913, 413, 0, 14.740023
57, 516, 17.890575, 439, 0, 14.483017
58, 514, 17.638556, 458, 0, 14.679354
59, 532, 17.815054, 434, 0, 14.822953
60, 528, 18.151055, 442, 0, 14.492303
61, 526, 18.079761, 445, 0, 14.563839
62, 532, 17.913737, 443, 0, 14.789235
63, 536, 18.066800, 424, 0, 14.729123
64, 518, 17.908657, 422, 0, 14.211754
65, 528, 17.647509, 464, 0, 14.493680
66, 548, 17.542677, 445, 0, 14.333601
67, 536, 17.727275, 457, 0, 14.922675
68, 540, 17.633349, 465, 0, 14.183092
69, 548, 17.503636, 460, 0, 14.301439
70, 546, 17.787022, 479, 0, 14.954607
71, 546, 17.818489, 436, 0, 14.294818
72, 536, 17.521493, 462, 0, 14.719865
73, 556, 17.517743, 470, 0, 15.037279
74, 552, 17.769058, 457, 0, 14.852722
75, 552, 17.688341, 479, 0, 14.687808
76, 550, 17.254356, 470, 0, 14.304935
77, 544, 17.574618, 463, 0, 14.538423
78, 524, 17.683405, 451, 0, 14.335932
79, 520, 17.695730, , 1, 14.740236
