Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 25.549234, 259, 0, 27.667188
1, 252, 25.778966, 270, 0, 22.712431
2, 322, 25.607485, 302, 0, 18.019478
3, 366, 25.717233, 342, 0, 16.501799
4, 396, 25.689369, 385, 0, 15.970619
5, 442, 25.700933, 401, 0, 15.255602
6, 484, 25.633535, 526, 0, 14.955097
7, 516, 25.310697, 561, 0, 14.470613
8, 542, 25.549204, 495, 0, 14.448869
9, 568, 25.765540, 539, 0, 14.011198
10, 618, 25.788057, 598, 0, 14.058321
11, 674, 25.669972, 705, 0, 14.874761
12, 702, 25.830785, 713, 0, 14.674181
13, 726, 25.779921, 666, 0, 14.885307
14, 778, 25.780990, 696, 0, 15.116880
15, 802, 25.600796, 817, 0, 14.718932
16, 864, 25.683890, 770, 0, 14.748273
17, 940, 25.371692, 895, 0, 14.565520
18, 966, 25.511248, 825, 0, 14.603384
19, 990, 25.490007, 940, 0, 14.763915
20, 1022, 25.462879, 881, 0, 14.992864
21, 1070, 25.239419, 903, 0, 14.806939
22, 1110, 25.166203, 1136, 0, 15.095360
23, 1136, 25.199333, 910, 0, 14.820763
24, 1138, 25.119398, 938, 0, 15.226930
25, 1170, 25.236676, 1158, 0, 14.993299
26, 1196, 24.897937, 1042, 0, 14.694877
27, 1260, 24.864665, 1076, 0, 14.918722
28, 1326, 24.767597, 1231, 0, 14.819970
29, 1402, 24.706083, 1252, 0, 15.017294
30, 1464, 24.539225, 1359, 0, 14.714112
31, 1540, 24.486575, 1277, 0, 15.030399
32, 1608, 24.275765, , 1, 15.184158
