Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 31.648345, 139, 0, 27.987626
1, 90, 31.315975, 96, 0, 21.870391
2, 106, 31.775391, 97, 0, 16.791109
3, 114, 31.965548, 111, 0, 16.326313
4, 128, 31.353565, 105, 0, 15.283108
5, 120, 30.812383, 110, 0, 13.639197
6, 124, 30.540837, 111, 0, 13.693933
7, 128, 29.758081, 104, 0, 13.568307
8, 132, 29.980275, 124, 0, 14.704411
9, 138, 29.349788, 121, 0, 15.588866
10, 140, 29.385531, 124, 0, 14.752861
11, 142, 29.238134, 144, 0, 14.904926
12, 162, 28.461718, 143, 0, 15.601363
13, 166, 29.425721, 143, 0, 14.602097
14, 166, 28.594355, 141, 0, 14.496237
15, 174, 28.532945, 161, 0, 14.143672
16, 194, 28.170332, 175, 0, 14.750743
17, 210, 28.032241, 180, 0, 14.634366
18, 218, 28.366548, 184, 0, 14.446384
19, 226, 28.890094, 185, 0, 13.897120
20, 230, 28.569091, 205, 0, 15.053092
21, 246, 28.349336, 234, 0, 15.581440
22, 266, 28.011941, 233, 0, 14.987817
23, 274, 27.763607, 255, 0, 13.855157
24, 298, 28.115664, 256, 0, 15.301839
25, 298, 27.745713, 267, 0, 15.433156
26, 316, 27.610117, , 1, 15.004238
