Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.308975, 309, 0
1, 501, 0.482617, 297, 0
2, 502, 0.490137, 338, 0
3, 503, 0.520879, 274, 0
4, 504, 0.531911, 274, 0
5, 504, 0.402644, 233, 0
6, 504, 0.321983, 232, 0
7, 505, 0.319432, 263, 0
8, 506, 0.209599, 237, 0
9, 506, 0.218420, 276, 0
10, 507, 0.203567, 242, 0
11, 508, 0.206444, 249, 0
12, 508, 0.200264, 295, 0
13, 508, 0.264960, 286, 0
14, 508, 0.207759, 307, 0
15, 508, 0.271811, 274, 0
16, 509, 0.171991, 316, 0
17, 509, 0.194394, 291, 0
18, 509, 0.187817, 320, 0
19, 509, 0.198691, 292, 0
20, 510, 0.193612, 344, 0
21, 511, 0.202844, 282, 0
22, 511, 0.210380, 315, 0
23, 512, 0.192800, 318, 0
24, 513, 0.184529, 336, 0
25, 513, 0.260918, 316, 0
26, 514, 0.190509, 336, 0
27, 514, 0.265764, 310, 0
28, 515, 0.265415, 349, 0
29, 515, 0.200331, 294, 0
30, 515, 0.276941, 306, 0
31, 515, 0.234164, 251, 0
32, 515, 0.285286, 256, 0
33, 515, 0.280525, 313, 0
34, 515, 0.276298, 281, 0
35, 515, 0.272384, 324, 0
36, 516, 0.296810, 289, 0
37, 516, 0.251588, 315, 0
38, 516, 0.223478, 281, 0
39, 517, 0.159117, 335, 0
40, 517, 0.236284, 294, 0
41, 517, 0.212468, 330, 0
42, 518, 0.287869, 299, 0
43, 518, 0.177599, 342, 0
44, 518, 0.185539, 312, 0
45, 518, 0.161816, 323, 0
46, 518, 0.152864, 302, 0
47, 519, 0.238645, 337, 0
48, 520, 0.165450, 360, 0
49, 520, 0.197622, 317, 0
50, 520, 0.192346, 345, 0
51, 521, 0.226249, 301, 0
52, 521, 0.269408, 334, 0
53, 521, 0.203704, 284, 0
54, 522, 0.286704, 334, 0
55, 522, 0.267995, 290, 0
56, 523, 0.276983, 280, 0
57, 523, 0.205433, 300, 0
58, 524, 0.295504, 260, 0
59, 524, 0.292654, 280, 0
60, 525, 0.300776, 272, 0
61, 526, 0.186249, 307, 0
62, 527, 0.288832, 277, 0
63, 528, 0.298473, 297, 0
64, 529, 0.191066, 285, 0
65, 529, 0.196596, 276, 0
66, 530, 0.289684, 336, 0
67, 531, 0.290617, 298, 0
68, 532, 0.203754, 328, 0
69, 532, 0.191317, 300, 0
70, 532, 0.210986, 328, 0
71, 533, 0.190089, 301, 0
72, 533, 0.275980, 348, 0
73, 533, 0.281711, 294, 0
74, 533, 0.262055, 329, 0
75, 534, 0.185507, 310, 0
76, 534, 0.270339, 343, 0
77, 534, 0.232660, 297, 0
78, 534, 0.284688, 358, 0
79, 535, 0.245327, 309, 0
80, 535, 0.276621, 336, 0
81, 536, 0.275245, 287, 0
82, 536, 0.195488, 299, 0
83, 537, 0.266215, 269, 0
84, 538, 0.303963, 296, 0
85, 538, 0.293428, 309, 0
86, 539, 0.292962, 284, 0
87, 539, 0.209595, 302, 0
88, 539, 0.253447, 286, 0
89, 539, 0.244256, 326, 0
90, 540, 0.279785, 287, 0
91, 541, 0.207768, 334, 0
92, 541, 0.286916, 302, 0
93, 541, 0.278860, 326, 0
94, 541, 0.281528, 305, 0
95, 542, 0.286260, 330, 0
96, 543, 0.281694, 307, 0
97, 544, 0.272960, 341, 0
98, 545, 0.261621, 317, 0
99, 546, 0.242677, 347, 0
100, 546, 0.243800, 312, 0
101, 546, 0.271788, 352, 0
102, 547, 0.238210, 332, 0
103, 548, 0.264824, 375, 0
104, 548, 0.177796, 331, 0
105, 549, 0.270956, 365, 0
106, 549, 0.264130, 335, 0
107, 549, 0.198929, 377, 0
108, 549, 0.270488, 346, 0
109, 549, 0.193378, 361, 0
110, 549, 0.172462, 348, 0
111, 549, 0.171816, 387, 0
112, 550, 0.259021, 344, 0
113, 551, 0.265932, 370, 0
114, 551, 0.153802, 387, 0
115, 551, 0.263337, 349, 0
116, 551, 0.260310, 407, 0
117, 551, 0.163578, 367, 0
118, 551, 0.267153, 411, 0
119, 551, 0.250634, 417, 0
120, 551, 0.191351, 373, 0
121, 551, 0.172265, 416, 0
122, 551, 0.257500, 374, 0
123, 551, 0.266217, 405, 0
124, 551, 0.156478, 411, 0
125, 551, 0.170300, 380, 0
126, 552, 0.254505, 426, 0
127, 552, 0.191593, 439, 0
128, 552, 0.237033, 382, 0
129, 552, 0.252293, 405, 0
130, 552, 0.230719, 428, 0
131, 553, 0.214802, 396, 0
132, 553, 0.249418, 403, 0
133, 553, 0.258187, 360, 0
134, 554, 0.231740, 413, 0
135, 554, 0.195996, 376, 0
136, 555, 0.260036, 355, 0
137, 555, 0.253796, 393, 0
138, 556, 0.186151, 361, 0
139, 556, 0.246934, 363, 0
140, 556, 0.265891, 306, 0
141, 556, 0.266731, 355, 0
142, 556, 0.191751, 370, 0
