Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 29.683130, 362, 0
1, 500, 29.530330, 378, 0
2, 501, 29.099106, 413, 0
3, 501, 29.503300, 331, 0
4, 502, 29.445973, 393, 0
5, 502, 29.534668, 420, 0
6, 503, 30.017181, 333, 0
7, 504, 29.912472, 278, 0
8, 504, 29.803575, 415, 0
9, 504, 29.657707, 286, 0
10, 504, 29.940131, 321, 0
11, 505, 30.120405, 351, 0
12, 505, 30.062944, 336, 0
13, 506, 29.705111, 250, 0
14, 506, 29.957787, 271, 0
15, 507, 29.900517, 326, 0
16, 507, 29.869890, 271, 0
17, 507, 29.923683, 287, 0
18, 508, 30.220822, 289, 0
19, 508, 30.101588, 300, 0
20, 508, 30.174487, 241, 0
21, 508, 30.397928, 223, 0
22, 508, 30.201030, 335, 0
23, 509, 30.221912, 265, 0
24, 510, 30.473582, 284, 0
25, 510, 30.402315, 277, 0
26, 511, 30.324728, 326, 0
27, 511, 30.123071, 270, 0
28, 511, 30.107936, 251, 0
29, 512, 30.020720, 266, 0
30, 513, 30.321284, 234, 0
31, 513, 29.985937, 264, 0
32, 513, 30.122833, 267, 0
33, 513, 30.137730, 281, 0
34, 514, 30.169453, 268, 0
35, 515, 30.016649, 263, 0
36, 515, 30.284272, 292, 0
37, 516, 30.285188, 276, 0
38, 517, 30.273105, 279, 0
39, 517, 30.476946, 224, 0
40, 518, 30.633808, 270, 0
41, 518, 30.605337, 215, 0
42, 518, 30.571256, 266, 0
43, 518, 30.669763, 239, 0
44, 518, 30.522848, 215, 0
45, 518, 30.419020, 314, 0
46, 518, 30.350356, , 1
