Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 28.452348, 390, 0
1, 501, 23.207438, 514, 0
2, 502, 23.027094, 503, 0
3, 502, 22.958720, 489, 0
4, 502, 23.114015, 400, 0
5, 502, 23.169408, 461, 0
6, 502, 22.976869, 598, 0
7, 502, 23.024624, 399, 0
8, 502, 23.285217, 331, 0
9, 503, 23.303682, 317, 0
10, 503, 23.684706, 260, 0
11, 503, 22.376125, 274, 0
12, 504, 22.071023, 279, 0
13, 505, 19.907508, 484, 0
14, 506, 19.187831, 351, 0
15, 507, 18.824073, 326, 0
16, 507, 18.848209, 390, 0
17, 508, 18.695425, 373, 0
18, 508, 18.070370, 477, 0
19, 509, 18.088072, 403, 0
20, 510, 18.168449, 405, 0
21, 511, 17.045378, 457, 0
22, 511, 17.276559, 389, 0
23, 511, 17.592884, 425, 0
24, 512, 16.925472, 518, 0
25, 513, 17.434345, 469, 0
26, 513, 18.044907, 474, 0
27, 513, 17.003049, 474, 0
28, 513, 16.855664, 546, 0
29, 513, 16.276362, 476, 0
30, 513, 16.703459, 558, 0
31, 513, 15.402081, 493, 0
32, 513, 14.766261, 585, 0
33, 513, 14.216017, 442, 0
34, 514, 14.404617, 380, 0
35, 514, 12.699761, 376, 0
36, 514, 11.985285, 382, 0
37, 515, 14.170835, 380, 0
38, 516, 13.078057, 453, 0
39, 516, 12.687331, 474, 0
40, 517, 12.507500, 417, 0
41, 518, 12.382458, 494, 0
42, 518, 12.242975, 485, 0
43, 519, 12.572875, 564, 0
44, 519, 11.994935, 415, 0
45, 519, 11.905310, 409, 0
46, 519, 12.815092, 446, 0
47, 519, 12.253423, 432, 0
48, 520, 11.110718, 582, 0
49, 521, 11.982626, 501, 0
50, 521, 12.154915, 598, 0
51, 522, 12.248271, 524, 0
52, 522, 12.134064, 650, 0
53, 523, 12.591951, 530, 0
54, 524, 11.114975, 579, 0
55, 525, 10.575610, , 1
