Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 9.671525, 563, 0
1, 501, 9.744441, 533, 0
2, 502, 9.613912, 532, 0
3, 503, 9.573924, 415, 0
4, 503, 9.560124, 468, 0
5, 504, 9.472238, 357, 0
6, 504, 9.586096, 361, 0
7, 504, 9.507885, 429, 0
8, 504, 9.408024, 407, 0
9, 504, 9.367517, 294, 0
10, 505, 9.517046, 411, 0
11, 505, 9.520909, 328, 0
12, 506, 9.418553, 319, 0
13, 506, 9.400324, 320, 0
14, 507, 9.451510, 352, 0
15, 508, 9.416347, 307, 0
16, 508, 9.380642, 405, 0
17, 509, 9.367392, 317, 0
18, 510, 9.327687, 273, 0
19, 510, 9.407234, 408, 0
20, 510, 9.430532, 328, 0
21, 511, 9.371969, 354, 0
22, 512, 9.285010, 388, 0
23, 512, 9.484086, 365, 0
24, 512, 9.480656, 261, 0
25, 513, 9.421040, 375, 0
26, 513, 9.392554, 284, 0
27, 514, 9.485405, 249, 0
28, 515, 9.432139, 334, 0
29, 516, 9.475831, 272, 0
30, 516, 9.456538, 339, 0
31, 516, 9.351303, 243, 0
32, 516, 9.410811, 251, 0
33, 517, 9.451669, 399, 0
34, 518, 9.454071, 269, 0
35, 519, 9.545944, 297, 0
36, 520, 9.555791, 412, 0
37, 521, 9.377531, 233, 0
38, 522, 9.538658, 268, 0
39, 523, 9.421307, 397, 0
40, 523, 9.388891, 326, 0
41, 524, 9.436747, 234, 0
42, 524, 9.399017, 447, 0
43, 525, 9.514689, 309, 0
44, 525, 9.420948, 303, 0
45, 525, 9.404919, 310, 0
46, 525, 9.465562, 249, 0
47, 525, 9.523208, 358, 0
48, 525, 9.506955, 342, 0
49, 525, 9.519741, 288, 0
50, 525, 9.462243, 371, 0
51, 525, 9.462644, 222, 0
52, 526, 9.611790, 350, 0
53, 526, 9.491425, 229, 0
54, 527, 9.482963, 299, 0
55, 527, 9.498452, 273, 0
56, 528, 9.425617, 270, 0
57, 529, 9.370878, 285, 0
58, 529, 9.194384, 405, 0
59, 530, 9.268458, 266, 0
60, 530, 9.402049, 314, 0
61, 531, 9.324997, 323, 0
62, 532, 9.306091, 358, 0
63, 532, 9.300454, 307, 0
64, 532, 9.264830, 267, 0
65, 533, 9.266338, 255, 0
66, 533, 9.147169, 348, 0
67, 533, 9.208504, 252, 0
68, 534, 9.224209, 349, 0
69, 534, 9.296771, 237, 0
70, 534, 9.242640, 295, 0
71, 535, 9.204908, 274, 0
72, 536, 9.277844, 275, 0
73, 536, 9.189852, 179, 0
74, 536, 9.312626, 303, 0
75, 537, 9.329737, 273, 0
76, 538, 9.252702, 247, 0
77, 539, 9.323518, 248, 0
78, 539, 9.262088, 211, 0
79, 539, 9.059726, 296, 0
80, 539, 9.193262, 382, 0
81, 540, 9.174260, 197, 0
82, 540, 9.133649, 204, 0
83, 541, 9.080328, 256, 0
84, 542, 9.278826, 249, 0
85, 542, 9.175449, 277, 0
86, 542, 9.242426, 273, 0
87, 542, 9.270866, 379, 0
88, 542, 9.184484, 261, 0
89, 542, 9.366301, 278, 0
90, 543, 9.301996, 258, 0
91, 543, 9.413352, 289, 0
92, 544, 9.493094, 217, 0
93, 544, 9.426007, 309, 0
94, 544, 9.321825, 216, 0
95, 544, 9.428781, 283, 0
96, 544, 9.320044, 232, 0
97, 544, 9.291305, 341, 0
98, 545, 9.309481, 287, 0
99, 546, 9.241157, 315, 0
100, 546, 9.230210, 337, 0
101, 546, 9.258449, 288, 0
102, 546, 9.335650, 250, 0
103, 546, 9.380626, 273, 0
104, 546, 9.371421, 263, 0
105, 546, 9.341348, 229, 0
106, 546, 9.399951, 295, 0
107, 546, 9.348010, 191, 0
108, 546, 9.319571, 217, 0
109, 546, 9.314544, 286, 0
110, 546, 9.235196, 216, 0
111, 546, 9.269016, 356, 0
112, 546, 9.321885, 242, 0
113, 546, 9.192967, 288, 0
114, 546, 9.343808, 210, 0
115, 546, 9.252089, 219, 0
116, 546, 9.297000, 254, 0
117, 546, 9.289092, 193, 0
118, 546, 9.324456, 271, 0
119, 546, 9.224294, 235, 0
120, 546, 9.298567, 204, 0
121, 546, 9.322458, 177, 0
122, 547, 9.307562, 210, 0
123, 548, 9.209700, 260, 0
124, 548, 9.121553, 308, 0
125, 549, 9.208448, 360, 0
126, 550, 9.235000, 223, 0
127, 551, 9.270332, 281, 0
128, 551, 9.246191, 258, 0
129, 552, 9.316842, 218, 0
130, 552, 9.381959, 295, 0
131, 552, 9.297023, 224, 0
132, 552, 9.317127, 401, 0
133, 552, 9.278509, 295, 0
134, 552, 9.287908, 275, 0
135, 552, 9.250102, 268, 0
136, 552, 9.198593, 215, 0
137, 552, 9.266970, 231, 0
138, 552, 9.294977, 263, 0
139, 552, 9.208501, 179, 0
140, 552, 9.279033, 206, 0
141, 552, 9.277945, 216, 0
142, 552, 9.252835, 194, 0
143, 552, 9.345533, 330, 0
144, 552, 9.237061, 203, 0
145, 552, 9.314707, 210, 0
146, 552, 9.391270, 308, 0
147, 552, 9.395503, 200, 0
148, 552, 9.310118, 177, 0
149, 552, 9.300941, 402, 0
150, 552, 9.320485, 203, 0
151, 552, 9.323841, 280, 0
152, 552, 9.362132, 256, 0
153, 552, 9.276240, 374, 0
154, 552, 9.226598, 217, 0
155, 552, 9.169080, 341, 0
156, 552, 9.236854, 319, 0
157, 552, 9.181175, 265, 0
158, 552, 9.190133, 180, 0
159, 552, 9.264224, 196, 0
160, 552, 9.256100, 341, 0
161, 552, 9.227817, 175, 0
162, 552, 9.256317, 175, 0
163, 552, 9.234734, 241, 0
164, 552, 9.264959, 272, 0
165, 552, 9.197491, 266, 0
166, 552, 9.231147, 209, 0
167, 552, 9.372061, 241, 0
168, 552, 9.351573, 328, 0
169, 552, 9.356872, 226, 0
170, 552, 9.286985, 300, 0
171, 552, 9.243595, 240, 0
172, 552, 9.299666, 216, 0
173, 552, 9.272432, 328, 0
174, 552, 9.278321, 202, 0
175, 552, 9.378463, 341, 0
176, 552, 9.271788, 216, 0
177, 552, 9.197504, 221, 0
178, 552, 9.268239, 304, 0
179, 552, 9.193375, 238, 0
180, 552, 9.172285, 191, 0
181, 552, 9.207607, 315, 0
182, 553, 9.234978, 205, 0
183, 554, 9.266692, 223, 0
184, 554, 9.202258, 261, 0
185, 554, 9.198251, 211, 0
186, 554, 9.256534, 201, 0
187, 554, 9.268076, 292, 0
188, 554, 9.197074, 243, 0
189, 554, 9.249000, 293, 0
190, 554, 9.254513, 231, 0
191, 554, 9.276177, 202, 0
192, 554, 9.248798, 308, 0
193, 554, 9.311502, , 1
