Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.413527, 290, 0
1, 500, 0.560229, 352, 0
2, 500, 0.688643, 278, 0
3, 501, 0.729892, 287, 0
4, 502, 0.704587, 320, 0
5, 502, 0.639189, 242, 0
6, 503, 0.507696, 215, 0
7, 503, 0.431425, 278, 0
8, 503, 0.420888, 234, 0
9, 504, 0.441819, 235, 0
10, 504, 0.416443, 245, 0
11, 505, 0.412156, 249, 0
12, 506, 0.379526, 218, 0
13, 507, 0.340844, 255, 0
14, 508, 0.297980, 224, 0
15, 508, 0.285965, 263, 0
16, 508, 0.291646, 212, 0
17, 508, 0.265326, 235, 0
18, 509, 0.242469, 229, 0
19, 510, 0.249914, 269, 0
20, 510, 0.254700, 270, 0
21, 510, 0.251207, 247, 0
22, 511, 0.233397, 312, 0
23, 512, 0.245666, 250, 0
24, 512, 0.229737, 247, 0
25, 512, 0.242886, 263, 0
26, 512, 0.244403, 289, 0
27, 513, 0.226089, 259, 0
28, 513, 0.237762, 276, 0
29, 513, 0.223160, 305, 0
30, 514, 0.217704, 255, 0
31, 514, 0.228530, 280, 0
32, 514, 0.223733, 271, 0
33, 515, 0.218776, 302, 0
34, 515, 0.224715, 268, 0
35, 515, 0.225112, 265, 0
36, 516, 0.218298, 334, 0
37, 516, 0.231132, 279, 0
38, 517, 0.226640, 319, 0
39, 518, 0.216709, 328, 0
40, 519, 0.213507, 294, 0
41, 520, 0.212887, 313, 0
42, 520, 0.217814, 330, 0
43, 520, 0.214120, 310, 0
44, 521, 0.213646, 309, 0
45, 521, 0.209517, 352, 0
46, 521, 0.202579, 301, 0
47, 522, 0.198755, 311, 0
48, 523, 0.207949, 322, 0
49, 524, 0.233093, 278, 0
50, 524, 0.222718, 307, 0
51, 524, 0.226761, 321, 0
52, 524, 0.230507, 318, 0
53, 525, 0.224472, 293, 0
54, 525, 0.216576, 353, 0
55, 526, 0.209964, 303, 0
56, 527, 0.222271, 316, 0
57, 527, 0.209944, 351, 0
58, 527, 0.212317, 305, 0
59, 528, 0.213236, 357, 0
60, 528, 0.214614, 321, 0
61, 528, 0.212893, 329, 0
62, 528, 0.214488, 346, 0
63, 529, 0.205393, 357, 0
64, 530, 0.204802, 347, 0
65, 530, 0.214861, 403, 0
66, 531, 0.213335, 337, 0
67, 532, 0.207105, 383, 0
68, 533, 0.206641, 329, 0
69, 533, 0.219864, 355, 0
70, 534, 0.210044, 363, 0
71, 534, 0.221777, 340, 0
72, 535, 0.207261, 305, 0
73, 535, 0.219131, 353, 0
74, 535, 0.216758, 304, 0
75, 535, 0.234576, 329, 0
76, 535, 0.248641, 324, 0
77, 535, 0.219393, 318, 0
78, 535, 0.222980, 289, 0
79, 536, 0.228075, 358, 0
80, 537, 0.221402, 305, 0
81, 537, 0.223137, 305, 0
82, 537, 0.211768, 372, 0
83, 538, 0.219698, 310, 0
84, 538, 0.218365, 324, 0
85, 539, 0.215510, 357, 0
86, 540, 0.218693, 325, 0
87, 540, 0.221483, 309, 0
88, 541, 0.223035, 386, 0
89, 542, 0.230902, 319, 0
90, 543, 0.225187, 338, 0
91, 544, 0.223011, 361, 0
92, 544, 0.223130, 362, 0
93, 545, 0.219688, 323, 0
94, 546, 0.215248, 359, 0
95, 546, 0.226441, 309, 0
96, 547, 0.232121, 333, 0
97, 548, 0.231855, 317, 0
98, 549, 0.247361, 316, 0
99, 549, 0.239660, 297, 0
100, 550, 0.245659, 365, 0
101, 550, 0.232590, 295, 0
102, 550, 0.233723, 332, 0
103, 550, 0.234142, 343, 0
104, 550, 0.231338, 331, 0
105, 551, 0.229842, 309, 0
