Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 26.442467, 510, 0, 28.532358
1, 500, 26.480702, 471, 0, 22.460113
2, 500, 26.564448, 428, 0, 18.361849
3, 500, 26.410039, 434, 0, 16.508512
4, 500, 26.631454, 395, 0, 15.949570
5, 500, 26.201460, 394, 0, 15.099980
6, 500, 26.458939, 383, 0, 14.408237
7, 500, 26.383197, 373, 0, 14.472008
8, 500, 26.370445, 378, 0, 14.769439
9, 500, 26.463918, 369, 0, 15.110454
10, 500, 26.324709, 355, 0, 14.868502
11, 500, 26.183491, 350, 0, 14.495665
12, 500, 26.077485, 345, 0, 14.188847
13, 500, 26.176215, 358, 0, 14.145858
14, 500, 26.241505, 327, 0, 14.072444
15, 500, 26.224996, 350, 0, 13.791247
16, 500, 26.173511, 369, 0, 14.303301
17, 500, 26.131812, 352, 0, 14.765495
18, 500, 26.179752, 323, 0, 15.061285
19, 500, 26.305982, 348, 0, 14.219798
20, 500, 26.077351, 360, 0, 14.070966
21, 500, 26.018474, 325, 0, 14.558272
22, 500, 25.985462, 307, 0, 14.304379
23, 500, 25.889521, 308, 0, 14.413827
24, 500, 25.839544, 340, 0, 14.529777
25, 500, 25.972115, 350, 0, 14.759305
26, 500, 25.766147, 307, 0, 14.332468
27, 500, 25.771232, 302, 0, 14.482567
28, 500, 25.953481, 315, 0, 14.812463
29, 500, 26.107458, 311, 0, 14.449655
30, 500, 26.181071, 295, 0, 14.470211
31, 500, 25.945572, 304, 0, 14.493858
32, 500, 26.046645, 292, 0, 14.421730
33, 500, 25.862254, 316, 0, 14.988554
34, 500, 25.853658, 309, 0, 14.466704
35, 500, 25.898676, 310, 0, 14.456837
36, 500, 25.613925, 283, 0, 14.408735
37, 500, 25.642174, 280, 0, 14.385420
38, 500, 25.583195, 298, 0, 13.740683
39, 500, 25.737691, 295, 0, 14.409834
40, 500, 25.660252, 305, 0, 14.601839
41, 500, 25.808080, 294, 0, 14.526877
42, 500, 25.838553, 302, 0, 14.327777
43, 500, 25.947021, 309, 0, 14.141996
44, 500, 25.854644, 302, 0, 14.450073
45, 500, 25.943551, 305, 0, 14.564044
46, 500, 26.226845, 294, 0, 14.757366
47, 500, 26.159510, 283, 0, 14.149558
48, 500, 26.007406, 300, 0, 13.861549
49, 500, 25.714604, 309, 0, 14.164520
50, 500, 25.809866, 301, 0, 14.463217
51, 500, 25.751031, 284, 0, 14.343569
52, 500, 25.962051, 286, 0, 14.402107
53, 500, 26.197617, 277, 0, 14.498654
54, 500, 25.959343, 285, 0, 14.420670
55, 500, 25.873680, 309, 0, 14.495011
56, 500, 25.802275, 299, 0, 14.208551
57, 500, 26.035024, 278, 0, 14.105651
58, 500, 26.199518, 295, 0, 14.160579
59, 500, 26.281315, 312, 0, 14.332383
60, 500, 25.994598, 294, 0, 14.179980
61, 500, 25.884515, 276, 0, 14.457327
62, 500, 25.863191, 298, 0, 14.303959
63, 500, 26.101010, 288, 0, 14.886874
64, 500, 25.846761, 289, 0, 15.055420
65, 500, 25.941322, 290, 0, 14.229961
66, 500, 25.833745, 310, 0, 14.395992
67, 500, 25.815938, 295, 0, 14.367350
68, 500, 25.713874, 280, 0, 14.196608
69, 500, 25.702162, 301, 0, 14.535684
70, 500, 25.765537, 272, 0, 13.996921
71, 500, 25.593152, 279, 0, 14.344582
72, 500, 25.670973, 274, 0, 14.628820
73, 500, 25.693242, 296, 0, 14.432128
74, 500, 25.508262, 296, 0, 14.246717
75, 500, 25.672256, 294, 0, 14.384925
76, 500, 25.757342, 287, 0, 13.910114
77, 500, 25.816498, 288, 0, 14.119487
78, 500, 25.759693, 287, 0, 14.059417
79, 500, 25.995345, 300, 0, 14.817800
80, 500, 25.851094, 288, 0, 14.210188
81, 500, 25.689915, 290, 0, 13.863048
82, 500, 25.659681, 286, 0, 14.225883
83, 500, 25.642859, 278, 0, 14.554650
84, 500, 25.771593, 284, 0, 14.449968
85, 500, 25.779804, 286, 0, 14.384321
86, 500, 25.707493, 294, 0, 14.447959
87, 500, 25.657161, 281, 0, 14.285257
88, 500, 25.810559, 276, 0, 14.331100
89, 500, 25.689130, 276, 0, 14.667105
90, 500, 25.743332, 277, 0, 14.327870
91, 500, 25.423632, 277, 0, 13.970830
92, 500, 25.497432, 275, 0, 14.129181
93, 500, 25.556704, 290, 0, 14.129288
94, 500, 25.625884, 288, 0, 13.942140
95, 500, 25.726819, 282, 0, 13.651106
96, 500, 25.608223, 261, 0, 14.605143
97, 500, 25.560778, 264, 0, 14.849248
98, 500, 25.708238, 275, 0, 15.069645
99, 500, 25.632820, 274, 0, 14.261642
100, 500, 25.705951, 287, 0, 13.968424
101, 500, 25.467748, 289, 0, 14.415759
102, 500, 25.443799, 290, 0, 14.804706
103, 500, 25.272464, 282, 0, 14.467081
104, 500, 25.394948, 281, 0, 14.215829
105, 500, 25.451053, 283, 0, 15.042484
106, 500, 25.262132, 283, 0, 14.642116
107, 500, 25.359938, 252, 0, 14.180410
108, 500, 25.440520, 271, 0, 14.388242
109, 500, 25.418481, 275, 0, 14.652515
110, 500, 25.539913, 284, 0, 14.713764
111, 500, 25.573391, 291, 0, 14.735531
112, 500, 25.469131, 264, 0, 14.138713
113, 500, 25.455131, 258, 0, 14.262112
114, 500, 25.516826, 262, 0, 14.052648
115, 500, 25.556691, 257, 0, 14.207566
116, 500, 25.681992, 268, 0, 14.178448
117, 500, 25.370818, 267, 0, 13.847736
118, 500, 25.221773, 263, 0, 13.946677
119, 500, 25.298317, 267, 0, 13.870831
120, 500, 25.673110, 275, 0, 14.045545
121, 500, 25.661865, 300, 0, 14.028728
122, 500, 25.827197, 292, 0, 14.330505
123, 500, 25.696880, 275, 0, 14.016106
124, 500, 25.724264, 287, 0, 14.252881
125, 500, 25.625223, 288, 0, 14.131699
126, 500, 25.602843, 267, 0, 13.671856
127, 500, 25.669998, 263, 0, 13.821398
128, 500, 25.446377, 269, 0, 13.962440
129, 500, 25.515577, 257, 0, 14.093898
130, 500, 25.490044, 267, 0, 13.789647
131, 500, 25.512504, 258, 0, 13.780503
132, 500, 25.646062, 277, 0, 13.847884
133, 500, 25.597852, 302, 0, 14.183888
134, 500, 25.591164, 291, 0, 14.450095
135, 500, 25.922537, 266, 0, 14.474046
136, 500, 25.828252, 272, 0, 14.920557
137, 500, 26.018097, 271, 0, 14.587164
138, 500, 25.820686, 274, 0, 14.646998
139, 500, 25.577153, 267, 0, 14.320073
140, 500, 25.538145, 269, 0, 13.856881
141, 500, 25.651607, 251, 0, 13.701479
142, 500, 25.414226, 271, 0, 13.983355
143, 500, 25.330744, 267, 0, 13.907044
144, 500, 25.565824, 262, 0, 13.810559
145, 500, 25.642303, 258, 0, 14.010634
146, 500, 25.475300, 258, 0, 13.833405
147, 500, 25.619306, 255, 0, 13.696705
148, 500, 26.028136, 272, 0, 13.939746
149, 500, 25.684101, 260, 0, 14.440742
150, 500, 25.536182, 265, 0, 14.307999
151, 500, 25.647647, 268, 0, 14.527373
152, 500, 25.511439, 292, 0, 14.692897
153, 500, 25.663146, 280, 0, 14.315060
154, 500, 25.369046, 273, 0, 14.053879
155, 500, 25.530293, 267, 0, 14.047768
156, 500, 25.449017, 274, 0, 14.250422
157, 500, 25.285890, 261, 0, 14.482667
158, 500, 25.399980, 268, 0, 14.239062
159, 500, 25.419224, 275, 0, 13.975750
160, 500, 25.736703, 268, 0, 13.648824
161, 500, 25.670945, 274, 0, 14.073084
162, 500, 25.578075, 264, 0, 14.459637
163, 500, 25.714827, 262, 0, 14.614073
164, 500, 25.572331, 268, 0, 14.156233
165, 500, 25.764114, 254, 0, 14.060177
166, 500, 25.681416, 272, 0, 14.465363
167, 500, 25.912666, 272, 0, 14.040887
168, 500, 25.688339, 268, 0, 14.413112
169, 500, 25.750646, 273, 0, 14.365184
170, 500, 25.618370, 268, 0, 14.035472
171, 500, 25.575282, 283, 0, 14.130783
172, 500, 25.657577, 266, 0, 14.075202
173, 500, 25.352910, 256, 0, 13.658150
174, 500, 25.572736, 280, 0, 14.055941
175, 500, 25.421684, 271, 0, 13.871134
176, 500, 25.622459, 258, 0, 14.046720
177, 500, 25.434053, 296, 0, 14.023139
178, 500, 25.346399, 277, 0, 13.827302
179, 500, 25.475415, 279, 0, 14.074855
180, 500, 25.290740, 259, 0, 13.911446
181, 500, 25.303797, 255, 0, 13.634055
182, 500, 25.416552, 271, 0, 14.254558
183, 500, 25.665559, 270, 0, 14.323214
184, 500, 25.658854, 256, 0, 13.743013
185, 500, 25.430880, 261, 0, 14.377146
186, 500, 25.673745, 266, 0, 13.517735
187, 500, 25.992239, 273, 0, 14.226159
188, 500, 25.625882, 265, 0, 14.199270
189, 500, 25.569838, 269, 0, 14.420455
190, 500, 25.556857, 264, 0, 14.239954
191, 500, 25.401277, 274, 0, 14.498451
192, 500, 25.572454, 266, 0, 14.004215
193, 500, 25.414547, 265, 0, 13.804133
194, 500, 25.463622, 262, 0, 14.099726
195, 500, 25.703846, 268, 0, 13.968041
196, 500, 25.486054, 249, 0, 13.798432
197, 500, 25.480920, 272, 0, 14.076887
198, 500, 25.601761, 261, 0, 14.131254
199, 500, 25.713798, 274, 0, 14.276043
200, 500, 25.725869, 251, 0, 14.075486
201, 500, 25.465657, 268, 0, 14.271883
202, 500, 25.449228, 257, 0, 14.543469
203, 500, 25.293519, 255, 0, 14.320279
204, 500, 25.277455, 247, 0, 14.453160
205, 500, 25.414273, 270, 0, 14.502378
206, 500, 25.595863, 251, 0, 13.866306
207, 500, 25.284539, 265, 0, 14.228225
208, 500, 25.517762, 262, 0, 14.224635
209, 500, 25.450067, 258, 0, 14.191854
210, 500, 25.604621, 275, 0, 14.403289
211, 500, 25.512478, 244, 0, 13.878498
212, 500, 25.570745, 270, 0, 13.636298
213, 500, 25.482985, 261, 0, 13.466425
214, 500, 25.505341, 258, 0, 13.964836
215, 500, 25.722390, 249, 0, 14.327536
216, 500, 25.530333, 256, 0, 14.137330
217, 500, 25.329439, 266, 0, 14.011550
218, 500, 25.320492, 259, 0, 14.053054
219, 500, 25.315631, 268, 0, 14.400016
220, 500, 25.499219, 262, 0, 14.509113
221, 500, 25.447043, 282, 0, 14.545962
222, 500, 25.548293, 254, 0, 14.067721
223, 500, 25.386386, 251, 0, 13.946742
224, 500, 25.305668, 251, 0, 14.521101
225, 500, 25.452967, 263, 0, 14.109812
226, 500, 25.278721, 247, 0, 13.844429
227, 500, 25.437310, 261, 0, 14.240421
228, 500, 25.390824, 245, 0, 14.228918
229, 500, 25.616217, 258, 0, 14.093180
230, 500, 25.391952, 267, 0, 14.371149
231, 500, 25.737346, 248, 0, 13.808681
232, 500, 25.402257, 274, 0, 13.654011
233, 500, 25.502662, 256, 0, 13.921893
234, 500, 25.484227, 259, 0, 13.725100
235, 500, 25.410041, 255, 0, 14.179096
236, 500, 25.497103, 268, 0, 14.644800
237, 500, 25.506957, 270, 0, 14.555764
238, 500, 25.567821, 264, 0, 14.288660
239, 500, 25.532839, 251, 0, 13.572729
240, 500, 25.449626, 263, 0, 13.880999
241, 500, 25.576186, 249, 0, 14.043826
242, 500, 25.727449, 258, 0, 13.855798
243, 500, 25.672539, 253, 0, 13.910592
244, 500, 25.589253, 260, 0, 13.952696
245, 500, 25.583524, 264, 0, 13.871136
246, 500, 25.497979, 243, 0, 14.115793
247, 500, 25.606572, 268, 0, 14.070540
248, 500, 25.513401, 261, 0, 13.974104
249, 500, 25.454934, 258, 0, 14.355552
250, 500, 25.497566, 261, 0, 14.144500
251, 500, 25.465240, 248, 0, 14.102440
252, 500, 25.528680, 248, 0, 13.853778
253, 500, 25.470235, 255, 0, 14.260324
254, 500, 25.468061, 278, 0, 14.240193
255, 500, 25.224891, 281, 0, 14.619900
256, 500, 25.366534, 267, 0, 14.465616
257, 500, 25.376227, 256, 0, 14.635251
258, 500, 25.283806, 267, 0, 14.069691
259, 500, 25.215420, 262, 0, 14.170412
260, 500, 25.363858, 266, 0, 14.103546
261, 500, 25.514389, 258, 0, 14.505730
262, 500, 25.456472, 263, 0, 14.845820
263, 500, 25.539800, 256, 0, 14.972013
264, 500, 25.546529, 250, 0, 14.570795
265, 500, 25.337277, 250, 0, 14.312005
266, 500, 25.578549, 254, 0, 14.333329
267, 500, 25.450477, 256, 0, 14.973065
268, 500, 25.446730, 253, 0, 13.973717
269, 500, 25.270643, 259, 0, 14.244650
270, 500, 25.565368, 248, 0, 14.182542
271, 500, 25.275615, 251, 0, 14.010785
272, 500, 25.152372, 254, 0, 14.584699
273, 500, 25.244189, 254, 0, 14.359205
274, 500, 25.150350, 255, 0, 14.664494
275, 500, 25.272726, 247, 0, 14.973142
276, 500, 25.307606, 259, 0, 14.500340
277, 500, 25.216364, 238, 0, 14.009185
278, 500, 25.395326, 253, 0, 14.195769
279, 500, 25.241055, 250, 0, 14.479697
280, 500, 25.351083, 268, 0, 14.461907
281, 500, 25.406859, 255, 0, 14.664488
282, 500, 25.387930, 253, 0, 14.417094
283, 500, 25.294121, 256, 0, 14.185530
284, 500, 25.398262, 259, 0, 14.253244
285, 500, 25.337883, 263, 0, 14.927514
286, 500, 25.265889, 258, 0, 14.242670
287, 500, 25.611962, 252, 0, 14.441873
288, 500, 25.472159, 254, 0, 13.520051
289, 500, 25.224877, 267, 0, 13.827232
290, 500, 25.202432, 250, 0, 14.414297
291, 500, 25.159039, 270, 0, 14.163025
292, 500, 25.163070, 271, 0, 14.602999
293, 500, 25.137959, 253, 0, 14.740180
294, 500, 25.198791, 259, 0, 13.813937
295, 500, 25.484749, 271, 0, 14.170997
296, 500, 25.292329, 262, 0, 13.854181
297, 500, 25.320425, 266, 0, 13.779690
298, 500, 25.282380, 265, 0, 14.489056
299, 500, 25.325753, 261, 0, 14.222383
300, 500, 25.290036, 246, 0, 14.123407
301, 500, 25.200427, 252, 0, 14.011694
302, 500, 25.319949, 263, 0, 13.719436
303, 500, 25.103672, 271, 0, 14.052317
304, 500, 25.086801, 288, 0, 13.685890
305, 500, 25.343096, 275, 0, 14.146059
306, 500, 25.339916, 276, 0, 13.850156
307, 500, 25.263422, 252, 0, 13.686796
308, 500, 25.636459, 274, 0, 13.905156
309, 500, 25.288871, 264, 0, 14.612842
310, 500, 25.248814, 265, 0, 14.627657
311, 500, 25.345881, 271, 0, 14.702955
312, 500, 25.386169, 270, 0, 14.504360
313, 500, 25.508842, 262, 0, 14.414085
314, 500, 25.433812, 246, 0, 14.283347
315, 500, 25.200806, 259, 0, 14.041281
316, 500, 25.435682, 251, 0, 14.268627
