Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.000000, 426, 0
1, 501, 0.000000, 413, 0
2, 502, 0.000000, 503, 0
3, 503, 0.000000, 389, 0
4, 504, 0.000000, 442, 0
5, 504, 0.000000, 377, 0
6, 504, 0.000000, 401, 0
7, 504, 0.000000, 407, 0
8, 505, 0.000000, 319, 0
9, 506, 0.000000, 386, 0
10, 506, 0.000000, 382, 0
11, 507, 0.000000, 295, 0
12, 507, 0.000000, 365, 0
13, 507, 0.000000, 310, 0
14, 508, 0.000000, 303, 0
15, 508, 0.000000, 388, 0
16, 508, 0.000000, 356, 0
17, 508, 0.000000, 336, 0
18, 508, 0.000000, 435, 0
19, 509, 0.000000, 373, 0
20, 510, 0.000000, 361, 0
21, 511, 0.000000, 446, 0
22, 511, 0.000000, 354, 0
23, 511, 0.000000, 411, 0
24, 512, 0.000000, 399, 0
25, 512, 0.000000, 374, 0
26, 512, 0.000000, 364, 0
27, 512, 0.000000, 363, 0
28, 512, 0.000000, 455, 0
29, 512, 0.000000, 505, 0
30, 512, 0.000000, 369, 0
31, 513, 0.000000, 484, 0
32, 513, 0.000000, 589, 0
33, 514, 0.000000, 434, 0
34, 514, 0.000000, 543, 0
35, 515, 0.000000, 463, 0
36, 515, 0.000000, 591, 0
37, 516, 0.000000, 428, 0
38, 516, 0.000000, 488, 0
39, 517, 0.000000, 445, 0
40, 518, 0.000000, 442, 0
41, 519, 0.000000, 489, 0
42, 519, 0.000000, 506, 0
43, 519, 0.000000, 531, 0
44, 519, 0.000000, 432, 0
45, 519, 0.000000, 498, 0
46, 520, 0.000000, 572, 0
47, 521, 0.000000, 466, 0
48, 522, 0.000000, 627, 0
49, 522, 0.000000, 425, 0
50, 522, 0.000000, 467, 0
51, 522, 0.000000, 519, 0
52, 523, 0.000000, 502, 0
53, 523, 0.000000, 571, 0
54, 523, 0.000000, 473, 0
55, 523, 0.000000, 565, 0
56, 523, 0.000000, 545, 0
57, 524, 0.000000, 514, 0
58, 525, 0.000000, 439, 0
59, 525, 0.000000, 481, 0
60, 526, 0.000000, 554, 0
61, 527, 0.000000, 403, 0
62, 527, 0.000000, 515, 0
63, 528, 0.000000, 373, 0
64, 529, 0.000000, 391, 0
65, 529, 0.000000, 488, 0
66, 529, 0.000000, 459, 0
67, 529, 0.000000, 462, 0
68, 529, 0.000000, 482, 0
69, 529, 0.000000, 608, 0
70, 530, 0.000000, 612, 0
71, 530, 0.000000, 564, 0
72, 531, 0.000000, 517, 0
73, 531, 0.000000, 691, 0
74, 532, 0.000000, 649, 0
75, 533, 0.000000, 617, 0
76, 534, 0.000000, 635, 0
77, 535, 0.000000, 526, 0
78, 535, 0.000000, 438, 0
79, 536, 0.000000, 463, 0
80, 536, 0.000000, 568, 0
81, 537, 0.000000, 431, 0
82, 537, 0.000000, 510, 0
83, 537, 0.000000, 458, 0
84, 537, 0.000000, 371, 0
85, 538, 0.000000, 468, 0
86, 539, 0.000000, 392, 0
87, 540, 0.000000, 469, 0
88, 540, 0.000000, 486, 0
89, 540, 0.000000, 540, 0
90, 540, 0.000000, 530, 0
91, 541, 0.000000, 626, 0
92, 541, 0.000000, 507, 0
93, 541, 0.000000, 672, 0
94, 541, 0.000000, 653, 0
95, 541, 0.000000, 545, 0
96, 542, 0.000000, 612, 0
97, 542, 0.000000, 496, 0
98, 542, 0.000000, 594, 0
99, 542, 0.000000, 410, 0
100, 542, 0.000000, 486, 0
101, 543, 0.000000, 442, 0
102, 543, 0.000000, 494, 0
103, 543, 0.000000, 413, 0
104, 543, 0.000000, 483, 0
105, 543, 0.000000, 421, 0
106, 544, 0.000000, 382, 0
107, 544, 0.000000, 454, 0
108, 545, 0.000000, 396, 0
109, 545, 0.000000, 520, 0
110, 545, 0.000000, 396, 0
111, 546, 0.000000, 474, 0
112, 547, 0.000000, 398, 0
113, 547, 0.000000, 334, 0
114, 547, 0.000000, 462, 0
115, 548, 0.000000, 331, 0
116, 549, 0.000000, 472, 0
117, 550, 0.000000, 375, 0
118, 551, 0.000000, 330, 0
119, 552, 0.000000, 327, 0
120, 553, 0.000000, 512, 0
121, 553, 0.000000, 349, 0
122, 553, 0.000000, 456, 0
123, 554, 0.000000, 362, 0
124, 555, 0.000000, 448, 0
125, 555, 0.000000, 365, 0
126, 555, 0.000000, 352, 0
127, 555, 0.000000, 401, 0
128, 556, 0.000000, 336, 0
129, 557, 0.000000, 366, 0
130, 558, 0.000000, 478, 0
131, 558, 0.000000, 351, 0
132, 558, 0.000000, 443, 0
133, 559, 0.000000, 387, 0
134, 560, 0.000000, 403, 0
135, 560, 0.000000, 509, 0
136, 561, 0.000000, 396, 0
137, 561, 0.000000, 352, 0
138, 561, 0.000000, 399, 0
139, 561, 0.000000, 392, 0
140, 561, 0.000000, 491, 0
141, 561, 0.000000, 401, 0
142, 561, 0.000000, 459, 0
143, 562, 0.000000, 411, 0
144, 562, 0.000000, 451, 0
145, 563, 0.000000, 416, 0
146, 563, 0.000000, 402, 0
147, 563, 0.000000, 480, 0
148, 564, 0.000000, 411, 0
149, 565, 0.000000, 535, 0
150, 565, 0.000000, 437, 0
151, 566, 0.000000, 455, 0
152, 566, 0.000000, 488, 0
153, 567, 0.000000, 369, 0
154, 567, 0.000000, 535, 0
155, 568, 0.000000, 417, 0
156, 569, 0.000000, 415, 0
157, 569, 0.000000, 517, 0
158, 569, 0.000000, 501, 0
159, 569, 0.000000, 542, 0
160, 569, 0.000000, 421, 0
161, 569, 0.000000, 451, 0
162, 570, 0.000000, 509, 0
163, 571, 0.000000, 430, 0
164, 572, 0.000000, 515, 0
165, 573, 0.000000, 369, 0
166, 574, 0.000000, 579, 0
167, 574, 0.000000, 427, 0
168, 574, 0.000000, 436, 0
169, 574, 0.000000, 475, 0
170, 575, 0.000000, 531, 0
171, 576, 0.000000, 551, 0
172, 577, 0.000000, 571, 0
173, 578, 0.000000, 480, 0
174, 578, 0.000000, 531, 0
175, 579, 0.000000, 677, 0
176, 580, 0.000000, 552, 0
