Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 31.765160, 457, 0
1, 500, 31.864312, 506, 0
2, 501, 31.833694, 341, 0
3, 502, 31.864396, 410, 0
4, 502, 31.773822, 370, 0
5, 502, 31.741750, 356, 0
6, 502, 31.619574, 367, 0
7, 503, 31.546437, 308, 0
8, 504, 31.749608, 355, 0
9, 504, 31.731165, 325, 0
10, 504, 31.863393, 421, 0
11, 505, 31.894895, 300, 0
12, 505, 31.854982, 408, 0
13, 506, 31.853004, 321, 0
14, 506, 31.796942, 331, 0
15, 507, 31.985710, 284, 0
16, 508, 31.863069, 392, 0
17, 509, 31.777441, 274, 0
18, 510, 31.747556, 274, 0
19, 511, 31.828603, 325, 0
20, 512, 31.802172, 284, 0
21, 513, 31.806769, 351, 0
22, 513, 31.772836, 257, 0
23, 513, 31.845432, 257, 0
24, 513, 31.910226, 332, 0
25, 513, 31.972304, 259, 0
26, 513, 32.064531, 342, 0
27, 514, 31.925334, 277, 0
28, 515, 31.827238, 239, 0
29, 515, 31.889947, 310, 0
30, 515, 31.833005, 258, 0
31, 515, 31.868260, 260, 0
32, 515, 31.786206, 225, 0
33, 516, 31.860115, 327, 0
34, 516, 31.845000, 220, 0
35, 517, 32.010293, 294, 0
36, 517, 32.063300, 213, 0
37, 518, 31.966147, 289, 0
38, 518, 32.055158, 284, 0
39, 519, 32.109942, 200, 0
40, 519, 32.046397, 255, 0
41, 520, 32.000941, 208, 0
42, 521, 32.039475, 273, 0
43, 522, 31.954832, 248, 0
44, 522, 32.030501, 251, 0
45, 523, 31.987169, 279, 0
46, 523, 32.085873, 228, 0
47, 523, 32.011243, 258, 0
48, 524, 31.972534, 262, 0
49, 524, 31.775677, 259, 0
50, 524, 31.988629, 253, 0
51, 525, 31.970220, 225, 0
52, 525, 31.918096, 310, 0
53, 526, 31.999861, 184, 0
54, 527, 32.028945, 211, 0
55, 528, 32.062989, 243, 0
56, 529, 32.106899, 318, 0
57, 529, 32.051717, 226, 0
58, 530, 32.102439, 230, 0
59, 530, 31.957651, 258, 0
60, 531, 32.051548, 308, 0
61, 532, 32.093387, 281, 0
62, 532, 32.104173, 210, 0
63, 533, 32.075408, 279, 0
64, 534, 32.029539, 239, 0
65, 535, 32.087738, 248, 0
66, 536, 32.053271, 276, 0
67, 536, 32.069280, 183, 0
68, 536, 31.941959, 252, 0
69, 536, 32.029939, 252, 0
70, 536, 31.998400, 206, 0
71, 536, 31.980010, 327, 0
72, 537, 31.875554, 266, 0
73, 538, 31.901470, 220, 0
74, 538, 32.007508, 287, 0
75, 538, 31.978215, 272, 0
76, 538, 31.918838, 211, 0
77, 538, 31.922431, 332, 0
78, 539, 31.824282, 284, 0
79, 539, 31.973028, 287, 0
80, 539, 31.947475, 214, 0
81, 539, 32.072466, 209, 0
82, 540, 32.017335, 376, 0
83, 540, 32.027476, 220, 0
84, 541, 31.980896, 245, 0
85, 542, 31.971045, 291, 0
86, 542, 32.028079, 264, 0
87, 542, 32.016934, 226, 0
88, 542, 32.039362, 307, 0
89, 542, 32.076807, 259, 0
90, 542, 32.059933, 236, 0
91, 542, 31.956824, 258, 0
92, 543, 32.022214, 259, 0
93, 544, 31.942531, 298, 0
94, 544, 32.045119, 301, 0
95, 545, 31.939808, 213, 0
96, 546, 31.933211, 216, 0
97, 546, 31.934977, 284, 0
98, 546, 31.907052, 207, 0
99, 547, 31.941267, 322, 0
100, 547, 31.904629, 237, 0
101, 548, 31.984571, 244, 0
102, 548, 31.886453, 274, 0
103, 548, 31.912419, 281, 0
104, 548, 31.903098, 235, 0
105, 548, 31.954230, 260, 0
106, 548, 31.944507, 213, 0
107, 548, 31.942409, 246, 0
108, 548, 31.902387, 212, 0
109, 548, 32.119971, 270, 0
110, 548, 31.995116, 224, 0
111, 548, 31.856890, 226, 0
112, 549, 31.966074, 191, 0
113, 550, 31.996415, 253, 0
114, 550, 31.958111, 225, 0
115, 550, 31.995522, 222, 0
116, 550, 31.979026, 245, 0
117, 550, 31.994514, 242, 0
118, 551, 32.071013, 251, 0
119, 552, 32.077624, 258, 0
120, 552, 31.991392, 455, 0
121, 553, 32.126273, 293, 0
122, 554, 32.107826, 288, 0
123, 554, 32.087527, 314, 0
124, 554, 32.033134, 250, 0
125, 554, 32.059260, 262, 0
126, 554, 31.941978, 372, 0
127, 555, 31.991799, 300, 0
128, 556, 31.978826, 241, 0
129, 556, 31.970638, 293, 0
130, 556, 32.053582, 195, 0
131, 556, 31.982328, 223, 0
132, 556, 32.001668, 260, 0
133, 556, 31.963370, 414, 0
134, 556, 32.053379, 288, 0
135, 556, 32.037272, 247, 0
136, 556, 31.957354, 327, 0
137, 557, 32.014832, 208, 0
138, 558, 32.007060, 244, 0
139, 558, 32.073034, 349, 0
140, 559, 32.059006, 234, 0
141, 560, 31.971839, 244, 0
142, 561, 31.938291, 358, 0
143, 562, 31.923385, 225, 0
144, 562, 31.989856, 224, 0
145, 562, 32.001797, 313, 0
146, 562, 32.011512, 258, 0
147, 562, 32.006086, 238, 0
148, 562, 32.066345, 228, 0
149, 562, 32.049795, 328, 0
150, 562, 31.969453, 208, 0
151, 563, 31.984858, 290, 0
152, 564, 32.031503, 344, 0
153, 564, 31.917996, 247, 0
154, 564, 32.037430, 252, 0
155, 564, 32.031882, 357, 0
156, 564, 32.035217, 236, 0
157, 564, 31.983754, 326, 0
158, 565, 32.036641, 345, 0
159, 566, 32.039131, 296, 0
160, 566, 32.021998, 267, 0
161, 567, 32.008819, 238, 0
162, 568, 32.031053, 236, 0
163, 568, 31.988171, 252, 0
164, 569, 31.933163, 227, 0
165, 570, 31.932966, 317, 0
166, 570, 31.883329, 198, 0
167, 571, 31.867929, 275, 0
168, 572, 31.973160, 242, 0
169, 572, 31.998580, 281, 0
170, 572, 31.963145, 224, 0
171, 572, 32.041754, 258, 0
172, 572, 31.990726, 236, 0
173, 572, 31.993980, 247, 0
174, 572, 31.988175, 285, 0
175, 572, 32.075489, 248, 0
176, 572, 32.076980, 259, 0
177, 573, 32.001244, 277, 0
178, 573, 31.914719, 258, 0
179, 573, 31.893357, 331, 0
180, 574, 31.902123, 259, 0
181, 574, 31.947634, 247, 0
182, 574, 31.962237, 211, 0
183, 574, 32.012377, 243, 0
184, 574, 31.966108, 253, 0
185, 575, 32.002206, 230, 0
186, 576, 32.049237, 244, 0
187, 576, 32.070559, 213, 0
188, 576, 32.091073, 256, 0
189, 576, 32.133757, 185, 0
190, 577, 32.121099, 236, 0
191, 577, 32.151176, 290, 0
192, 578, 32.026774, 231, 0
193, 578, 32.041190, 244, 0
194, 578, 31.985109, 267, 0
195, 578, 32.002348, 226, 0
196, 578, 32.004898, 276, 0
197, 578, 31.951400, 239, 0
198, 579, 32.013503, 217, 0
