Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 23.493427, 280, 0
1, 501, 22.437253, 296, 0
2, 501, 22.207751, 296, 0
3, 502, 21.036269, 266, 0
4, 502, 20.195164, 256, 0
5, 502, 19.809718, 255, 0
6, 503, 19.025575, 245, 0
7, 504, 17.876468, 205, 0
8, 504, 15.995658, 189, 0
9, 504, 14.767020, 192, 0
10, 504, 14.158294, 207, 0
11, 505, 14.470655, 218, 0
12, 506, 14.022702, 210, 0
13, 507, 12.108712, 219, 0
14, 508, 11.966587, 236, 0
15, 508, 11.910633, 220, 0
16, 509, 11.896389, 239, 0
17, 510, 10.076294, 231, 0
18, 510, 11.292585, 232, 0
19, 510, 10.840086, 239, 0
20, 510, 9.592567, 237, 0
21, 511, 9.337555, 249, 0
22, 511, 9.487005, 250, 0
23, 511, 9.715666, 261, 0
24, 511, 9.039717, 259, 0
25, 511, 8.557846, 262, 0
26, 511, 9.246383, 261, 0
27, 511, 8.512128, 280, 0
28, 511, 7.245829, 277, 0
29, 511, 9.162100, 285, 0
30, 512, 7.946277, 275, 0
31, 512, 8.339369, 288, 0
32, 513, 8.529032, 271, 0
33, 513, 8.130309, 267, 0
34, 514, 8.684936, , 1
