Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.374708, 353, 0
1, 501, 0.616447, 412, 0
2, 501, 0.443665, 389, 0
3, 502, 0.352837, 421, 0
4, 502, 0.339049, 426, 0
5, 503, 0.268462, 456, 0
6, 503, 0.344086, 451, 0
7, 504, 0.335802, 430, 0
8, 504, 0.315116, 409, 0
9, 505, 0.275317, 328, 0
10, 506, 0.272761, 332, 0
11, 506, 0.257741, 337, 0
12, 507, 0.256929, 318, 0
13, 508, 0.278600, 293, 0
14, 508, 0.277331, 364, 0
15, 509, 0.262805, 327, 0
16, 510, 0.260610, 343, 0
17, 510, 0.317715, 335, 0
18, 511, 0.261378, 314, 0
19, 511, 0.263070, 368, 0
20, 511, 0.271900, 321, 0
21, 512, 0.271924, 343, 0
22, 513, 0.242051, 335, 0
23, 513, 0.266676, 340, 0
24, 514, 0.235690, 368, 0
25, 514, 0.244714, 345, 0
26, 514, 0.259360, 380, 0
27, 515, 0.220966, 384, 0
28, 516, 0.277479, 423, 0
29, 517, 0.270029, 388, 0
30, 517, 0.289746, 431, 0
31, 518, 0.248619, 425, 0
32, 518, 0.234395, 441, 0
33, 519, 0.289740, 434, 0
34, 520, 0.301134, 392, 0
35, 521, 0.208361, 448, 0
36, 521, 0.245697, 420, 0
37, 521, 0.212454, 445, 0
38, 522, 0.242214, 446, 0
39, 522, 0.234050, 418, 0
40, 522, 0.258167, 428, 0
41, 523, 0.234736, 384, 0
42, 523, 0.256790, 419, 0
43, 523, 0.287793, 412, 0
44, 523, 0.225338, 446, 0
45, 523, 0.210103, 427, 0
46, 523, 0.262450, 392, 0
47, 523, 0.220273, 419, 0
48, 523, 0.247774, 403, 0
49, 524, 0.246583, 425, 0
50, 525, 0.231137, 413, 0
51, 526, 0.251280, 433, 0
52, 526, 0.237464, 457, 0
53, 526, 0.240076, 437, 0
54, 527, 0.200697, 462, 0
55, 528, 0.224345, 420, 0
56, 528, 0.235552, 447, 0
57, 529, 0.215432, 398, 0
58, 530, 0.239381, 429, 0
59, 530, 0.253058, 396, 0
60, 530, 0.227559, 385, 0
61, 530, 0.245846, 395, 0
62, 530, 0.245005, 361, 0
63, 531, 0.250205, 426, 0
64, 531, 0.257674, 389, 0
65, 532, 0.216029, 424, 0
66, 533, 0.258160, 375, 0
67, 533, 0.268156, 444, 0
68, 534, 0.303157, 431, 0
69, 534, 0.266673, 456, 0
70, 535, 0.247616, 452, 0
71, 536, 0.230569, 420, 0
72, 536, 0.255638, 453, 0
73, 536, 0.234964, 423, 0
74, 537, 0.231077, 469, 0
75, 538, 0.223098, 465, 0
76, 539, 0.215432, 436, 0
77, 540, 0.260992, 445, 0
78, 541, 0.219347, 436, 0
79, 541, 0.215209, 462, 0
80, 541, 0.252026, 468, 0
81, 541, 0.294715, 446, 0
82, 541, 0.207731, 493, 0
83, 542, 0.207574, 468, 0
84, 543, 0.249192, 438, 0
85, 544, 0.224273, 465, 0
86, 544, 0.221677, 454, 0
87, 544, 0.210556, 481, 0
88, 544, 0.210494, 481, 0
89, 544, 0.275020, 429, 0
90, 545, 0.272421, 473, 0
91, 546, 0.233404, 441, 0
92, 546, 0.293942, 461, 0
93, 547, 0.222758, 466, 0
94, 547, 0.256764, 415, 0
95, 547, 0.208975, 464, 0
96, 548, 0.221975, 450, 0
97, 549, 0.242765, 480, 0
98, 549, 0.221754, 438, 0
99, 550, 0.229137, 469, 0
100, 550, 0.227438, 451, 0
101, 550, 0.242118, 460, 0
102, 551, 0.212492, 486, 0
103, 552, 0.225554, 438, 0
104, 552, 0.279771, 473, 0
105, 552, 0.235005, 463, 0
106, 552, 0.269052, 443, 0
107, 552, 0.216328, 462, 0
108, 552, 0.295686, 466, 0
109, 553, 0.256957, 488, 0
110, 554, 0.235301, 479, 0
111, 554, 0.224276, 506, 0
112, 554, 0.271335, 499, 0
113, 554, 0.210347, 457, 0
114, 555, 0.219199, 465, 0
115, 556, 0.236487, 459, 0
116, 556, 0.195720, 485, 0
117, 557, 0.209486, 473, 0
118, 558, 0.222792, 468, 0
119, 559, 0.311568, 494, 0
120, 560, 0.189298, 493, 0
121, 561, 0.284626, 452, 0
122, 561, 0.218828, 504, 0
123, 561, 0.250831, 450, 0
124, 562, 0.203954, 457, 0
125, 562, 0.287992, 447, 0
126, 563, 0.302206, 474, 0
127, 563, 0.222643, 451, 0
128, 563, 0.196185, 448, 0
129, 563, 0.215382, 477, 0
130, 563, 0.190713, 452, 0
131, 563, 0.284668, 485, 0
132, 563, 0.208588, 463, 0
133, 564, 0.196610, 476, 0
134, 565, 0.268776, 504, 0
135, 565, 0.202628, 474, 0
136, 566, 0.289674, 524, 0
137, 566, 0.203199, 513, 0
138, 566, 0.208309, 457, 0
139, 567, 0.235301, 478, 0
140, 567, 0.196034, 460, 0
141, 568, 0.241659, 501, 0
142, 569, 0.216307, 506, 0
143, 570, 0.217174, 473, 0
144, 570, 0.212880, 511, 0
145, 571, 0.214519, 465, 0
146, 572, 0.330457, 506, 0
147, 572, 0.216518, 516, 0
148, 572, 0.222447, 482, 0
149, 572, 0.256335, 508, 0
150, 572, 0.243709, 505, 0
151, 572, 0.211512, 471, 0
152, 572, 0.214068, 487, 0
153, 572, 0.253005, 474, 0
154, 572, 0.196213, 511, 0
155, 573, 0.202162, 495, 0
156, 574, 0.249939, 489, 0
157, 575, 0.245147, 511, 0
158, 575, 0.232452, 510, 0
159, 575, 0.226079, 476, 0
160, 575, 0.238088, 535, 0
161, 576, 0.216212, 552, 0
162, 577, 0.207512, 529, 0
163, 577, 0.212529, 564, 0
164, 578, 0.220173, 553, 0
165, 578, 0.200055, 549, 0
166, 579, 0.275999, 604, 0
167, 580, 0.193126, 623, 0
168, 581, 0.185073, 623, 0
169, 582, 0.190015, 600, 0
170, 582, 0.199236, 640, 0
171, 583, 0.193795, 599, 0
172, 584, 0.197252, 635, 0
173, 584, 0.200367, 648, 0
174, 584, 0.204122, 625, 0
175, 584, 0.199379, 637, 0
176, 584, 0.169725, 690, 0
177, 584, 0.172116, 656, 0
178, 585, 0.175961, 689, 0
179, 586, 0.258001, 634, 0
180, 586, 0.201073, 667, 0
181, 586, 0.242315, 696, 0
182, 586, 0.186802, 672, 0
183, 586, 0.200315, 667, 0
184, 587, 0.220631, 677, 0
185, 588, 0.223201, 658, 0
186, 588, 0.213847, 645, 0
187, 589, 0.194408, 598, 0
188, 589, 0.197274, 613, 0
189, 590, 0.193521, 598, 0
190, 591, 0.306276, 637, 0
191, 591, 0.214457, 650, 0
192, 592, 0.193314, 722, 0
193, 592, 0.161762, 784, 0
194, 592, 0.153724, 780, 0
195, 593, 0.149492, 758, 0
196, 593, 0.141978, 788, 0
197, 594, 0.154249, 733, 0
198, 595, 0.145971, 758, 0
199, 596, 0.155872, 732, 0
200, 596, 0.133758, 729, 0
201, 597, 0.141648, 783, 0
202, 598, 0.168636, 735, 0
203, 598, 0.172497, 732, 0
204, 599, 0.143986, 746, 0
205, 600, 0.150383, 732, 0
206, 600, 0.197706, 785, 0
207, 600, 0.159904, 757, 0
208, 600, 0.167230, 711, 0
209, 601, 0.145261, 732, 0
210, 602, 0.163905, 739, 0
211, 602, 0.162974, 683, 0
212, 603, 0.156491, 690, 0
213, 603, 0.152845, 720, 0
214, 603, 0.166910, 694, 0
215, 604, 0.189047, 712, 0
