Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 0.512144, 638, 0, 0.000000
1, 500, 0.481781, 755, 0, 0.000000
2, 500, 0.430708, 688, 0, 0.000000
3, 500, 0.424173, 768, 0, 0.000000
4, 501, 0.412401, 372, 0, 0.000000
5, 501, 0.389528, 562, 0, 0.000000
6, 502, 0.388642, 391, 0, 0.000000
7, 502, 0.395683, 375, 0, 0.000000
8, 503, 0.417609, 530, 0, 0.000000
9, 503, 0.432321, 415, 0, 0.000000
10, 503, 0.437918, 552, 0, 0.000000
11, 503, 0.386438, 424, 0, 0.000000
12, 504, 0.376748, 503, 0, 0.000000
13, 505, 0.374885, 427, 0, 0.000000
14, 506, 0.386089, 550, 0, 0.000000
15, 507, 0.359490, 421, 0, 0.000000
16, 507, 0.386589, 447, 0, 0.000000
17, 508, 0.370344, 512, 0, 0.000000
18, 509, 0.371826, 361, 0, 0.000000
19, 509, 0.369189, 588, 0, 0.000000
20, 510, 0.332462, 469, 0, 0.000000
21, 511, 0.332093, 580, 0, 0.000000
22, 512, 0.349706, 466, 0, 0.000000
23, 512, 0.323167, 698, 0, 0.000000
24, 512, 0.328202, 433, 0, 0.000000
25, 512, 0.365693, 579, 0, 0.000000
26, 512, 0.348424, 476, 0, 0.000000
27, 513, 0.364923, 600, 0, 0.000000
28, 513, 0.370461, 631, 0, 0.000000
29, 514, 0.359704, 616, 0, 0.000000
30, 514, 0.357205, 553, 0, 0.000000
31, 514, 0.342021, 618, 0, 0.000000
32, 515, 0.330433, 511, 0, 0.000000
33, 516, 0.373159, 673, 0, 0.000000
34, 516, 0.329406, 663, 0, 0.000000
35, 517, 0.330117, 614, 0, 0.000000
36, 518, 0.346542, 731, 0, 0.000000
37, 518, 0.347405, 511, 0, 0.000000
38, 518, 0.346400, 787, 0, 0.000000
39, 518, 0.313685, 827, 0, 0.000000
40, 519, 0.282254, 858, 0, 0.000000
41, 520, 0.267836, 692, 0, 0.000000
42, 520, 0.284568, 854, 0, 0.000000
43, 520, 0.271622, 689, 0, 0.000000
44, 521, 0.286369, 766, 0, 0.000000
45, 522, 0.285727, 785, 0, 0.000000
46, 523, 0.279820, 813, 0, 0.000000
47, 524, 0.305162, 725, 0, 0.000000
48, 525, 0.319247, 676, 0, 0.000000
49, 525, 0.299777, 878, 0, 0.000000
50, 525, 0.261432, 767, 0, 0.000000
51, 526, 0.275457, 840, 0, 0.000000
52, 526, 0.241065, 816, 0, 0.000000
53, 526, 0.257791, 993, 0, 0.000000
54, 527, 0.254826, 797, 0, 0.000000
55, 528, 0.252520, 790, 0, 0.000000
56, 529, 0.244288, 889, 0, 0.000000
57, 529, 0.253367, 903, 0, 0.000000
58, 529, 0.270084, 821, 0, 0.000000
59, 529, 0.258269, 869, 0, 0.000000
60, 529, 0.282095, 907, 0, 0.000000
61, 529, 0.240600, 804, 0, 0.000000
