Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 17.922812, 281, 0, 28.283106
1, 244, 18.930885, 261, 0, 21.230233
2, 284, 19.123911, 309, 0, 18.065381
3, 332, 19.504641, 366, 0, 16.340774
4, 400, 19.884166, 440, 0, 14.968734
5, 484, 20.049114, 508, 0, 14.309183
6, 544, 20.121607, 513, 0, 14.284123
7, 568, 20.272763, 575, 0, 14.735701
8, 596, 20.244222, 590, 0, 14.414222
9, 640, 20.198436, 659, 0, 14.824447
10, 706, 20.164349, 726, 0, 14.802308
11, 762, 19.982231, 829, 0, 14.860853
12, 824, 19.913396, 919, 0, 14.719417
13, 902, 19.586416, 1024, 0, 15.318771
14, 966, 19.364626, 1049, 0, 14.992171
15, 1020, 19.267076, 1157, 0, 14.773740
16, 1074, 19.448025, 1178, 0, 15.178019
17, 1116, 19.088497, 1238, 0, 14.645106
18, 1162, 19.088385, 1273, 0, 14.288506
19, 1204, 18.957156, 1323, 0, 14.449698
20, 1240, 18.973436, 1366, 0, 14.721278
21, 1262, 19.249031, 1396, 0, 14.938422
22, 1308, 18.875623, 1462, 0, 14.785042
23, 1346, 18.707586, 1493, 0, 14.899920
24, 1366, 18.856228, 1504, 0, 14.863355
25, 1408, 18.656226, 1557, 0, 14.640901
26, 1450, 18.566223, 1616, 0, 14.435853
27, 1486, 18.662927, 1649, 0, 14.693817
28, 1516, 18.593459, 1751, 0, 14.712873
29, 1578, 18.626876, 1783, 0, 14.915510
30, 1644, 18.534974, 1812, 0, 15.003681
31, 1684, 18.360153, 1902, 0, 15.110129
32, 1722, 18.450179, 1904, 0, 14.789079
33, 1746, 18.341481, 1946, 0, 14.880681
34, 1772, 18.468479, 2029, 0, 15.057248
35, 1822, 18.525354, 2018, 0, 14.807356
36, 1856, 18.416916, 2043, 0, 14.954365
37, 1894, 18.593410, 2067, 0, 14.954624
38, 1898, 18.346742, 2102, 0, 14.963871
39, 1914, 18.415533, 2090, 0, 14.915515
40, 1944, 18.393829, 2166, 0, 15.372405
41, 1952, 18.454849, 2209, 0, 15.101896
42, 1980, 18.321163, 2233, 0, 15.055402
43, 1990, 18.373986, 2241, 0, 14.966152
44, 2026, 18.468895, 2270, 0, 15.088113
45, 2034, 18.422959, 2322, 0, 15.019450
46, 2070, 18.499685, 2359, 0, 15.119295
47, 2096, 18.575112, 2369, 0, 15.049110
48, 2120, 18.974786, 2393, 0, 14.982496
49, 2156, 19.071902, 2478, 0, 14.859056
50, 2172, 19.097848, 2519, 0, 14.674659
51, 2204, 19.001594, 2547, 0, 14.810054
52, 2232, 19.253413, 2597, 0, 15.057005
53, 2278, 19.372918, 2621, 0, 15.057029
54, 2294, 19.418430, 2720, 0, 14.921997
55, 2328, 19.510967, 2760, 0, 14.853985
56, 2358, 19.666433, 2723, 0, 14.892220
57, 2356, 19.478883, 2772, 0, 14.961971
58, 2378, 19.497054, 2802, 0, 15.216312
59, 2376, 19.413335, 2807, 0, 15.218035
60, 2410, 19.625314, 2896, 0, 15.008460
61, 2454, 19.372149, 2820, 0, 15.237917
62, 2436, 19.443684, 2881, 0, 15.236130
63, 2452, 19.466502, 2890, 0, 15.438103
64, 2494, 19.553799, 2997, 0, 15.315826
65, 2510, 19.548528, 2939, 0, 15.020737
66, 2528, 19.616806, 2926, 0, 15.128684
67, 2546, 19.603578, 3014, 0, 15.239823
68, 2548, 19.556644, 2921, 0, 15.162696
69, 2558, 19.566745, 2928, 0, 15.206857
70, 2580, 19.541123, 3003, 0, 15.479721
71, 2588, 19.469658, 3050, 0, 15.268474
72, 2626, 19.579666, 3054, 0, 15.064057
73, 2638, 19.584061, 3009, 0, 15.038874
74, 2594, 19.307791, 3018, 0, 15.158739
75, 2578, 19.450109, 3096, 0, 14.960594
76, 2648, 19.302078, 3121, 0, 14.857029
77, 2682, 19.371146, 3075, 0, 14.846428
78, 2666, 19.620874, 3160, 0, 15.250104
79, 2704, 19.567976, 3121, 0, 15.295254
80, 2706, 19.391791, 3201, 0, 15.155534
81, 2690, 19.390449, 3141, 0, 15.072234
82, 2698, 19.312367, , 1, 14.889194
