Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.000000, 409, 0
1, 501, 0.674019, 450, 0
2, 501, 0.334336, 607, 0
3, 501, 0.217220, 365, 0
4, 501, 0.067979, 466, 0
5, 502, 0.056562, 449, 0
6, 502, 0.073317, 614, 0
7, 502, 0.047888, 478, 0
8, 503, 0.068598, 507, 0
9, 503, 0.057339, 532, 0
10, 503, 0.043646, 490, 0
11, 503, 0.038473, 384, 0
12, 504, 0.027205, 479, 0
13, 504, 0.020031, 459, 0
14, 504, 0.017384, 334, 0
15, 505, 0.014845, 443, 0
16, 506, 0.024186, 409, 0
17, 507, 0.033377, 521, 0
18, 507, 0.032035, 388, 0
19, 508, 0.032464, 350, 0
20, 509, 0.024219, 567, 0
21, 510, 0.015667, 369, 0
22, 510, 0.012903, 393, 0
23, 510, 0.018624, 374, 0
24, 511, 0.015478, 384, 0
25, 512, 0.017013, 541, 0
26, 513, 0.013663, 458, 0
27, 514, 0.011501, 465, 0
28, 514, 0.074886, 596, 0
29, 515, 0.073243, 605, 0
30, 515, 0.060595, 504, 0
31, 516, 0.034281, 683, 0
32, 516, 0.023602, 569, 0
33, 516, 0.021221, 446, 0
34, 516, 0.021566, 579, 0
35, 517, 0.018460, 472, 0
36, 517, 0.017239, 567, 0
37, 518, 0.015675, 477, 0
38, 518, 0.015359, 621, 0
39, 518, 0.015338, 488, 0
40, 519, 0.014422, , 1
