Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 30.844231, 133, 0, 28.142250
1, 98, 29.767701, 94, 0, 29.248404
2, 104, 29.413573, 97, 0, 29.884848
3, 114, 29.209691, 93, 0, 28.430662
4, 112, 29.107435, 97, 0, 27.768937
5, 114, 28.884449, 106, 0, 28.005063
6, 122, 29.262270, 117, 0, 28.037635
7, 130, 28.956451, 119, 0, 27.341321
8, 138, 29.480240, 118, 0, 26.552122
9, 134, 29.429541, 145, 0, 26.788251
10, 152, 29.139304, 146, 0, 28.608015
11, 156, 29.272783, 151, 0, 29.034549
12, 164, 29.420930, 149, 0, 27.474951
13, 168, 29.417682, 156, 0, 26.661307
14, 168, 28.912296, 165, 0, 25.889806
15, 172, 28.937063, 156, 0, 27.482889
16, 170, 29.439659, 175, 0, 29.145369
17, 190, 29.675082, 174, 0, 29.266522
18, 184, 29.428064, 174, 0, 27.872047
19, 182, 29.687457, 170, 0, 28.189785
20, 180, 29.261179, 173, 0, 28.199092
21, 178, 29.017798, 182, 0, 27.556637
22, 194, 29.381332, 176, 0, 26.691572
23, 184, 29.379938, 200, 0, 28.239121
24, 194, 29.165695, 208, 0, 28.303671
25, 202, 28.764745, 202, 0, 28.586588
26, 212, 29.207050, 194, 0, 29.662586
27, 214, 29.019003, 209, 0, 28.200315
28, 232, 29.430566, 214, 0, 28.815326
29, 236, 29.159283, 223, 0, 29.032639
30, 244, 29.357175, 215, 0, 29.313544
31, 240, 28.953702, 219, 0, 26.991718
32, 236, 28.402415, 223, 0, 27.733758
33, 250, 28.370916, 243, 0, 28.162342
34, 258, 28.428186, 218, 0, 29.123269
35, 248, 28.326673, 247, 0, 29.224695
36, 274, 28.479529, 243, 0, 28.924059
37, 268, 28.364612, 263, 0, 28.171959
38, 284, 28.307514, 265, 0, 28.202324
39, 288, 27.631532, 265, 0, 27.337897
40, 296, 27.576032, 271, 0, 28.451131
41, 304, 27.291089, 284, 0, 28.709976
42, 304, 27.143676, 280, 0, 29.320332
43, 316, 27.276353, 299, 0, 28.904905
44, 330, 27.394228, 301, 0, 27.825632
45, 330, 27.163113, 313, 0, 27.356106
46, 334, 27.376443, 327, 0, 28.262202
47, 354, 27.151799, 330, 0, 27.719252
48, 352, 26.404890, 341, 0, 28.118067
49, 358, 26.707658, 338, 0, 28.114922
50, 370, 25.665164, 362, 0, 28.219338
51, 390, 25.791576, 358, 0, 28.042664
52, 396, 25.978537, 366, 0, 28.183300
53, 386, 25.604762, 362, 0, 28.448740
