Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 23.644404, 148, 0, 29.109222
1, 102, 24.170997, 102, 0, 28.981797
2, 118, 24.016402, 107, 0, 29.645593
3, 122, 23.860992, 118, 0, 30.864681
4, 138, 23.750076, 139, 0, 30.360578
5, 148, 23.620069, 136, 0, 29.084638
6, 160, 23.834250, 153, 0, 28.912616
7, 170, 23.634227, 139, 0, 27.736405
8, 170, 23.143383, 158, 0, 29.729540
9, 176, 23.184769, 158, 0, 29.546463
10, 184, 23.115421, 181, 0, 29.283790
11, 210, 22.980715, 198, 0, 28.988965
12, 220, 22.985017, 222, 0, 28.698109
13, 240, 22.908680, 217, 0, 28.813353
14, 246, 22.750637, 238, 0, 28.153263
15, 264, 22.599762, 249, 0, 27.131837
16, 274, 22.355272, 258, 0, 28.357738
17, 302, 22.833932, 280, 0, 27.555001
18, 326, 22.588982, 299, 0, 29.129126
19, 336, 22.784579, 331, 0, 27.577901
20, 360, 22.473063, 325, 0, 27.565792
21, 374, 22.494657, 306, 0, 28.481482
22, 364, 22.454386, 338, 0, 28.239285
23, 376, 22.424054, 351, 0, 28.759470
24, 382, 22.293638, 348, 0, 28.301204
25, 392, 22.721331, 351, 0, 27.655123
26, 402, 22.594651, 328, 0, 27.287446
27, 400, 22.211917, 344, 0, 26.653407
28, 412, 22.093260, 374, 0, 27.404431
29, 444, 21.682935, 363, 0, 27.884797
30, 478, 22.321097, 381, 0, 27.685238
31, 484, 21.867331, 404, 0, 28.689349
32, 504, 21.627525, 438, 0, 28.440857
33, 540, 21.704292, 477, 0, 29.036084
34, 570, 21.684429, 475, 0, 28.929555
35, 582, 21.552682, 495, 0, 28.154341
36, 596, 21.049461, 519, 0, 28.205210
37, 634, 21.161203, 531, 0, 27.849577
38, 646, 21.358234, 549, 0, 27.917654
39, 680, 21.200871, 594, 0, 27.678969
40, 682, 21.194369, 714, 0, 27.521470
41, 700, 21.019624, 633, 0, 27.347045
42, 738, 20.682470, 597, 0, 27.482475
43, 766, 20.944238, 631, 0, 28.645858
44, 772, 20.946699, 766, 0, 28.023421
45, 792, 20.735731, 681, 0, 28.467171
46, 800, 20.253703, 662, 0, 28.331210
47, 792, 20.444009, 664, 0, 27.976453
48, 810, 20.333043, 671, 0, 28.497601
49, 828, 20.593939, 704, 0, 28.284384
50, 850, 20.404820, 708, 0, 27.848392
51, 848, 20.379879, 716, 0, 27.992425
52, 868, 20.210374, 697, 0, 28.345066
53, 866, 20.528390, 689, 0, 28.546925
54, 848, 20.506791, 688, 0, 28.627933
55, 850, 20.532926, 693, 0, 28.807139
56, 898, 20.529588, 716, 0, 29.034036
57, 896, 20.523631, 708, 0, 28.334400
58, 902, 20.311108, 711, 0, 27.599831
59, 916, 20.672033, 720, 0, 28.132529
60, 908, 20.211382, 737, 0, 28.318795
61, 924, 20.224569, 742, 0, 28.637397
62, 946, 20.124656, 738, 0, 28.535512
63, 958, 20.625424, 775, 0, 28.574501
64, 960, 20.325486, 753, 0, 28.122877
65, 942, 20.638388, 755, 0, 28.037207
66, 938, 20.655918, 733, 0, 28.410352
67, 936, 20.492091, , 1, 28.188205
