Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 0.562306, 519, 0, 0.000000
1, 501, 0.501273, 724, 0, 0.000000
2, 501, 0.448144, 611, 0, 0.000000
3, 501, 0.468986, 552, 0, 0.000000
4, 501, 0.486056, 571, 0, 0.000000
5, 501, 0.496980, 561, 0, 0.000000
6, 501, 0.477390, 512, 0, 0.000000
7, 501, 0.438156, 701, 0, 0.000000
8, 502, 0.424604, 595, 0, 0.000000
9, 503, 0.397104, 408, 0, 0.000000
10, 503, 0.399160, 524, 0, 0.000000
11, 503, 0.374250, 410, 0, 0.000000
12, 504, 0.369681, , 1, 0.000000
