Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.000000, 466, 0
1, 500, 0.000000, 427, 0
2, 500, 0.000000, 751, 0
3, 501, 0.000000, 736, 0
4, 502, 0.000000, 552, 0
5, 503, 0.000000, 487, 0
6, 504, 0.000000, 369, 0
7, 504, 0.000000, 380, 0
8, 504, 0.000000, 532, 0
9, 505, 0.000000, 511, 0
10, 506, 0.000000, 503, 0
11, 506, 0.000000, 450, 0
12, 507, 0.000000, 475, 0
13, 508, 0.000000, 438, 0
14, 509, 0.000000, 593, 0
15, 509, 0.000000, 514, 0
16, 509, 0.000000, 529, 0
17, 509, 0.000000, 524, 0
18, 509, 0.000000, 500, 0
19, 509, 0.000000, 423, 0
20, 510, 0.000000, 486, 0
21, 510, 0.000000, 425, 0
22, 510, 0.000000, 459, 0
23, 511, 0.000000, 411, 0
24, 511, 0.000000, 439, 0
25, 512, 0.000000, 478, 0
26, 512, 0.000000, 452, 0
27, 512, 0.000000, 507, 0
28, 513, 0.000000, 413, 0
29, 513, 0.000000, 480, 0
30, 514, 0.000000, 491, 0
31, 514, 0.000000, 531, 0
32, 514, 0.000000, 414, 0
33, 514, 0.000000, 437, 0
34, 515, 0.000000, 480, 0
35, 515, 0.000000, 479, 0
36, 515, 0.000000, 510, 0
37, 516, 0.000000, 400, 0
38, 517, 0.000000, 454, 0
39, 517, 0.000000, 517, 0
40, 517, 0.000000, 499, 0
41, 517, 0.000000, 423, 0
42, 517, 0.000000, 556, 0
43, 518, 0.000000, 566, 0
44, 518, 0.000000, 545, 0
45, 518, 0.000000, 502, 0
46, 518, 0.000000, 446, 0
47, 519, 0.000000, 591, 0
48, 519, 0.000000, 489, 0
49, 519, 0.000000, 567, 0
50, 520, 0.000000, 460, 0
51, 521, 0.000000, 612, 0
52, 522, 0.000000, 516, 0
53, 523, 0.000000, 610, 0
54, 524, 0.000000, 531, 0
55, 525, 0.000000, 582, 0
56, 526, 0.000000, 534, 0
57, 527, 0.000000, 606, 0
58, 528, 0.000000, 559, 0
59, 528, 0.000000, 581, 0
60, 528, 0.000000, 597, 0
61, 528, 0.000000, 535, 0
62, 529, 0.000000, 518, 0
63, 530, 0.000000, 694, 0
64, 531, 0.000000, 502, 0
65, 532, 0.000000, 460, 0
66, 532, 0.000000, 479, 0
67, 532, 0.000000, 590, 0
68, 533, 0.000000, 548, 0
69, 533, 0.000000, 549, 0
70, 534, 0.000000, 654, 0
71, 535, 0.000000, 609, 0
72, 536, 0.000000, 630, 0
73, 536, 0.000000, 702, 0
74, 537, 0.000000, 616, 0
75, 537, 0.000000, 755, 0
76, 537, 0.000000, 692, 0
77, 538, 0.000000, 720, 0
78, 539, 0.000000, 733, 0
79, 539, 0.000000, 660, 0
80, 540, 0.000000, 616, 0
81, 541, 0.000000, 740, 0
82, 542, 0.000000, 632, 0
83, 542, 0.000000, 602, 0
84, 542, 0.000000, 719, 0
85, 542, 0.000000, 612, 0
86, 542, 0.000000, 571, 0
87, 542, 0.000000, 623, 0
88, 542, 0.000000, 678, 0
89, 543, 0.000000, 665, 0
90, 543, 0.000000, 575, 0
91, 543, 0.000000, 663, 0
92, 544, 0.000000, 508, 0
93, 544, 0.000000, 559, 0
94, 545, 0.000000, 607, 0
95, 545, 0.000000, 723, 0
96, 545, 0.000000, 613, 0
97, 545, 0.000000, 681, 0
98, 546, 0.000000, 617, 0
99, 546, 0.000000, 550, 0
100, 547, 0.000000, 556, 0
101, 547, 0.000000, 534, 0
102, 548, 0.000000, 651, 0
103, 549, 0.000000, 697, 0
104, 550, 0.000000, 716, 0
105, 551, 0.000000, 506, 0
106, 551, 0.000000, 731, 0
107, 552, 0.000000, 654, 0
108, 552, 0.000000, 589, 0
109, 552, 0.000000, 614, 0
110, 553, 0.000000, 595, 0
111, 553, 0.000000, 570, 0
112, 553, 0.000000, 528, 0
113, 553, 0.000000, 630, 0
114, 553, 0.000000, 624, 0
115, 553, 0.000000, 668, 0
116, 553, 0.000000, 590, 0
117, 554, 0.000000, 697, 0
118, 554, 0.000000, 554, 0
119, 554, 0.000000, 621, 0
120, 554, 0.000000, 692, 0
121, 555, 0.000000, 666, 0
122, 556, 0.000000, 523, 0
123, 556, 0.000000, 564, 0
124, 556, 0.000000, 636, 0
125, 556, 0.000000, 578, 0
126, 556, 0.000000, 431, 0
127, 556, 0.000000, 474, 0
128, 556, 0.000000, 472, 0
129, 557, 0.000000, 594, 0
130, 557, 0.000000, 548, 0
131, 557, 0.000000, 452, 0
132, 557, 0.000000, 459, 0
133, 557, 0.000000, 496, 0
134, 558, 0.000000, 529, 0
135, 559, 0.000000, 431, 0
136, 559, 0.000000, 536, 0
137, 559, 0.000000, 476, 0
138, 560, 0.000000, 578, 0
139, 561, 0.000000, 587, 0
140, 562, 0.000000, 534, 0
141, 563, 0.000000, 525, 0
142, 563, 0.000000, 727, 0
143, 563, 0.000000, 530, 0
144, 563, 0.000000, 657, 0
145, 564, 0.000000, 771, 0
146, 565, 0.000000, 677, 0
147, 566, 0.000000, 632, 0
148, 567, 0.000000, 526, 0
149, 568, 0.000000, 728, 0
150, 568, 0.000000, 553, 0
151, 568, 0.000000, 605, 0
152, 568, 0.000000, 559, 0
153, 568, 0.000000, 677, 0
154, 569, 0.000000, 505, 0
155, 569, 0.000000, 565, 0
156, 569, 0.000000, 568, 0
157, 570, 0.000000, 738, 0
158, 571, 0.000000, 625, 0
159, 571, 0.000000, 656, 0
160, 571, 0.000000, 661, 0
161, 571, 0.000000, 647, 0
162, 572, 0.000000, 629, 0
163, 573, 0.000000, 600, 0
164, 573, 0.000000, 756, 0
165, 574, 0.000000, 628, 0
166, 575, 0.000000, 647, 0
167, 575, 0.000000, 569, 0
168, 576, 0.000000, 687, 0
