Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 35.848607, 541, 0
1, 500, 34.232966, 439, 0
2, 501, 33.353759, 685, 0
3, 502, 32.567599, 511, 0
4, 503, 32.286271, 379, 0
5, 504, 30.928278, 391, 0
6, 504, 28.084195, 461, 0
7, 504, 24.845916, 416, 0
8, 504, 22.382504, 369, 0
9, 504, 20.562350, 419, 0
10, 504, 20.720334, 418, 0
11, 504, 19.058785, 448, 0
12, 505, 19.437642, 466, 0
13, 505, 19.278192, 559, 0
14, 505, 17.641588, 443, 0
15, 506, 19.208558, 528, 0
16, 507, 19.002371, 675, 0
17, 507, 17.279530, 423, 0
18, 507, 17.189630, 573, 0
19, 507, 17.006620, 641, 0
20, 507, 16.156582, 504, 0
21, 507, 16.184264, 588, 0
22, 507, 15.346881, 608, 0
23, 507, 15.894555, 483, 0
24, 508, 15.351793, 540, 0
25, 508, 16.340423, 551, 0
26, 509, 15.177694, 551, 0
27, 510, 16.167417, 488, 0
28, 510, 15.058206, 500, 0
29, 510, 14.760873, 480, 0
30, 511, 15.027785, 622, 0
31, 512, 13.786391, 617, 0
32, 513, 16.031477, 530, 0
33, 514, 14.940697, 532, 0
34, 514, 12.245239, 565, 0
35, 515, 14.864762, 737, 0
36, 515, 13.691871, 530, 0
37, 516, 14.540370, 644, 0
38, 517, 14.128880, 677, 0
39, 517, 14.426902, , 1
