Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 0.128235, 624, 0, 0.000000
1, 500, 0.365424, 665, 0, 0.000000
2, 501, 0.328133, 763, 0, 0.000000
3, 502, 0.473870, 569, 0, 0.000000
4, 503, 0.430998, 908, 0, 0.000000
5, 504, 0.428528, 656, 0, 0.000000
6, 504, 0.364020, 558, 0, 0.000000
7, 505, 0.326825, 653, 0, 0.000000
8, 505, 0.294557, 675, 0, 0.000000
9, 506, 0.258386, 470, 0, 0.000000
10, 506, 0.229830, 818, 0, 0.000000
11, 506, 0.227474, 600, 0, 0.000000
12, 506, 0.222923, 618, 0, 0.000000
13, 507, 0.221085, 764, 0, 0.000000
14, 508, 0.211390, 650, 0, 0.000000
15, 508, 0.209075, 720, 0, 0.000000
16, 508, 0.207637, 682, 0, 0.000000
17, 508, 0.206215, 811, 0, 0.000000
18, 509, 0.220095, 681, 0, 0.000000
19, 509, 0.191932, 669, 0, 0.000000
20, 509, 0.200096, 763, 0, 0.000000
21, 510, 0.196453, 708, 0, 0.000000
22, 511, 0.201646, 764, 0, 0.000000
23, 512, 0.203390, 848, 0, 0.000000
24, 512, 0.221712, 670, 0, 0.000000
25, 512, 0.214239, 818, 0, 0.000000
26, 513, 0.205557, 751, 0, 0.000000
27, 514, 0.196155, 836, 0, 0.000000
28, 514, 0.199859, 844, 0, 0.000000
29, 514, 0.190132, 847, 0, 0.000000
30, 515, 0.192597, 1007, 0, 0.000000
31, 515, 0.182207, 827, 0, 0.000000
32, 516, 0.189590, 855, 0, 0.000000
33, 516, 0.189590, 880, 0, 0.000000
34, 516, 0.181693, 964, 0, 0.000000
35, 517, 0.179534, 791, 0, 0.000000
36, 518, 0.188625, 995, 0, 0.000000
37, 519, 0.180024, 1015, 0, 0.000000
38, 520, 0.209177, 986, 0, 0.000000
39, 520, 0.179322, 1011, 0, 0.000000
40, 521, 0.198785, 885, 0, 0.000000
41, 522, 0.177355, 1024, 0, 0.000000
42, 522, 0.208911, 970, 0, 0.000000
43, 522, 0.204018, 914, 0, 0.000000
44, 522, 0.195500, 990, 0, 0.000000
45, 523, 0.205648, 953, 0, 0.000000
46, 524, 0.201167, 995, 0, 0.000000
47, 524, 0.194725, 902, 0, 0.000000
48, 524, 0.209942, 1056, 0, 0.000000
49, 524, 0.202907, 779, 0, 0.000000
50, 525, 0.207317, 1083, 0, 0.000000
51, 525, 0.210859, 977, 0, 0.000000
52, 526, 0.201494, 1011, 0, 0.000000
53, 526, 0.196634, 869, 0, 0.000000
54, 526, 0.212512, 1079, 0, 0.000000
55, 526, 0.208486, 964, 0, 0.000000
56, 527, 0.208100, 1104, 0, 0.000000
57, 527, 0.213719, 1016, 0, 0.000000
58, 527, 0.223157, 1031, 0, 0.000000
59, 528, 0.222506, 1091, 0, 0.000000
60, 529, 0.225672, 840, 0, 0.000000
61, 529, 0.221545, 997, 0, 0.000000
62, 529, 0.220943, 893, 0, 0.000000
63, 529, 0.215496, 1091, 0, 0.000000
64, 530, 0.207466, 929, 0, 0.000000
65, 530, 0.200665, 1114, 0, 0.000000
66, 530, 0.202480, 1229, 0, 0.000000
67, 530, 0.205855, 1000, 0, 0.000000
68, 531, 0.205658, 1071, 0, 0.000000
69, 532, 0.206677, 909, 0, 0.000000
70, 532, 0.159041, 1025, 0, 0.000000
71, 533, 0.143103, 877, 0, 0.000000
72, 534, 0.139607, 1075, 0, 0.000000
73, 535, 0.113519, 744, 0, 0.000000
74, 536, 0.101193, 966, 0, 0.000000
75, 536, 0.092798, 785, 0, 0.000000
76, 536, 0.100509, 972, 0, 0.000000
77, 537, 0.108261, 863, 0, 0.000000
78, 537, 0.105487, 1041, 0, 0.000000
