Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.437086, 363, 0
1, 500, 0.656591, 451, 0
2, 501, 0.604372, 363, 0
3, 502, 0.613313, 431, 0
4, 503, 0.626447, 352, 0
5, 504, 0.605929, 391, 0
6, 505, 0.530428, 391, 0
7, 506, 0.471393, 483, 0
8, 507, 0.472663, 336, 0
9, 508, 0.419316, 413, 0
10, 508, 0.479535, 289, 0
11, 508, 0.362729, 253, 0
12, 509, 0.300042, 315, 0
13, 509, 0.291833, 247, 0
14, 510, 0.273188, 282, 0
15, 511, 0.316287, 354, 0
16, 512, 0.243011, 261, 0
17, 512, 0.249775, 276, 0
18, 512, 0.246035, 407, 0
19, 512, 0.228100, 337, 0
20, 513, 0.242786, 373, 0
21, 514, 0.267148, 341, 0
22, 514, 0.292869, 415, 0
23, 514, 0.254285, 336, 0
24, 514, 0.237960, 336, 0
25, 515, 0.245226, 388, 0
26, 515, 0.243220, 307, 0
27, 516, 0.236426, 415, 0
28, 517, 0.252570, 345, 0
29, 518, 0.225430, 391, 0
30, 519, 0.239142, 367, 0
31, 519, 0.227035, 413, 0
32, 520, 0.221127, 305, 0
33, 521, 0.207344, 350, 0
34, 522, 0.235961, 441, 0
35, 523, 0.225883, 343, 0
36, 524, 0.209654, 417, 0
37, 525, 0.220493, 340, 0
38, 525, 0.225847, 477, 0
39, 525, 0.217871, 339, 0
40, 525, 0.217837, 497, 0
41, 526, 0.218289, 363, 0
42, 526, 0.243186, 461, 0
43, 527, 0.237127, 515, 0
44, 528, 0.253193, 365, 0
45, 528, 0.225463, 485, 0
46, 528, 0.235514, 452, 0
47, 529, 0.236742, 507, 0
48, 529, 0.234797, 491, 0
49, 530, 0.227528, 437, 0
50, 530, 0.243019, 389, 0
51, 530, 0.257979, 367, 0
52, 530, 0.266853, 312, 0
53, 530, 0.272054, 511, 0
54, 531, 0.259191, 325, 0
55, 532, 0.285772, 431, 0
56, 532, 0.241053, 322, 0
57, 532, 0.255642, 465, 0
58, 533, 0.241271, 295, 0
59, 534, 0.258441, 421, 0
60, 534, 0.236375, 364, 0
61, 534, 0.231075, 524, 0
62, 535, 0.233269, 477, 0
63, 536, 0.201210, 510, 0
64, 537, 0.215014, 392, 0
65, 538, 0.251921, 484, 0
66, 539, 0.222065, 475, 0
67, 539, 0.213626, 466, 0
68, 540, 0.193594, 495, 0
69, 540, 0.216922, 407, 0
70, 540, 0.228311, 522, 0
71, 540, 0.219189, 497, 0
72, 541, 0.206193, 396, 0
73, 542, 0.210084, 485, 0
74, 542, 0.198423, 447, 0
75, 543, 0.211496, 515, 0
76, 543, 0.227139, 503, 0
77, 543, 0.227631, 431, 0
78, 544, 0.210725, 472, 0
79, 545, 0.216551, 407, 0
80, 545, 0.222153, 536, 0
81, 546, 0.227382, 525, 0
82, 546, 0.204324, 428, 0
83, 546, 0.220237, 547, 0
84, 546, 0.227561, 564, 0
85, 546, 0.207246, 484, 0
86, 546, 0.220944, 490, 0
87, 547, 0.230069, 519, 0
88, 547, 0.217337, 508, 0
89, 548, 0.211412, 470, 0
90, 548, 0.216435, 542, 0
91, 549, 0.202107, 563, 0
92, 549, 0.217781, 465, 0
93, 549, 0.217322, 548, 0
94, 550, 0.196419, 563, 0
95, 550, 0.196408, 609, 0
96, 550, 0.207945, 471, 0
97, 551, 0.201947, 600, 0
98, 551, 0.188584, 587, 0
99, 551, 0.196250, 596, 0
100, 552, 0.206106, 486, 0
101, 552, 0.173376, 554, 0
102, 553, 0.187483, 587, 0
103, 553, 0.213244, 721, 0
104, 554, 0.201096, 597, 0
105, 555, 0.198866, 664, 0
106, 555, 0.200687, 485, 0
107, 555, 0.189372, 645, 0
108, 555, 0.175070, 667, 0
109, 555, 0.201847, 609, 0
110, 555, 0.189601, 619, 0
111, 555, 0.193132, 679, 0
112, 555, 0.194802, 580, 0
113, 555, 0.189525, 675, 0
114, 556, 0.186072, 755, 0
115, 557, 0.173731, 665, 0
116, 558, 0.199154, 694, 0
117, 559, 0.212306, 700, 0
118, 560, 0.181050, 703, 0
119, 560, 0.158238, 576, 0
120, 561, 0.164938, 611, 0
121, 561, 0.173021, 627, 0
122, 561, 0.189052, 635, 0
123, 562, 0.214447, 482, 0
124, 563, 0.190810, 618, 0
125, 563, 0.220587, 597, 0
126, 563, 0.223450, 445, 0
127, 563, 0.223986, 599, 0
128, 564, 0.222168, 558, 0
129, 565, 0.205428, 451, 0
130, 565, 0.230449, 587, 0
131, 565, 0.211275, 583, 0
132, 566, 0.217489, 429, 0
133, 566, 0.218507, 593, 0
134, 567, 0.207615, 583, 0
135, 568, 0.233876, 436, 0
136, 568, 0.225209, 603, 0
137, 569, 0.214356, 591, 0
138, 569, 0.201385, 482, 0
139, 570, 0.199474, 583, 0
140, 571, 0.218838, 534, 0
141, 571, 0.196305, 411, 0
142, 572, 0.203118, 579, 0
143, 572, 0.228062, 556, 0
144, 572, 0.221953, 385, 0
145, 572, 0.225270, 498, 0
146, 572, 0.244452, 310, 0
147, 572, 0.256182, 488, 0
148, 572, 0.242958, 340, 0
149, 573, 0.239479, 542, 0
150, 573, 0.237697, 388, 0
151, 574, 0.229745, 488, 0
152, 574, 0.238366, 429, 0
153, 574, 0.222442, 548, 0
154, 575, 0.232038, 537, 0
155, 575, 0.212922, 378, 0
156, 575, 0.189712, 592, 0
157, 575, 0.204285, 440, 0
158, 575, 0.215667, 610, 0
159, 575, 0.216693, 616, 0
