Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 27.981622, 152, 0, 27.724231
1, 108, 28.254764, 113, 0, 28.473540
2, 124, 28.529093, 165, 0, 27.514477
3, 134, 29.097145, 235, 0, 27.073654
4, 144, 28.785193, 145, 0, 26.359645
5, 144, 29.036483, 126, 0, 27.411785
6, 144, 28.795857, 127, 0, 28.620951
7, 144, 29.024386, 126, 0, 29.015515
8, 156, 28.972742, 134, 0, 28.731669
9, 160, 29.143245, 131, 0, 29.240274
10, 158, 29.304219, 176, 0, 28.883543
11, 156, 29.178685, 135, 0, 28.253760
12, 158, 29.339404, 143, 0, 28.136148
13, 150, 29.507083, 134, 0, 29.127888
14, 158, 29.264170, 141, 0, 29.712845
15, 160, 28.973402, 134, 0, 28.941782
16, 156, 28.808705, 135, 0, 28.000615
17, 162, 28.341656, 168, 0, 28.071954
18, 158, 28.295891, 147, 0, 26.900490
19, 166, 28.672237, 142, 0, 27.495894
20, 178, 28.577298, 152, 0, 27.629980
21, 180, 27.956244, 145, 0, 27.175307
22, 178, 27.601506, 146, 0, 27.586257
23, 172, 27.765477, 192, 0, 29.153384
24, 180, 28.370275, 147, 0, 28.434764
25, 182, 27.838099, 157, 0, 28.183259
26, 192, 27.587595, 155, 0, 27.816751
27, 200, 27.613606, 159, 0, 27.854500
28, 208, 27.429242, 339, 0, 28.477381
29, 218, 27.212687, 237, 0, 28.022721
30, 222, 27.009707, 204, 0, 28.458906
31, 232, 27.083086, 188, 0, 27.982515
32, 226, 26.981152, 193, 0, 28.550147
33, 234, 27.064586, 249, 0, 27.922432
34, 232, 26.667395, 315, 0, 27.546927
35, 232, 26.729145, 286, 0, 28.706275
36, 238, 26.295171, 218, 0, 29.197328
37, 256, 27.124416, 240, 0, 29.173598
38, 262, 27.311130, 248, 0, 28.176567
39, 260, 27.037605, 248, 0, 29.209038
40, 270, 27.017098, 301, 0, 28.554031
41, 278, 26.228127, 251, 0, 28.393612
42, 284, 27.145171, 266, 0, 28.667277
43, 284, 26.614773, 351, 0, 29.122873
44, 310, 26.403192, 424, 0, 29.301590
45, 330, 26.403384, 450, 0, 28.768149
46, 336, 26.163852, 310, 0, 28.924612
47, 352, 26.335646, 324, 0, 28.253431
48, 366, 25.890267, 412, 0, 27.358973
49, 388, 26.201263, 355, 0, 27.651247
50, 412, 26.270111, 349, 0, 27.944299
51, 408, 25.682681, 442, 0, 28.191454
52, 444, 25.619137, 417, 0, 27.974270
