Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 25.832020, 387, 0
1, 500, 22.568550, 488, 0
2, 500, 21.614990, 425, 0
3, 501, 21.495546, 452, 0
4, 501, 21.575292, 442, 0
5, 501, 20.783129, 515, 0
6, 502, 17.904811, 366, 0
7, 503, 17.587714, 429, 0
8, 504, 17.286041, 488, 0
9, 504, 17.634998, 492, 0
10, 505, 17.824525, 576, 0
11, 506, 17.393172, 451, 0
12, 507, 17.500582, 572, 0
13, 508, 17.750704, 425, 0
14, 509, 17.772728, 507, 0
15, 510, 17.587284, 489, 0
16, 511, 17.641390, 557, 0
17, 511, 17.345501, 569, 0
18, 511, 17.424247, 650, 0
19, 512, 18.320088, 611, 0
20, 512, 18.112852, 637, 0
21, 513, 18.365496, 483, 0
22, 513, 17.750058, 570, 0
23, 514, 18.057062, 502, 0
24, 514, 18.062824, 615, 0
25, 515, 18.234160, 569, 0
26, 515, 18.139124, 587, 0
27, 515, 18.208425, 528, 0
28, 515, 17.857712, 629, 0
29, 516, 17.923940, 549, 0
30, 517, 18.057412, 738, 0
31, 517, 17.624086, 783, 0
32, 517, 17.626732, 826, 0
33, 517, 17.513360, 755, 0
34, 517, 15.897669, 771, 0
35, 518, 16.350562, 725, 0
36, 518, 16.082665, 585, 0
37, 518, 15.685727, 668, 0
38, 519, 15.858464, 628, 0
39, 519, 16.661560, 703, 0
40, 520, 15.482593, 695, 0
41, 521, 15.961752, 712, 0
42, 522, 15.314284, 711, 0
43, 523, 15.373682, 707, 0
44, 523, 15.986304, 727, 0
45, 524, 15.734926, 627, 0
46, 525, 14.905216, 745, 0
47, 525, 15.922710, 783, 0
48, 525, 15.126106, 661, 0
49, 525, 15.157583, 716, 0
50, 525, 14.157795, 645, 0
51, 525, 13.759640, 740, 0
52, 525, 13.339811, 636, 0
53, 525, 12.771376, 807, 0
54, 526, 12.051890, 808, 0
55, 527, 11.085040, 727, 0
56, 527, 9.903289, 787, 0
57, 527, 9.557963, 719, 0
58, 528, 10.482532, 676, 0
59, 528, 10.049511, 808, 0
60, 528, 9.519678, 818, 0
