Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 10.876425, 459, 0
1, 500, 9.867114, 380, 0
2, 500, 9.699837, 525, 0
3, 500, 9.777661, 326, 0
4, 500, 9.502982, 416, 0
5, 500, 9.257962, 417, 0
6, 501, 8.565727, 447, 0
7, 501, 7.723262, 526, 0
8, 501, 7.245945, 446, 0
9, 502, 6.673264, 491, 0
10, 503, 5.870205, 624, 0
11, 503, 5.341213, 464, 0
12, 504, 5.505055, 639, 0
13, 505, 5.327847, 566, 0
14, 505, 4.993017, 649, 0
15, 506, 4.854869, 586, 0
16, 506, 5.164554, 588, 0
17, 506, 5.072051, 635, 0
18, 506, 5.038692, 498, 0
19, 507, 5.579292, 556, 0
20, 508, 5.271982, 557, 0
21, 509, 4.929548, 510, 0
22, 509, 5.107040, 666, 0
23, 510, 5.185415, 611, 0
24, 510, 4.655554, 701, 0
25, 511, 4.751492, 563, 0
26, 511, 4.844539, 662, 0
27, 511, 4.696778, 586, 0
28, 512, 4.772680, 660, 0
29, 513, 4.502328, 631, 0
30, 514, 4.863644, 677, 0
31, 514, 4.555611, 658, 0
32, 515, 4.806497, 745, 0
33, 515, 4.932753, 615, 0
34, 515, 4.741342, 752, 0
35, 515, 4.396945, 647, 0
36, 515, 4.688329, 707, 0
37, 516, 4.351563, 721, 0
38, 516, 4.673593, 677, 0
39, 516, 4.486925, 559, 0
40, 517, 4.782110, 716, 0
41, 518, 4.576632, 744, 0
42, 518, 4.721764, 594, 0
43, 519, 4.298457, 662, 0
44, 520, 4.696676, 665, 0
45, 520, 4.537579, 698, 0
46, 521, 4.534245, 602, 0
47, 522, 4.931801, 671, 0
48, 522, 4.660925, 673, 0
49, 523, 4.846592, 755, 0
50, 524, 4.722532, 606, 0
51, 525, 4.594680, 781, 0
52, 526, 4.483078, 651, 0
53, 526, 4.782167, 770, 0
54, 527, 4.418354, 609, 0
55, 528, 4.583943, 777, 0
56, 528, 4.727967, 539, 0
57, 529, 4.650083, 866, 0
58, 529, 4.433040, 736, 0
59, 529, 4.463040, 700, 0
60, 529, 4.623966, 751, 0
61, 530, 4.765317, 581, 0
62, 531, 4.448589, 724, 0
63, 531, 4.410366, 612, 0
64, 532, 4.684125, 693, 0
65, 532, 4.622071, 563, 0
66, 532, 4.648286, 798, 0
67, 532, 4.618399, 657, 0
68, 532, 4.531688, 656, 0
69, 533, 4.391388, 694, 0
70, 533, 4.552805, 745, 0
71, 533, 4.375988, 648, 0
72, 533, 4.358932, 752, 0
73, 534, 4.333351, 708, 0
74, 534, 4.300400, 670, 0
75, 534, 4.365898, 671, 0
76, 534, 4.730580, 615, 0
77, 534, 4.760790, 736, 0
78, 534, 4.462873, 699, 0
79, 534, 4.606566, 641, 0
80, 535, 4.581828, 726, 0
81, 535, 4.616302, 825, 0
82, 535, 4.441107, 723, 0
83, 535, 4.716260, 766, 0
84, 536, 4.439676, 716, 0
85, 536, 4.305491, 660, 0
86, 537, 4.717252, 703, 0
87, 537, 4.319998, 730, 0
88, 538, 4.511644, 691, 0
89, 538, 4.757182, 757, 0
90, 539, 4.516926, 714, 0
91, 539, 4.701901, 725, 0
92, 539, 4.607661, 751, 0
