Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 28.252978, 513, 0
1, 500, 23.425360, 516, 0
2, 500, 23.449012, 559, 0
3, 500, 23.065590, 469, 0
4, 500, 23.015827, 401, 0
5, 501, 22.814851, 482, 0
6, 502, 22.900740, 521, 0
7, 502, 22.597707, 542, 0
8, 503, 22.707579, 603, 0
9, 503, 22.678719, 470, 0
10, 503, 22.705375, 509, 0
11, 503, 22.804685, 473, 0
12, 503, 22.819019, 443, 0
13, 504, 22.582902, 502, 0
14, 504, 22.776998, 543, 0
15, 504, 22.588891, 452, 0
16, 505, 22.834658, 579, 0
17, 506, 22.891843, 615, 0
18, 507, 22.760606, 514, 0
19, 507, 22.672545, 492, 0
20, 508, 22.779921, 438, 0
21, 508, 22.680637, 478, 0
22, 509, 22.600909, 455, 0
23, 510, 22.765496, 487, 0
24, 511, 22.687120, 541, 0
25, 511, 22.801298, 523, 0
26, 511, 22.579267, 476, 0
27, 511, 22.784646, 441, 0
28, 511, 22.668912, 434, 0
29, 511, 22.710808, 453, 0
30, 512, 22.556436, 466, 0
31, 512, 22.865954, 467, 0
32, 512, 22.732033, 421, 0
33, 513, 22.672911, 466, 0
34, 513, 22.561125, 475, 0
35, 513, 22.724342, 444, 0
36, 513, 22.681776, 476, 0
37, 513, 22.723900, 429, 0
38, 514, 22.560183, 528, 0
39, 515, 21.309669, 410, 0
40, 515, 18.733242, 481, 0
41, 516, 19.266129, 382, 0
42, 516, 19.811676, 433, 0
43, 516, 19.150282, 477, 0
44, 517, 19.740196, 447, 0
45, 518, 19.490011, 543, 0
46, 519, 20.099370, 472, 0
47, 520, 19.530916, 580, 0
48, 520, 19.620397, 518, 0
49, 520, 19.342380, 480, 0
50, 520, 19.473694, 599, 0
51, 520, 19.647956, 465, 0
52, 521, 20.039226, 494, 0
53, 522, 19.007935, 435, 0
54, 522, 19.092927, 487, 0
55, 522, 19.199373, 510, 0
56, 522, 19.129585, 441, 0
57, 523, 19.473823, 571, 0
58, 523, 18.774044, 521, 0
59, 524, 19.301357, 571, 0
60, 524, 18.481980, 435, 0
61, 525, 19.256016, 538, 0
62, 525, 18.798839, 483, 0
63, 526, 18.976380, 512, 0
64, 527, 18.861357, 504, 0
65, 527, 19.606577, 452, 0
66, 527, 19.536982, 561, 0
67, 527, 19.595556, 439, 0
68, 528, 19.397536, 425, 0
69, 528, 18.948821, 499, 0
70, 528, 18.893800, 442, 0
71, 528, 19.131670, 566, 0
72, 528, 19.647107, 437, 0
73, 528, 19.184667, 516, 0
74, 529, 19.451745, 575, 0
75, 530, 18.970503, 442, 0
76, 530, 18.552868, 522, 0
77, 531, 18.773281, 580, 0
78, 531, 18.771008, 478, 0
79, 531, 19.098660, 621, 0
80, 531, 19.045990, 552, 0
81, 531, 18.417117, 626, 0
82, 532, 18.884934, 706, 0
83, 533, 18.592365, 632, 0
84, 533, 18.401044, 522, 0
85, 534, 18.343570, 599, 0
86, 535, 18.557900, 582, 0
87, 535, 17.992251, 527, 0
88, 535, 18.337505, 522, 0
89, 536, 18.464057, 586, 0
90, 536, 18.482315, 634, 0
91, 537, 18.386143, 520, 0
92, 538, 18.235777, 550, 0
93, 538, 17.991296, 565, 0
94, 538, 17.871820, 532, 0
95, 539, 17.901001, 586, 0
96, 539, 18.134063, 561, 0
97, 539, 17.967235, 512, 0
98, 539, 17.879846, 573, 0
99, 540, 17.919457, 540, 0
100, 541, 17.978391, 696, 0
101, 541, 17.526221, 679, 0
102, 542, 17.880024, 715, 0
103, 543, 18.078972, 536, 0
104, 543, 17.853207, 652, 0
105, 543, 17.539865, 573, 0
106, 544, 17.984905, 636, 0
107, 545, 17.852648, 678, 0
108, 546, 17.907261, 666, 0
109, 547, 18.067930, 715, 0
110, 548, 18.170761, 643, 0
111, 549, 18.960237, 675, 0
112, 549, 19.026268, 709, 0
113, 550, 19.165788, 440, 0
114, 551, 19.219227, 551, 0
115, 551, 18.623831, 582, 0
116, 551, 19.414423, 599, 0
117, 551, 19.525633, 705, 0
118, 552, 19.257239, 492, 0
119, 552, 18.869548, 578, 0
120, 553, 18.868327, 646, 0
121, 554, 18.478999, 627, 0
122, 555, 19.443799, 576, 0
123, 556, 18.945221, 635, 0
124, 557, 18.480015, 668, 0
125, 558, 18.463893, 640, 0
126, 558, 18.883712, 657, 0
127, 559, 18.470045, 568, 0
128, 560, 17.532486, 629, 0
129, 560, 18.197852, 665, 0
130, 561, 18.004069, 668, 0
131, 561, 18.621471, 626, 0
132, 562, 18.017836, 709, 0
133, 563, 18.021162, 748, 0
134, 563, 18.121502, 698, 0
135, 563, 18.748800, 715, 0
136, 564, 18.421380, 619, 0
137, 565, 18.805321, 623, 0
138, 566, 18.277045, 667, 0
139, 567, 18.435553, 675, 0
140, 567, 18.604300, 604, 0
141, 567, 18.316840, 802, 0
142, 567, 18.202019, 760, 0
143, 567, 17.433427, 732, 0
144, 567, 17.071358, 717, 0
145, 567, 16.125405, 658, 0
146, 568, 14.875308, 511, 0
147, 569, 14.077363, 614, 0
148, 570, 14.528241, 609, 0
149, 570, 13.774810, 699, 0
150, 570, 14.178856, 549, 0
151, 570, 14.264742, 618, 0
152, 571, 13.921981, 710, 0
153, 571, 14.607128, 656, 0
154, 572, 13.916092, 636, 0
155, 572, 14.246553, 685, 0
156, 573, 13.558079, 724, 0
157, 573, 14.267273, 685, 0
158, 573, 14.176669, 629, 0
159, 573, 14.184118, 622, 0
160, 573, 14.193514, 690, 0
161, 574, 13.522322, 846, 0
162, 575, 14.032356, 653, 0
163, 575, 14.288879, 689, 0
164, 575, 14.105185, 680, 0
