Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 22.953239, 156, 0, 27.711537
1, 124, 23.843961, 132, 0, 21.112490
2, 152, 23.182460, 152, 0, 17.791086
3, 184, 23.342856, 167, 0, 16.110904
4, 200, 23.323797, 172, 0, 15.347407
5, 204, 22.962159, 178, 0, 15.087494
6, 224, 23.468102, 199, 0, 15.277248
7, 230, 23.302259, 191, 0, 14.900397
8, 230, 22.957575, 195, 0, 15.175322
9, 224, 22.919979, 188, 0, 14.459198
10, 230, 22.675219, 197, 0, 14.358323
11, 232, 22.585062, 215, 0, 14.087390
12, 254, 22.413806, 211, 0, 14.950391
13, 254, 22.352828, 222, 0, 14.997887
14, 258, 22.216851, 227, 0, 14.338435
15, 258, 23.256256, 221, 0, 14.753400
16, 260, 22.433516, 228, 0, 14.142612
17, 266, 23.121876, 236, 0, 14.233202
18, 272, 22.527185, 244, 0, 13.744573
19, 284, 22.462672, 229, 0, 14.040122
20, 276, 22.724679, 220, 0, 14.323665
21, 274, 22.618858, 241, 0, 14.727759
22, 292, 22.750245, 244, 0, 15.549070
23, 294, 22.597050, 254, 0, 15.235447
24, 314, 22.232956, 263, 0, 15.132800
25, 306, 22.185128, 285, 0, 14.542749
26, 332, 22.546257, 284, 0, 15.156946
27, 338, 21.732788, 280, 0, 15.009541
28, 334, 21.689875, 291, 0, 14.522661
29, 346, 21.512328, 313, 0, 14.294106
30, 378, 21.402141, 332, 0, 14.011814
31, 384, 21.548300, 348, 0, 14.885710
32, 386, 21.129255, 321, 0, 14.993354
33, 392, 21.304561, 344, 0, 14.474684
34, 406, 21.647113, 353, 0, 14.740763
35, 404, 21.471823, 341, 0, 14.152482
36, 396, 21.280706, 367, 0, 14.402865
37, 400, 21.521716, 349, 0, 14.433647
38, 404, 21.646635, 366, 0, 14.891419
39, 420, 21.542612, 377, 0, 14.499817
40, 412, 21.108213, 377, 0, 14.227501
41, 422, 21.667266, 392, 0, 14.167770
42, 438, 21.085418, 410, 0, 13.910247
43, 448, 20.424124, 420, 0, 13.931967
44, 464, 21.311044, 433, 0, 14.597494
45, 472, 20.961167, 423, 0, 14.767521
46, 470, 20.599210, 424, 0, 14.343826
47, 478, 20.491413, 495, 0, 14.950408
48, 518, 19.995950, 494, 0, 15.243628
49, 526, 19.858026, 508, 0, 15.199056
50, 534, 20.149614, 520, 0, 14.976948
51, 552, 20.087145, 565, 0, 14.871502
52, 562, 20.072871, 542, 0, 14.458475
53, 578, 19.955432, 590, 0, 14.429016
54, 608, 20.077182, 562, 0, 14.713524
55, 580, 20.097943, 556, 0, 14.851776
56, 566, 19.962980, 559, 0, 15.136555
57, 574, 20.164405, 603, 0, 15.000288
58, 596, 20.068722, 590, 0, 14.883436
59, 588, 19.995640, 589, 0, 14.883231
60, 578, 19.878699, 612, 0, 14.257427
61, 610, 19.956913, 629, 0, 14.705315
62, 614, 20.252459, 616, 0, 14.144749
63, 622, 19.777537, 617, 0, 14.441083
64, 624, 19.906074, 645, 0, 14.902324
65, 632, 20.059134, 633, 0, 14.939089
