Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 23.907176, 170, 0, 27.410389
1, 142, 23.744399, 149, 0, 20.256022
2, 170, 23.777553, 176, 0, 18.120185
3, 200, 23.627524, 196, 0, 16.415617
4, 214, 23.432024, 214, 0, 15.093750
5, 228, 23.440288, 229, 0, 14.299720
6, 252, 23.085233, 271, 0, 14.737903
7, 288, 23.017329, 302, 0, 14.616717
8, 310, 23.074029, 312, 0, 15.053650
9, 340, 22.769757, 336, 0, 14.961210
10, 370, 22.285330, 356, 0, 14.461408
11, 408, 22.356731, 376, 0, 14.417632
12, 436, 22.427518, 394, 0, 14.349727
13, 470, 22.524561, 412, 0, 15.196833
14, 496, 22.186233, 463, 0, 15.158476
15, 540, 22.082812, 477, 0, 14.997090
16, 594, 22.002661, 523, 0, 14.753659
17, 616, 22.142874, 530, 0, 15.013465
18, 644, 21.866641, 564, 0, 14.903701
19, 688, 21.780981, 600, 0, 14.760948
20, 722, 21.924810, 652, 0, 15.121308
21, 768, 22.104342, 717, 0, 15.123941
22, 826, 21.650005, , 1, 14.868646
