Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.000000, 490, 0
1, 500, 0.000000, 550, 0
2, 500, 0.000000, 541, 0
3, 501, 0.000000, 541, 0
4, 501, 0.000000, 568, 0
5, 501, 0.000000, 562, 0
6, 502, 0.000000, 624, 0
7, 503, 0.000000, 679, 0
8, 503, 0.000000, 656, 0
9, 503, 0.000000, 619, 0
10, 504, 0.000000, 568, 0
11, 504, 0.000000, 521, 0
12, 504, 0.000000, 526, 0
13, 505, 0.000000, 496, 0
14, 505, 0.000000, 486, 0
15, 506, 0.000000, 534, 0
16, 506, 0.000000, 534, 0
17, 506, 0.000000, 525, 0
18, 506, 0.000000, 602, 0
19, 507, 0.000000, 489, 0
20, 507, 0.000000, 410, 0
21, 508, 0.000000, 519, 0
22, 509, 0.000001, 579, 0
23, 510, 0.000000, 624, 0
24, 510, 0.000000, 655, 0
25, 510, 0.000000, 746, 0
26, 510, 0.000000, 790, 0
27, 510, 0.000000, 759, 0
28, 510, 0.000000, 633, 0
29, 510, 0.000000, 579, 0
30, 511, 0.000000, 621, 0
31, 512, 0.000000, 572, 0
32, 513, 0.000000, 583, 0
33, 513, 0.000000, 611, 0
34, 513, 0.000000, 614, 0
35, 514, 0.000000, 638, 0
36, 515, 0.000000, 529, 0
37, 516, 0.000000, 641, 0
38, 517, 0.000000, 622, 0
39, 517, 0.000000, 641, 0
40, 517, 0.000000, 715, 0
41, 518, 0.000000, 729, 0
42, 518, 0.000000, 636, 0
43, 518, 0.000000, 673, 0
44, 519, 0.000000, 671, 0
45, 519, 0.000000, 740, 0
46, 519, 0.000000, 755, 0
47, 519, 0.000000, 733, 0
48, 520, 0.000000, 644, 0
49, 521, 0.000000, 709, 0
50, 522, 0.000000, 598, 0
51, 522, 0.000000, 611, 0
52, 522, 0.000000, 560, 0
53, 523, 0.000000, 585, 0
54, 524, 0.000000, 478, 0
55, 525, 0.000000, 575, 0
56, 525, 0.000000, 582, 0
57, 526, 0.000000, 496, 0
58, 527, 0.000001, 588, 0
59, 527, 0.000000, 588, 0
60, 528, 0.000000, 606, 0
61, 529, 0.000000, 676, 0
62, 529, 0.000000, 625, 0
63, 529, 0.000000, 606, 0
64, 529, 0.000000, 684, 0
65, 530, 0.000000, 804, 0
66, 530, 0.000000, 793, 0
67, 530, 0.000000, 786, 0
68, 530, 0.000000, 768, 0
69, 530, 0.000000, 711, 0
70, 530, 0.000000, 758, 0
71, 531, 0.000000, 708, 0
72, 531, 0.000000, 725, 0
73, 532, 0.000000, 721, 0
74, 532, 0.000000, 684, 0
75, 532, 0.000000, 744, 0
76, 532, 0.000000, 785, 0
77, 532, 0.000001, 729, 0
78, 532, 0.000001, 878, 0
79, 532, 0.000001, 697, 0
80, 532, 0.000001, 703, 0
81, 532, 0.000001, 589, 0
82, 533, 0.000001, 614, 0
83, 534, 0.000001, 661, 0
84, 534, 0.000001, 683, 0
85, 534, 0.000001, 691, 0
86, 534, 0.000001, 724, 0
87, 535, 0.000001, 713, 0
88, 536, 0.000001, 699, 0
89, 536, 0.000001, 759, 0
90, 536, 0.000001, 795, 0
91, 536, 0.000001, 824, 0
92, 536, 0.000001, 747, 0
93, 536, 0.000001, 716, 0
94, 536, 0.000001, 788, 0
95, 536, 0.000001, 705, 0
96, 536, 0.000001, 781, 0
97, 537, 0.000001, 693, 0
98, 537, 0.000001, 725, 0
99, 537, 0.000001, 757, 0
100, 537, 0.000001, 717, 0
101, 538, 0.000001, 855, 0
102, 539, 0.000001, 819, 0
103, 539, 0.000001, 751, 0
104, 540, 0.000001, 742, 0
105, 540, 0.000001, 691, 0
106, 540, 0.000001, 592, 0
107, 541, 0.000001, 725, 0
