Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 37.082272, 153, 0, 28.312703
1, 86, 36.459840, 106, 0, 23.667743
2, 100, 36.318374, 102, 0, 20.509694
3, 106, 35.795813, 114, 0, 17.318491
4, 116, 35.361866, 112, 0, 16.388091
5, 118, 35.624086, 115, 0, 14.634050
6, 124, 35.092856, 116, 0, 14.942585
7, 122, 35.126673, 133, 0, 15.389172
8, 128, 35.337763, 117, 0, 15.180644
9, 118, 35.185271, 124, 0, 15.243549
10, 124, 35.675448, 129, 0, 14.919044
11, 130, 34.463242, 126, 0, 15.179424
12, 130, 34.397544, 131, 0, 14.865049
13, 140, 34.400064, 142, 0, 14.807817
14, 144, 34.146241, 140, 0, 15.279089
15, 142, 34.127715, 145, 0, 15.409773
16, 154, 34.148060, 145, 0, 15.081132
17, 154, 34.184392, 142, 0, 15.294972
18, 158, 34.502023, 154, 0, 13.102903
19, 158, 34.430026, 147, 0, 13.888786
20, 158, 34.179015, 152, 0, 13.458425
21, 166, 34.686020, 152, 0, 13.486536
22, 170, 34.564027, 158, 0, 14.364978
23, 172, 34.345034, 155, 0, 14.394772
24, 170, 34.077918, 153, 0, 14.551435
25, 170, 35.107539, 143, 0, 14.304236
26, 144, 34.613729, 133, 0, 13.710829
27, 158, 34.963548, 143, 0, 14.070678
28, 148, 34.515647, 122, 0, 14.003812
29, 156, 34.929524, 142, 0, 14.390863
30, 154, 34.600826, 136, 0, 13.660896
31, 148, 34.965052, 124, 0, 14.060506
32, 142, 34.673505, 131, 0, 14.177825
33, 146, 34.526988, 135, 0, 14.658537
34, 148, 34.706725, 119, 0, 14.399604
35, 140, 34.859875, 126, 0, 14.489004
36, 140, 35.167716, 129, 0, 15.116054
37, 136, 34.470192, 139, 0, 14.502749
38, 146, 34.344916, 139, 0, 14.589193
39, 148, 34.840646, 131, 0, 14.388472
40, 146, 35.330422, 132, 0, 13.600463
41, 144, 35.123639, 117, 0, 14.117629
42, 138, 35.059092, 131, 0, 15.375952
43, 132, 34.155004, 132, 0, 14.311773
44, 140, 34.930449, 131, 0, 14.022603
45, 144, 35.302000, 133, 0, 13.918901
46, 146, 34.865856, 121, 0, 14.474930
47, 136, 34.986955, 130, 0, 14.006483
48, 138, 34.623679, 130, 0, 14.747487
49, 130, 34.644715, 123, 0, 14.101630
50, 132, 34.784245, 130, 0, 15.116975
51, 136, 34.662194, 143, 0, 14.694623
52, 146, 34.240979, 149, 0, 15.271887
53, 154, 34.282918, 143, 0, 15.682501
54, 150, 34.334781, 135, 0, 14.456174
55, 150, 34.026828, 123, 0, 14.805871
56, 142, 34.881108, 128, 0, 14.101553
57, 140, 34.442962, 133, 0, 14.269482
58, 142, 34.723090, 140, 0, 15.420684
59, 144, 34.439214, 149, 0, 15.997102
60, 150, 34.647834, 138, 0, 15.822105
61, 154, 34.121239, 144, 0, 15.369503
62, 156, 34.531734, 142, 0, 14.881358
63, 158, 34.500478, 149, 0, 13.864045
64, 164, 34.642660, 146, 0, 14.558124
65, 164, 34.940780, 149, 0, 13.335961
66, 164, 34.859360, 148, 0, 14.061973
67, 166, 34.555570, 158, 0, 14.088609
68, 172, 34.349385, 159, 0, 13.685783
69, 170, 34.582279, 162, 0, 15.332254
70, 178, 34.634215, 156, 0, 15.400641
71, 178, 33.983842, 160, 0, 15.911753
72, 190, 34.072857, 182, 0, 15.521220
73, 192, 34.090694, 164, 0, 14.743636
74, 196, 34.082337, 166, 0, 14.130559
75, 194, 33.989449, 164, 0, 14.802866
76, 196, 34.532090, 161, 0, 16.064246
77, 190, 33.972846, 176, 0, 15.356175
78, 200, 33.669909, 196, 0, 14.592602
79, 216, 33.637998, 179, 0, 14.235912
80, 214, 33.509235, 178, 0, 13.951829
81, 212, 33.166543, 177, 0, 13.925591
82, 214, 33.264499, 171, 0, 13.818149
83, 222, 32.923465, 185, 0, 13.660304
84, 222, 33.378280, 187, 0, 14.584343
85, 236, 33.415654, 186, 0, 14.488495
86, 238, 33.609452, 184, 0, 14.070986
87, 240, 32.915319, 196, 0, 14.569703
88, 248, 32.723754, 195, 0, 15.062007
89, 250, 32.701043, 189, 0, 15.509242
90, 250, 32.469541, 195, 0, 15.122190
91, 252, 32.814677, 201, 0, 14.328047
92, 262, 32.082903, 210, 0, 14.543792
93, 264, 32.335210, 211, 0, 14.883633
94, 280, 31.995197, 204, 0, 14.408823
95, 278, 31.811118, 210, 0, 15.026079
96, 270, 31.610158, 225, 0, 15.036527
97, 284, 31.326309, 249, 0, 15.093811
98, 312, 30.884639, 226, 0, 14.901406
99, 314, 31.616770, 247, 0, 15.690674
100, 316, 31.509508, 253, 0, 14.846716
101, 308, 30.981014, 244, 0, 15.401995
102, 328, 30.666283, 265, 0, 15.114530
103, 334, 30.667044, 260, 0, 15.023022
104, 334, 30.636110, 272, 0, 15.261130
105, 348, 29.866974, 283, 0, 15.184068
106, 358, 30.105483, 306, 0, 14.359325
107, 360, 29.477985, 320, 0, 14.579133
108, 394, 29.623021, 346, 0, 14.979255
109, 404, 29.442507, 317, 0, 14.597537
110, 390, 29.491834, 316, 0, 14.116753
111, 400, 29.088699, 334, 0, 14.621340
112, 416, 29.692359, 395, 0, 14.447815
113, 414, 28.601559, 361, 0, 14.495829
114, 428, 28.641991, , 1, 14.235945
