Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 36.031524, 418, 0
1, 500, 36.409890, 361, 0
2, 500, 36.336094, 415, 0
3, 500, 36.295281, 292, 0
4, 500, 36.394993, 291, 0
5, 501, 36.169762, 368, 0
6, 502, 36.089240, 346, 0
7, 503, 36.031277, 400, 0
8, 504, 36.266330, 329, 0
9, 504, 36.189466, 294, 0
10, 505, 35.959444, 314, 0
11, 505, 35.881360, 320, 0
12, 505, 35.770091, 298, 0
13, 506, 36.231992, 274, 0
14, 506, 36.087092, 242, 0
15, 507, 36.106989, 252, 0
16, 507, 36.019816, 319, 0
17, 507, 36.253308, 290, 0
18, 508, 36.370253, 258, 0
19, 508, 35.940159, 282, 0
20, 508, 36.129421, 270, 0
21, 508, 36.129641, 328, 0
22, 509, 36.222308, 273, 0
23, 510, 36.338765, 265, 0
24, 511, 36.463112, 266, 0
25, 512, 36.201945, 221, 0
26, 512, 36.279286, 289, 0
27, 512, 36.388680, 278, 0
28, 512, 36.432554, 252, 0
29, 512, 36.262171, 263, 0
30, 512, 36.226927, 231, 0
31, 513, 36.256928, 260, 0
32, 514, 36.153470, 259, 0
33, 515, 36.252019, 257, 0
34, 515, 36.231205, 314, 0
35, 515, 36.362237, 222, 0
36, 515, 36.485120, 231, 0
37, 515, 36.554777, 224, 0
38, 515, 36.578692, 265, 0
39, 516, 36.502599, 263, 0
40, 516, 36.448477, 276, 0
41, 516, 36.390770, 252, 0
42, 516, 36.298340, 238, 0
43, 516, 36.401065, 309, 0
44, 516, 36.453756, 277, 0
45, 517, 36.504039, 241, 0
46, 518, 36.359363, 200, 0
47, 519, 36.469235, 209, 0
48, 520, 36.470965, 249, 0
49, 521, 36.353388, 225, 0
50, 522, 36.440463, 257, 0
51, 522, 36.628029, 206, 0
52, 523, 36.628057, 257, 0
53, 524, 36.529060, 249, 0
54, 525, 36.548759, 317, 0
55, 526, 36.363968, 252, 0
56, 526, 36.603419, 257, 0
57, 526, 36.448010, 242, 0
58, 526, 36.647228, 265, 0
59, 527, 36.404425, 249, 0
60, 527, 36.522341, 253, 0
61, 527, 36.523045, 242, 0
62, 527, 36.391908, 273, 0
63, 527, 36.400887, 229, 0
64, 528, 36.473577, 217, 0
65, 528, 36.440555, 265, 0
66, 528, 36.434868, 207, 0
67, 529, 36.474888, 210, 0
68, 529, 36.471684, 217, 0
69, 530, 36.483128, 254, 0
70, 530, 36.585641, 225, 0
71, 530, 36.489227, 210, 0
72, 531, 36.570738, 267, 0
73, 531, 36.436957, 202, 0
74, 531, 36.499944, 203, 0
75, 531, 36.449636, 209, 0
76, 532, 36.583882, 357, 0
77, 532, 36.602207, 305, 0
78, 533, 36.535388, 201, 0
79, 533, 36.513263, 241, 0
80, 534, 36.490067, 219, 0
81, 535, 36.488103, 201, 0
82, 535, 36.578233, 290, 0
83, 535, 36.562319, 236, 0
84, 535, 36.588527, 213, 0
85, 536, 36.476298, 207, 0
86, 536, 36.614078, 194, 0
87, 537, 36.601298, 237, 0
88, 537, 36.523587, 226, 0
89, 538, 36.310598, 244, 0
90, 539, 36.268658, 226, 0
91, 540, 36.510106, 211, 0
92, 540, 36.673781, 252, 0
93, 540, 36.606799, 245, 0
94, 541, 36.422952, 205, 0
95, 542, 36.439882, 259, 0
96, 543, 36.435840, 248, 0
97, 544, 36.490626, 205, 0
98, 545, 36.519734, 205, 0
99, 545, 36.504899, 227, 0
100, 546, 36.442545, 205, 0
101, 547, 36.462441, 230, 0
102, 548, 36.574605, 184, 0
103, 548, 36.634710, 218, 0
104, 549, 36.545581, 205, 0
105, 550, 36.485647, 198, 0
106, 550, 36.358252, 264, 0
107, 550, 36.451008, 260, 0
108, 551, 36.525233, 204, 0
109, 552, 36.421751, 195, 0
110, 553, 36.353636, 273, 0
111, 554, 36.469140, 175, 0
112, 555, 36.587312, 232, 0
113, 556, 36.549330, 199, 0
114, 556, 36.546872, 214, 0
115, 556, 36.593046, 203, 0
116, 556, 36.568179, 216, 0
