Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 23.418691, 416, 0
1, 501, 22.384103, 477, 0
2, 502, 21.005594, 387, 0
3, 502, 19.081835, 362, 0
4, 503, 17.929176, 348, 0
5, 504, 16.896101, 399, 0
6, 504, 16.853831, 421, 0
7, 505, 17.126488, 442, 0
8, 505, 16.803362, 481, 0
9, 506, 16.555871, 396, 0
10, 506, 16.734381, 364, 0
11, 506, 16.729653, 470, 0
12, 507, 16.685347, 378, 0
13, 507, 16.326459, 395, 0
14, 508, 16.706668, 489, 0
15, 508, 16.487521, 394, 0
16, 509, 16.362836, 428, 0
17, 509, 16.328102, 535, 0
18, 509, 16.176033, 439, 0
19, 509, 16.171774, 515, 0
20, 509, 16.419638, 505, 0
21, 509, 16.132951, 476, 0
22, 509, 15.877505, 465, 0
23, 510, 16.152765, 431, 0
24, 510, 16.369855, 489, 0
25, 511, 16.023758, 600, 0
26, 512, 15.761672, 570, 0
27, 512, 15.801268, 666, 0
28, 513, 16.022907, 558, 0
29, 514, 15.821601, 487, 0
30, 514, 16.106118, 639, 0
31, 514, 15.775218, 512, 0
32, 514, 15.543527, 597, 0
33, 515, 15.639042, 561, 0
34, 516, 15.731816, 548, 0
35, 517, 15.972588, 583, 0
36, 517, 15.930106, 540, 0
37, 517, 15.750034, 533, 0
38, 517, 15.987051, 544, 0
39, 518, 15.537433, 600, 0
40, 518, 15.567439, 500, 0
41, 519, 15.828678, 567, 0
42, 520, 15.783640, 670, 0
43, 520, 15.612800, 612, 0
44, 520, 15.803884, 660, 0
45, 521, 15.554369, 553, 0
46, 521, 15.578966, 655, 0
47, 521, 15.707466, 707, 0
48, 521, 15.448865, 609, 0
49, 522, 15.598903, 725, 0
50, 522, 15.683137, 634, 0
51, 522, 15.627115, 646, 0
52, 523, 15.560953, 601, 0
53, 523, 15.561151, 595, 0
54, 523, 15.537607, 731, 0
55, 524, 15.595225, 643, 0
56, 524, 15.567914, 584, 0
57, 525, 15.251311, 650, 0
58, 526, 15.534831, 608, 0
59, 526, 15.320830, 657, 0
60, 526, 15.473112, 742, 0
61, 526, 15.328069, 882, 0
62, 527, 15.353043, 752, 0
63, 528, 15.253595, 788, 0
64, 529, 15.605165, 630, 0
65, 529, 15.570834, 772, 0
66, 529, 15.606799, 820, 0
67, 529, 15.431960, 784, 0
68, 530, 15.330164, 710, 0
69, 531, 15.403799, 773, 0
70, 532, 15.610397, 781, 0
