Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 23.854804, 377, 0
1, 501, 23.854273, 369, 0
2, 502, 24.059174, 309, 0
3, 503, 24.174319, 351, 0
4, 503, 24.191118, 452, 0
5, 504, 24.296063, 321, 0
6, 505, 24.024650, 409, 0
7, 505, 24.151827, 354, 0
8, 506, 24.247651, 320, 0
9, 507, 23.965289, 376, 0
10, 507, 23.984505, 287, 0
11, 508, 23.960135, 340, 0
12, 508, 24.151169, 330, 0
13, 508, 24.043141, 327, 0
14, 508, 24.123092, 335, 0
15, 508, 24.223987, 226, 0
16, 508, 24.276744, 301, 0
17, 508, 24.096276, 299, 0
18, 508, 24.139268, 249, 0
19, 509, 23.908268, 248, 0
20, 509, 24.137241, 273, 0
21, 509, 24.075996, 299, 0
22, 510, 23.956493, 300, 0
23, 511, 23.855882, 219, 0
24, 511, 23.996108, 303, 0
25, 511, 24.058541, 236, 0
26, 511, 23.978596, 240, 0
27, 512, 24.056507, 260, 0
28, 513, 24.026088, 282, 0
29, 514, 24.029744, 291, 0
30, 514, 23.840304, 253, 0
31, 515, 24.075945, 307, 0
32, 515, 24.218882, 286, 0
33, 516, 24.262211, 250, 0
34, 517, 24.306728, 359, 0
35, 517, 24.228388, 198, 0
36, 517, 24.094694, 235, 0
37, 517, 23.986805, 239, 0
38, 518, 24.247605, 324, 0
39, 519, 23.901307, 234, 0
40, 520, 24.107209, 252, 0
41, 520, 24.091743, 248, 0
42, 520, 24.286121, 211, 0
43, 520, 24.224364, 267, 0
44, 520, 24.277802, 214, 0
45, 521, 24.266303, 255, 0
46, 521, 24.034380, 223, 0
47, 521, 24.117619, 235, 0
48, 521, 24.283137, 257, 0
49, 521, 24.255022, 283, 0
50, 521, 24.376733, 198, 0
51, 521, 24.141686, 205, 0
52, 521, 24.053790, 264, 0
53, 522, 24.082560, 273, 0
54, 522, 24.056204, 229, 0
55, 523, 24.004728, 228, 0
56, 524, 24.217792, 296, 0
57, 525, 23.882726, 214, 0
58, 525, 23.896486, 249, 0
59, 525, 23.891429, 244, 0
60, 526, 24.002267, 302, 0
61, 527, 24.138338, 218, 0
62, 528, 24.100551, 225, 0
63, 528, 24.000314, 296, 0
64, 528, 24.044753, 224, 0
65, 528, 24.110096, 239, 0
66, 529, 23.961226, 230, 0
67, 529, 24.167309, 240, 0
68, 530, 23.934347, 304, 0
69, 531, 24.155992, 224, 0
70, 532, 24.144553, 303, 0
71, 533, 23.953704, 224, 0
72, 533, 23.985650, 245, 0
73, 533, 23.955145, 346, 0
74, 534, 24.319787, 209, 0
75, 534, 24.231499, 186, 0
76, 535, 24.294531, 253, 0
77, 535, 24.148462, 267, 0
78, 536, 24.021463, 224, 0
79, 536, 24.010918, 217, 0
80, 537, 23.944995, 260, 0
81, 537, 23.900127, 243, 0
82, 538, 23.970045, 228, 0
83, 539, 23.867383, 228, 0
84, 540, 23.723033, 270, 0
85, 541, 23.756583, 253, 0
86, 541, 23.837171, 210, 0
87, 542, 23.898610, 221, 0
88, 543, 23.838923, 260, 0
89, 544, 23.875422, 254, 0
90, 544, 23.965007, 217, 0
91, 544, 23.843419, 209, 0
92, 544, 23.836705, 292, 0
93, 544, 24.011125, 200, 0
94, 545, 23.960481, 222, 0
95, 545, 24.023200, 285, 0
96, 545, 24.175124, 181, 0
97, 546, 24.013102, 188, 0
98, 546, 23.930878, 256, 0
99, 546, 24.013695, 191, 0
100, 546, 24.040806, 224, 0
101, 547, 24.180425, 207, 0
102, 547, 24.203301, 274, 0
103, 548, 24.093174, 275, 0
104, 549, 23.994277, 204, 0
105, 550, 24.017610, 237, 0
106, 550, 23.920794, 277, 0
107, 550, 23.922822, 222, 0
108, 550, 23.820410, 230, 0
109, 550, 23.946098, 204, 0
110, 550, 23.851951, 230, 0
111, 550, 24.060537, 270, 0
112, 550, 23.879421, 224, 0
113, 550, 23.848665, 210, 0
114, 550, 23.881422, 280, 0
115, 551, 23.861738, 219, 0
116, 551, 23.856138, 210, 0
117, 551, 23.832488, 195, 0
118, 552, 23.978418, 252, 0
119, 552, 23.800719, 212, 0
120, 552, 23.825186, 200, 0
121, 553, 23.769711, 246, 0
122, 554, 23.802790, 248, 0
123, 554, 23.786029, 213, 0
124, 554, 23.875514, 253, 0
125, 555, 24.073162, 215, 0
126, 556, 24.001635, 247, 0
127, 556, 24.064500, 281, 0
