Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 22.603435, 197, 0, 28.021397
1, 186, 23.285029, 181, 0, 21.527429
2, 220, 23.980232, 217, 0, 17.986372
3, 256, 23.788764, 248, 0, 15.599894
4, 294, 23.297449, 295, 0, 15.155082
5, 350, 23.541475, 343, 0, 14.969914
6, 362, 23.178512, 433, 0, 14.539496
7, 402, 22.765663, 521, 0, 14.316400
8, 468, 22.604596, 499, 0, 14.864440
9, 528, 22.311519, 517, 0, 14.823697
10, 566, 22.206158, 644, 0, 14.457188
11, 624, 21.560558, 667, 0, 14.491033
12, 724, 21.164172, 781, 0, 14.181815
13, 776, 21.042967, 822, 0, 14.254148
14, 800, 21.004343, 811, 0, 14.173052
15, 882, 20.928880, 931, 0, 14.567346
16, 898, 20.742241, 973, 0, 14.524955
17, 918, 20.669471, 1021, 0, 14.451474
18, 956, 20.726816, 967, 0, 14.481445
19, 998, 20.679853, 1167, 0, 14.270420
20, 1014, 20.697046, 996, 0, 14.552083
21, 1022, 20.634206, 1138, 0, 14.417513
22, 1042, 20.386554, 1143, 0, 14.853641
23, 1066, 20.571510, 1153, 0, 14.916208
24, 1080, 20.417506, 1206, 0, 14.900530
25, 1142, 20.771020, 1295, 0, 15.057359
26, 1184, 20.736559, 1287, 0, 14.812024
27, 1224, 20.686687, 1440, 0, 14.918453
28, 1272, 20.954382, 1288, 0, 14.807445
29, 1318, 20.896763, 1380, 0, 14.756881
30, 1328, 20.744640, 1504, 0, 14.940402
31, 1340, 20.762980, 1373, 0, 14.431255
32, 1400, 20.711268, 1584, 0, 14.713228
33, 1458, 20.699127, 1644, 0, 15.004656
34, 1530, 20.433606, 1748, 0, 14.971638
35, 1578, 20.613540, 1667, 0, 15.260128
36, 1666, 20.505156, 1940, 0, 15.238686
37, 1720, 20.537847, 1964, 0, 14.903796
38, 1752, 20.381881, 1953, 0, 14.549827
39, 1846, 20.485846, 2111, 0, 14.815532
40, 1914, 20.196236, 2133, 0, 14.832824
41, 1982, 20.352913, 2399, 0, 15.176668
42, 2092, 20.145853, 2498, 0, 14.825233
43, 2138, 20.182805, 2526, 0, 14.937886
44, 2200, 19.986772, 2572, 0, 15.350529
45, 2302, 19.826991, 2741, 0, 14.894702
46, 2390, 19.668637, 2938, 0, 15.052917
47, 2478, 19.451521, 2921, 0, 15.049632
48, 2540, 19.376765, 2939, 0, 15.131716
49, 2592, 19.413733, 3088, 0, 15.165488
50, 2612, 19.481652, 3027, 0, 14.860933
51, 2680, 19.359932, 3051, 0, 14.819182
52, 2692, 19.352462, 3252, 0, 14.860010
53, 2764, 19.204184, 3185, 0, 15.147035
54, 2744, 19.093502, 3288, 0, 15.311984
55, 2818, 19.100766, 3315, 0, 15.009083
56, 2870, 19.175004, 3457, 0, 15.146204
57, 2910, 19.167450, 3514, 0, 14.839653
58, 2916, 18.982618, 3490, 0, 14.862150
59, 2936, 19.118324, 3578, 0, 14.706565
60, 2964, 19.200376, 3637, 0, 14.957783
61, 3010, 18.987383, 3880, 0, 14.945681
62, 3048, 18.951697, 3774, 0, 14.899505
63, 3106, 18.907128, 3813, 0, 14.777592
64, 3110, 18.824074, 3982, 0, 14.941981
65, 3132, 18.954459, 3892, 0, 14.977994
66, 3188, 18.640452, 3950, 0, 14.792296
67, 3178, 18.694929, 3976, 0, 14.531043
68, 3230, 18.665194, 4051, 0, 14.712979
69, 3288, 18.659899, 4154, 0, 14.920373
70, 3340, 18.509891, 4420, 0, 14.993911
71, 3410, 18.432759, 4315, 0, 15.037751
72, 3432, 18.624017, 4237, 0, 15.096436
73, 3444, 18.685722, 4373, 0, 14.931112
74, 3498, 18.638277, 4399, 0, 15.135855
75, 3514, 18.540592, 4480, 0, 15.123515
76, 3582, 18.672400, 4378, 0, 15.023441
77, 3542, 18.284324, 4468, 0, 15.003609
78, 3630, 18.460705, 5110, 0, 14.843470
79, 3668, 18.283305, 4923, 0, 15.097952
80, 3654, 18.400176, 4612, 0, 14.929104
81, 3646, 18.510131, 4570, 0, 15.133269
82, 3676, 18.368011, 4734, 0, 15.147876
83, 3654, 18.496358, 4560, 0, 15.101391
84, 3686, 18.395460, 4642, 0, 14.916318
85, 3720, 18.325950, 4663, 0, 15.086515
86, 3696, 18.413508, 4714, 0, 15.035640
87, 3746, 18.315451, 4768, 0, 15.135700
88, 3774, 18.308802, 4521, 0, 14.939423
89, 3730, 18.511208, 4791, 0, 15.035637
90, 3756, 18.436678, 4541, 0, 15.022712
91, 3704, 18.322306, 4664, 0, 14.981292
92, 3710, 18.240827, 4574, 0, 15.186273
93, 3734, 18.227319, 4796, 0, 15.362340
94, 3752, 18.541798, 4680, 0, 15.270453
95, 3762, 18.447249, 4736, 0, 15.376608
96, 3770, 18.483240, 4833, 0, 15.201748
97, 3758, 18.430613, 4844, 0, 14.980343
98, 3726, 18.476223, 4689, 0, 14.853210
99, 3766, 18.252982, 4785, 0, 14.980469
100, 3734, 18.379781, 4721, 0, 15.147582
101, 3780, 18.382129, 4739, 0, 15.028165
102, 3782, 18.265282, 4825, 0, 15.042316
103, 3766, 18.260506, 4841, 0, 14.881544
104, 3770, 18.549386, 4742, 0, 15.159700
105, 3776, 18.407287, 4774, 0, 14.954243
106, 3792, 18.606352, 4648, 0, 15.006070
107, 3784, 18.525331, 4710, 0, 15.235915
108, 3788, 18.297790, 4672, 0, 14.962221
109, 3768, 18.634117, 4673, 0, 14.929716
110, 3760, 18.422335, 4863, 0, 14.797283
111, 3756, 18.401711, 4784, 0, 15.210505
112, 3776, 18.219078, 4805, 0, 15.032282
113, 3796, 18.231022, 4642, 0, 15.105463
114, 3798, 18.520773, 4727, 0, 15.100841
115, 3796, 18.347284, 4800, 0, 14.927025
116, 3828, 18.306624, 4773, 0, 14.961353
117, 3834, 18.382374, 4797, 0, 14.797479
118, 3820, 18.422109, 4861, 0, 14.892468
119, 3798, 18.321336, 4946, 0, 14.817007
120, 3788, 18.341404, 4966, 0, 14.835502
121, 3780, 18.435908, 4885, 0, 15.116028
122, 3796, 18.457022, 4911, 0, 15.139660
123, 3810, 18.425813, 4727, 0, 14.993937
124, 3810, 18.376204, 4988, 0, 15.063405
125, 3792, 18.394127, 4993, 0, 15.027363
126, 3798, 18.469079, 4916, 0, 15.064121
127, 3808, 18.322934, 4815, 0, 15.170140
128, 3812, 18.249736, 4957, 0, 15.095133
129, 3824, 18.347571, 4867, 0, 15.131929
130, 3828, 18.389098, 4956, 0, 15.112939
131, 3802, 18.315514, 4828, 0, 14.860180
132, 3808, 18.395741, 4949, 0, 14.848052
133, 3818, 18.384513, 4870, 0, 14.918837
134, 3808, 18.251659, 5035, 0, 15.211204
135, 3790, 18.334342, 4861, 0, 15.081243
136, 3810, 18.272992, 4807, 0, 15.093461
137, 3828, 18.372938, 5100, 0, 15.125681
138, 3830, 18.309433, 4928, 0, 15.189114
139, 3790, 18.196183, 4964, 0, 15.059892
140, 3800, 18.377056, 5112, 0, 15.146035
141, 3796, 18.210957, 5265, 0, 15.032472
142, 3808, 18.310177, 5254, 0, 15.132566
143, 3832, 18.339104, 4952, 0, 15.075996
144, 3822, 18.368249, 4987, 0, 15.048238
145, 3782, 18.285814, 5196, 0, 14.930104
146, 3834, 18.320087, 4828, 0, 14.872226
147, 3796, 18.414770, 4974, 0, 15.055583
148, 3804, 18.483343, 4926, 0, 15.292198
149, 3792, 18.263973, 4970, 0, 15.186628
150, 3792, 18.330328, 4890, 0, 14.939610
151, 3838, 18.315676, 4972, 0, 15.026754
152, 3828, 18.313520, 5246, 0, 14.959586
153, 3850, 18.544847, 5084, 0, 15.130112
154, 3836, 18.226226, 4897, 0, 15.030558
155, 3836, 18.350118, 5019, 0, 14.887131
156, 3832, 18.401128, 5012, 0, 14.920071
157, 3806, 18.214927, 5027, 0, 14.749158
158, 3818, 18.321828, 4941, 0, 14.961520
159, 3836, 18.400703, 5065, 0, 14.942533
160, 3840, 18.465740, 5119, 0, 14.976468
161, 3854, 18.484385, 5088, 0, 14.718793
162, 3834, 18.418155, 4950, 0, 14.689245
163, 3830, 18.337034, 5097, 0, 14.951597
164, 3826, 18.429248, 5090, 0, 15.093531
165, 3812, 18.459434, 5061, 0, 14.858387
166, 3818, 18.266961, 4926, 0, 14.787726
167, 3800, 18.448249, 5111, 0, 14.976574
168, 3804, 18.351260, 5114, 0, 14.916982
169, 3838, 18.368396, 5270, 0, 14.987192
170, 3852, 18.341039, 5009, 0, 15.018090
171, 3858, 18.227247, 5118, 0, 15.152102
172, 3836, 18.239510, 5066, 0, 15.082001
173, 3822, 18.392566, 5053, 0, 14.914882
174, 3818, 18.135900, 4920, 0, 15.145936
175, 3798, 18.290256, 4840, 0, 15.024035
176, 3816, 18.427834, 5064, 0, 14.815330
177, 3802, 18.428039, 5012, 0, 14.846385
178, 3782, 18.455990, 4949, 0, 14.744652
179, 3812, 18.283314, 5067, 0, 14.863924
180, 3842, 18.371638, 5045, 0, 14.890769
181, 3826, 18.318456, 4887, 0, 14.963836
182, 3810, 18.478061, 5014, 0, 14.881457
