Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.326796, 308, 0
1, 500, 0.464612, 327, 0
2, 500, 0.427309, 349, 0
3, 500, 0.392501, 347, 0
4, 501, 0.372228, 343, 0
5, 501, 0.332714, 287, 0
6, 501, 0.286639, 265, 0
7, 501, 0.289131, 285, 0
8, 501, 0.289615, 289, 0
9, 501, 0.286763, 293, 0
10, 501, 0.259916, 299, 0
11, 501, 0.282835, 306, 0
12, 502, 0.290712, 303, 0
13, 502, 0.293926, 299, 0
14, 503, 0.304636, 295, 0
15, 503, 0.262631, 291, 0
16, 503, 0.264828, 294, 0
17, 504, 0.248370, 296, 0
18, 505, 0.255344, 303, 0
19, 506, 0.283557, 304, 0
20, 507, 0.297430, 307, 0
21, 507, 0.259728, 321, 0
22, 507, 0.294587, 302, 0
23, 508, 0.290486, 302, 0
24, 508, 0.286819, 314, 0
25, 509, 0.260026, 323, 0
26, 510, 0.296774, 333, 0
27, 511, 0.254675, 315, 0
28, 511, 0.278051, 333, 0
29, 512, 0.247277, 344, 0
30, 513, 0.292420, 338, 0
31, 514, 0.247116, 341, 0
32, 515, 0.252453, 338, 0
33, 516, 0.248675, 347, 0
34, 516, 0.255520, 332, 0
35, 517, 0.256123, 282, 0
36, 518, 0.274041, 299, 0
37, 519, 0.310506, 326, 0
38, 519, 0.267614, 333, 0
39, 519, 0.281806, 338, 0
40, 519, 0.261160, 338, 0
41, 519, 0.292521, 341, 0
42, 520, 0.289016, 358, 0
43, 521, 0.259851, 351, 0
44, 522, 0.290315, 369, 0
45, 522, 0.262519, 363, 0
46, 522, 0.290269, 375, 0
47, 523, 0.260981, 354, 0
48, 523, 0.267376, 363, 0
49, 523, 0.260540, 360, 0
50, 523, 0.258640, 349, 0
51, 524, 0.267118, 354, 0
52, 525, 0.282629, 342, 0
53, 525, 0.262584, 344, 0
54, 525, 0.263232, 349, 0
55, 526, 0.265318, 357, 0
56, 527, 0.266932, 349, 0
57, 527, 0.265300, 359, 0
58, 528, 0.267410, 382, 0
59, 529, 0.262725, 388, 0
60, 529, 0.265133, 373, 0
61, 529, 0.266935, 371, 0
62, 529, 0.267069, 354, 0
63, 529, 0.265948, 340, 0
64, 530, 0.270768, 326, 0
65, 530, 0.273725, 323, 0
66, 530, 0.276520, 367, 0
67, 530, 0.246883, 409, 0
68, 530, 0.255404, 415, 0
69, 530, 0.241187, 382, 0
70, 531, 0.236690, , 1
