Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found, Average Choosiness
0, 500, 0.603308, 320, 0, 0.000000
1, 500, 0.540388, 323, 0, 0.000000
2, 500, 0.594994, 349, 0, 0.000000
3, 501, 0.582919, 352, 0, 0.000000
4, 501, 0.546635, 330, 0, 0.000000
5, 502, 0.605250, 353, 0, 0.000000
6, 502, 0.543978, 351, 0, 0.000000
7, 502, 0.574392, 339, 0, 0.000000
8, 502, 0.580366, 342, 0, 0.000000
9, 502, 0.583100, 353, 0, 0.000000
10, 502, 0.577075, 350, 0, 0.000000
11, 502, 0.587799, 332, 0, 0.000000
12, 502, 0.571296, 351, 0, 0.000000
13, 502, 0.552750, 344, 0, 0.000000
14, 503, 0.581942, 347, 0, 0.000000
15, 504, 0.586055, 348, 0, 0.000000
16, 504, 0.593870, 352, 0, 0.000000
17, 504, 0.579064, 362, 0, 0.000000
18, 504, 0.589931, 346, 0, 0.000000
19, 504, 0.570486, 341, 0, 0.000000
20, 505, 0.579381, 311, 0, 0.000000
21, 505, 0.578583, 300, 0, 0.000000
22, 506, 0.596751, 323, 0, 0.000000
23, 506, 0.610854, 279, 0, 0.000000
24, 506, 0.599994, 290, 0, 0.000000
25, 506, 0.589096, 295, 0, 0.000000
26, 506, 0.596496, 332, 0, 0.000000
27, 506, 0.595980, 314, 0, 0.000000
28, 506, 0.543586, 320, 0, 0.000000
29, 506, 0.586453, 336, 0, 0.000000
30, 506, 0.543647, 333, 0, 0.000000
31, 506, 0.587739, 339, 0, 0.000000
32, 506, 0.601541, 327, 0, 0.000000
33, 506, 0.597399, 346, 0, 0.000000
34, 506, 0.578461, 350, 0, 0.000000
35, 507, 0.578927, 338, 0, 0.000000
36, 508, 0.539387, 349, 0, 0.000000
37, 508, 0.582690, 345, 0, 0.000000
38, 508, 0.577535, 339, 0, 0.000000
39, 508, 0.580487, 334, 0, 0.000000
40, 508, 0.582574, 328, 0, 0.000000
41, 509, 0.600781, 352, 0, 0.000000
42, 509, 0.582881, 327, 0, 0.000000
43, 510, 0.592877, 333, 0, 0.000000
44, 510, 0.579127, 334, 0, 0.000000
45, 510, 0.581559, 323, 0, 0.000000
46, 511, 0.590776, 326, 0, 0.000000
47, 511, 0.600905, 342, 0, 0.000000
48, 512, 0.599012, 328, 0, 0.000000
49, 512, 0.592288, 315, 0, 0.000000
50, 512, 0.607331, 306, 0, 0.000000
51, 512, 0.591277, 330, 0, 0.000000
52, 513, 0.539226, 285, 0, 0.000000
53, 513, 0.542106, 261, 0, 0.000000
54, 514, 0.532219, 263, 0, 0.000000
55, 514, 0.495778, 235, 0, 0.000000
56, 514, 0.456122, 260, 0, 0.000000
57, 514, 0.440898, 247, 0, 0.000000
58, 515, 0.440926, 255, 0, 0.000000
59, 516, 0.435328, 252, 0, 0.000000
60, 516, 0.442832, 245, 0, 0.000000
61, 517, 0.418230, 263, 0, 0.000000
62, 517, 0.432014, 264, 0, 0.000000
63, 518, 0.434613, 239, 0, 0.000000
64, 518, 0.439809, 228, 0, 0.000000
65, 518, 0.431825, 234, 0, 0.000000
66, 518, 0.448159, 256, 0, 0.000000
67, 519, 0.430500, 263, 0, 0.000000
68, 519, 0.428254, 241, 0, 0.000000
69, 520, 0.434407, 236, 0, 0.000000
70, 521, 0.436613, 249, 0, 0.000000
71, 521, 0.430192, 246, 0, 0.000000
72, 522, 0.451287, 260, 0, 0.000000
73, 522, 0.450629, 271, 0, 0.000000
74, 522, 0.418872, 263, 0, 0.000000
75, 522, 0.427627, 253, 0, 0.000000
76, 523, 0.423106, 257, 0, 0.000000
77, 524, 0.405056, 280, 0, 0.000000
78, 525, 0.430149, 276, 0, 0.000000
79, 525, 0.407612, 285, 0, 0.000000
80, 526, 0.430254, 295, 0, 0.000000
81, 527, 0.426311, 286, 0, 0.000000
82, 528, 0.399552, 308, 0, 0.000000
83, 528, 0.408768, 291, 0, 0.000000
84, 529, 0.429996, 312, 0, 0.000000
85, 529, 0.435276, 296, 0, 0.000000
86, 529, 0.413501, 310, 0, 0.000000
87, 529, 0.413198, 307, 0, 0.000000
88, 529, 0.417561, 309, 0, 0.000000
89, 530, 0.429003, 314, 0, 0.000000
90, 530, 0.390814, 332, 0, 0.000000
91, 531, 0.423625, 329, 0, 0.000000
92, 532, 0.410109, 320, 0, 0.000000
93, 532, 0.404277, 321, 0, 0.000000
94, 532, 0.413969, 317, 0, 0.000000
95, 532, 0.404682, 321, 0, 0.000000
96, 533, 0.420706, 335, 0, 0.000000
97, 534, 0.389235, 330, 0, 0.000000
98, 534, 0.412854, 339, 0, 0.000000
99, 534, 0.411381, 347, 0, 0.000000
100, 535, 0.401905, 344, 0, 0.000000
101, 535, 0.381330, 372, 0, 0.000000
102, 535, 0.407841, 366, 0, 0.000000
103, 536, 0.399755, 365, 0, 0.000000
104, 537, 0.385462, 364, 0, 0.000000
105, 537, 0.375293, 369, 0, 0.000000
106, 537, 0.394726, 366, 0, 0.000000
107, 538, 0.409474, 380, 0, 0.000000
108, 538, 0.399878, 394, 0, 0.000000
109, 538, 0.400328, 365, 0, 0.000000
110, 538, 0.396568, 373, 0, 0.000000
111, 538, 0.406704, 391, 0, 0.000000
112, 539, 0.396843, 406, 0, 0.000000
113, 540, 0.394491, 400, 0, 0.000000
114, 541, 0.384641, 396, 0, 0.000000
115, 542, 0.371899, 393, 0, 0.000000
116, 542, 0.391741, 406, 0, 0.000000
117, 542, 0.372910, 404, 0, 0.000000
118, 543, 0.382385, 397, 0, 0.000000
119, 543, 0.398829, 407, 0, 0.000000
120, 544, 0.381200, 412, 0, 0.000000
121, 544, 0.386517, 409, 0, 0.000000
122, 545, 0.396993, 416, 0, 0.000000
123, 546, 0.373327, 405, 0, 0.000000
124, 546, 0.400189, 415, 0, 0.000000
125, 547, 0.401368, 411, 0, 0.000000
126, 548, 0.391326, 412, 0, 0.000000
127, 548, 0.392317, 400, 0, 0.000000
128, 548, 0.372157, 413, 0, 0.000000
129, 549, 0.398534, 418, 0, 0.000000
130, 550, 0.375500, 418, 0, 0.000000
131, 550, 0.383425, 432, 0, 0.000000
132, 551, 0.399879, 436, 0, 0.000000
133, 551, 0.376751, 417, 0, 0.000000
134, 551, 0.385516, 422, 0, 0.000000
135, 551, 0.393765, 442, 0, 0.000000
136, 551, 0.386471, 447, 0, 0.000000
137, 552, 0.369205, 462, 0, 0.000000
138, 553, 0.398549, 426, 0, 0.000000
139, 553, 0.386773, 428, 0, 0.000000
140, 553, 0.384975, 470, 0, 0.000000
141, 554, 0.396097, 465, 0, 0.000000
142, 555, 0.383023, 457, 0, 0.000000
143, 555, 0.394421, 480, 0, 0.000000
144, 556, 0.374336, 467, 0, 0.000000
145, 556, 0.358332, 463, 0, 0.000000
146, 556, 0.385934, 461, 0, 0.000000
147, 557, 0.383280, 458, 0, 0.000000
148, 558, 0.371708, 478, 0, 0.000000
149, 559, 0.374509, 455, 0, 0.000000
150, 559, 0.380900, 464, 0, 0.000000
151, 560, 0.376298, 462, 0, 0.000000
152, 561, 0.361962, 469, 0, 0.000000
153, 562, 0.376801, 463, 0, 0.000000
154, 563, 0.372693, 461, 0, 0.000000
155, 564, 0.374548, 479, 0, 0.000000
156, 565, 0.390032, 471, 0, 0.000000
157, 565, 0.384737, 460, 0, 0.000000
158, 565, 0.394165, 462, 0, 0.000000
159, 566, 0.384000, 467, 0, 0.000000
160, 566, 0.369407, 464, 0, 0.000000
161, 566, 0.385721, 475, 0, 0.000000
162, 566, 0.393537, 490, 0, 0.000000
163, 566, 0.383245, 470, 0, 0.000000
164, 566, 0.398064, 460, 0, 0.000000
165, 567, 0.398023, 475, 0, 0.000000
166, 568, 0.389477, 495, 0, 0.000000
167, 568, 0.395034, 477, 0, 0.000000
168, 569, 0.380878, 475, 0, 0.000000
169, 569, 0.371993, 454, 0, 0.000000
170, 570, 0.388604, 481, 0, 0.000000
171, 571, 0.374595, 473, 0, 0.000000
172, 571, 0.386125, 463, 0, 0.000000
173, 572, 0.389980, 473, 0, 0.000000
174, 572, 0.374452, 494, 0, 0.000000
175, 573, 0.365164, 487, 0, 0.000000
176, 573, 0.383141, 479, 0, 0.000000
177, 573, 0.381776, 491, 0, 0.000000
178, 573, 0.358178, 505, 0, 0.000000
179, 574, 0.381991, 488, 0, 0.000000
180, 574, 0.369974, 493, 0, 0.000000
181, 574, 0.385953, 517, 0, 0.000000
182, 575, 0.373620, 538, 0, 0.000000
183, 575, 0.369852, 497, 0, 0.000000
184, 575, 0.379507, 493, 0, 0.000000
185, 576, 0.392271, 518, 0, 0.000000
186, 577, 0.397405, 515, 0, 0.000000
187, 577, 0.365622, 523, 0, 0.000000
188, 577, 0.382548, 503, 0, 0.000000
189, 578, 0.383711, 520, 0, 0.000000
190, 579, 0.367494, 515, 0, 0.000000
191, 579, 0.376538, 518, 0, 0.000000
192, 580, 0.387383, 518, 0, 0.000000
193, 581, 0.383930, 510, 0, 0.000000
194, 582, 0.376459, 526, 0, 0.000000
195, 583, 0.369853, 558, 0, 0.000000
196, 584, 0.366349, 533, 0, 0.000000
197, 585, 0.376006, 522, 0, 0.000000
198, 585, 0.375508, 520, 0, 0.000000
