Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 0.000000, 512, 0
1, 501, 0.304298, 393, 0
2, 501, 0.113739, 432, 0
3, 501, 0.069273, 686, 0
4, 501, 0.033353, 813, 0
5, 501, 0.004849, 814, 0
6, 501, 0.008608, 878, 0
7, 501, 0.013882, 1062, 0
8, 501, 0.003627, 1030, 0
9, 502, 0.009403, 1035, 0
10, 503, 0.004804, 1038, 0
11, 503, 0.006402, 1006, 0
12, 504, 0.010820, 987, 0
13, 505, 0.016740, 854, 0
14, 505, 0.032939, 1058, 0
15, 505, 0.026195, 963, 0
16, 505, 0.023633, 847, 0
17, 505, 0.022844, 755, 0
18, 505, 0.070631, 1014, 0
19, 506, 0.063062, 831, 0
20, 507, 0.051166, 886, 0
21, 508, 0.020693, 1059, 0
22, 509, 0.017893, 1075, 0
23, 509, 0.016207, 1064, 0
24, 509, 0.011725, 1020, 0
25, 509, 0.012025, 1015, 0
26, 510, 0.013571, 1004, 0
27, 510, 0.011081, 1087, 0
28, 510, 0.009952, 953, 0
29, 510, 0.009469, 989, 0
30, 511, 0.009717, 1045, 0
31, 511, 0.009027, 1052, 0
32, 511, 0.006732, 1091, 0
33, 512, 0.008485, 1049, 0
34, 513, 0.008633, 1197, 0
35, 513, 0.007556, 1058, 0
36, 513, 0.007407, 1166, 0
37, 513, 0.007229, 1083, 0
38, 513, 0.006469, 1111, 0
39, 514, 0.007502, 1092, 0
40, 514, 0.010508, 915, 0
41, 514, 0.045492, 947, 0
42, 515, 0.041499, 1105, 0
43, 515, 0.035567, 1087, 0
44, 515, 0.020018, 1083, 0
45, 515, 0.011961, 1108, 0
46, 515, 0.012682, 1063, 0
47, 516, 0.010116, 1174, 0
48, 516, 0.010179, 1013, 0
49, 516, 0.009313, 1203, 0
50, 516, 0.010474, 1001, 0
51, 516, 0.008457, 979, 0
52, 517, 0.010452, 1289, 0
53, 517, 0.009297, 1054, 0
54, 518, 0.008364, 1125, 0
55, 519, 0.009518, 1423, 0
56, 520, 0.009139, 1331, 0
57, 520, 0.008749, 1110, 0
58, 521, 0.009103, 1142, 0
59, 521, 0.008506, 1131, 0
60, 522, 0.006887, 1223, 0
61, 523, 0.008732, 1157, 0
62, 523, 0.007004, 1199, 0
63, 524, 0.007701, 1010, 0
64, 525, 0.008101, 997, 0
65, 526, 0.007199, 1177, 0
66, 526, 0.007066, 1167, 0
67, 526, 0.007198, 1124, 0
68, 527, 0.006966, 1224, 0
69, 528, 0.006824, 1114, 0
70, 529, 0.006583, 1061, 0
71, 529, 0.006847, 995, 0
72, 530, 0.006834, 1192, 0
73, 530, 0.005344, 1043, 0
74, 531, 0.006508, 1105, 0
75, 531, 0.006872, 1008, 0
76, 532, 0.006354, 1161, 0
77, 533, 0.005410, 1177, 0
78, 534, 0.003814, 1140, 0
79, 535, 0.002203, 1025, 0
80, 535, 0.002367, 1032, 0
81, 535, 0.002647, 809, 0
82, 536, 0.001980, 991, 0
83, 537, 0.001688, 982, 0
84, 537, 0.001940, 947, 0
85, 537, 0.002215, 1076, 0
86, 537, 0.006982, 980, 0
87, 538, 0.007045, 1067, 0
88, 538, 0.007373, 1064, 0
89, 539, 0.007073, 1104, 0
90, 539, 0.005704, 1046, 0
91, 539, 0.008718, 1053, 0
92, 539, 0.008090, 1126, 0
93, 539, 0.008596, 967, 0
94, 539, 0.012769, 911, 0
95, 540, 0.011978, 845, 0
96, 541, 0.011736, 1038, 0
97, 541, 0.007878, 876, 0
98, 542, 0.008435, 889, 0
99, 542, 0.008337, 818, 0
100, 542, 0.007957, 873, 0
101, 543, 0.008029, 949, 0
102, 544, 0.007867, 834, 0
103, 545, 0.007346, 876, 0
104, 545, 0.007240, 847, 0
105, 546, 0.007271, 812, 0
106, 546, 0.006588, 916, 0
107, 546, 0.014448, 891, 0
108, 546, 0.014892, 906, 0
109, 546, 0.012197, 730, 0
110, 547, 0.010378, 702, 0
111, 547, 0.010805, 816, 0
112, 547, 0.009220, 658, 0
113, 547, 0.009300, 464, 0
114, 547, 0.008235, 348, 0
115, 547, 0.007704, 331, 0
116, 548, 0.008338, 371, 0
117, 549, 0.007086, 318, 0
118, 549, 0.005901, 357, 0
119, 550, 0.005969, 323, 0
120, 550, 0.005437, 431, 0
121, 550, 0.005434, 363, 0
122, 550, 0.009746, 425, 0
123, 551, 0.009620, 371, 0
124, 551, 0.010324, 311, 0
125, 551, 0.011270, 423, 0
126, 551, 0.009994, 316, 0
127, 551, 0.008968, 358, 0
128, 551, 0.008301, 418, 0
129, 552, 0.007260, 344, 0
130, 553, 0.007386, 360, 0
131, 553, 0.007958, 306, 0
132, 553, 0.007567, 350, 0
133, 554, 0.007507, 392, 0
134, 555, 0.006568, 322, 0
135, 555, 0.005735, 358, 0
136, 556, 0.006407, 301, 0
137, 556, 0.005964, 337, 0
138, 557, 0.005480, 397, 0
139, 558, 0.012092, 342, 0
140, 558, 0.012379, 411, 0
141, 559, 0.012447, 504, 0
142, 560, 0.009050, 474, 0
143, 561, 0.006098, 484, 0
144, 561, 0.006278, 426, 0
145, 561, 0.006926, 554, 0
146, 562, 0.011212, 581, 0
147, 562, 0.010882, 517, 0
148, 563, 0.010313, 540, 0
149, 563, 0.028936, 556, 0
150, 564, 0.027870, 554, 0
151, 565, 0.027199, 461, 0
152, 565, 0.016709, 484, 0
153, 566, 0.014724, 476, 0
154, 566, 0.015117, 488, 0
155, 566, 0.021123, 449, 0
156, 567, 0.020384, 371, 0
157, 568, 0.019857, 410, 0
158, 569, 0.020512, 397, 0
159, 570, 0.022230, 402, 0
160, 570, 0.020578, 527, 0
161, 570, 0.019887, 412, 0
162, 570, 0.018340, 472, 0
163, 571, 0.018448, 421, 0
164, 572, 0.020044, 552, 0
165, 572, 0.018434, 433, 0
166, 573, 0.019101, 406, 0
167, 573, 0.019534, 373, 0
168, 574, 0.018501, 376, 0
169, 575, 0.017562, 455, 0
170, 575, 0.017771, 592, 0
171, 575, 0.017135, 439, 0
172, 576, 0.016406, 387, 0
173, 577, 0.017333, 460, 0
174, 577, 0.016634, 538, 0
175, 577, 0.017070, 473, 0
176, 577, 0.015866, 472, 0
177, 577, 0.015833, 507, 0
178, 577, 0.016438, 445, 0
179, 578, 0.015001, 509, 0
180, 578, 0.015969, 478, 0
181, 579, 0.015268, 450, 0
182, 580, 0.015262, 434, 0
183, 580, 0.015065, 510, 0
184, 580, 0.014338, 531, 0
185, 581, 0.012989, 478, 0
186, 581, 0.014195, 499, 0
187, 581, 0.013906, 550, 0
188, 582, 0.014158, 637, 0
189, 582, 0.013965, 545, 0
190, 582, 0.013834, 510, 0
191, 582, 0.013666, 475, 0
192, 582, 0.014383, 537, 0
193, 583, 0.011972, 588, 0
194, 584, 0.012046, 500, 0
195, 585, 0.012150, 556, 0
196, 585, 0.011694, 433, 0
197, 585, 0.012691, 619, 0
198, 585, 0.012623, 549, 0
199, 585, 0.013128, 559, 0
200, 586, 0.011022, 523, 0
201, 586, 0.011278, 655, 0
202, 586, 0.010830, 663, 0
203, 586, 0.009785, 621, 0
204, 586, 0.010558, 542, 0
205, 586, 0.009996, 651, 0
206, 587, 0.009520, 649, 0
207, 587, 0.011037, 599, 0
208, 587, 0.009705, 600, 0
209, 587, 0.009791, 735, 0
210, 588, 0.008742, 586, 0
211, 588, 0.009958, 613, 0
212, 589, 0.009058, 673, 0
213, 589, 0.009406, 605, 0
214, 590, 0.010058, 626, 0
215, 590, 0.009699, 674, 0
216, 591, 0.008930, 685, 0
217, 591, 0.009250, 721, 0
218, 591, 0.008546, 701, 0
219, 591, 0.009641, , 1
