Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 31.543826, 358, 0
1, 500, 31.400476, 379, 0
2, 500, 31.115096, 404, 0
3, 501, 31.266810, 430, 0
4, 502, 31.267334, 382, 0
5, 503, 31.114823, 402, 0
6, 503, 31.231838, 357, 0
7, 503, 31.371545, 367, 0
8, 504, 31.233705, 381, 0
9, 505, 31.314624, 351, 0
10, 505, 31.340454, 334, 0
11, 505, 31.300904, 338, 0
12, 505, 31.223993, 295, 0
13, 506, 31.446068, 301, 0
14, 507, 31.497635, 301, 0
15, 508, 31.484649, 352, 0
16, 508, 31.348502, 354, 0
17, 509, 31.456049, 301, 0
18, 509, 31.413631, 348, 0
19, 509, 31.501558, 376, 0
20, 509, 31.492700, 287, 0
21, 509, 31.340240, 352, 0
22, 510, 31.072277, 371, 0
23, 510, 31.409695, 298, 0
24, 511, 31.363519, 317, 0
25, 511, 31.327587, 363, 0
26, 511, 31.332516, 282, 0
27, 512, 31.386335, 240, 0
28, 513, 31.235691, 262, 0
29, 513, 31.326557, 312, 0
30, 513, 31.464367, 288, 0
31, 513, 31.568711, 233, 0
32, 514, 31.385203, 230, 0
33, 515, 31.395287, 238, 0
34, 516, 31.393970, , 1
