Generation, Population Size, Average Generation Fitness, Generation Time (ms), Solution Found
0, 500, 30.742412, 342, 0
1, 501, 30.725192, 397, 0
2, 502, 30.787106, 421, 0
3, 502, 30.814302, 405, 0
4, 503, 30.771241, 377, 0
5, 504, 30.877571, 343, 0
6, 504, 30.822013, 350, 0
7, 504, 30.835940, 362, 0
8, 504, 30.907423, 338, 0
9, 505, 30.798059, 351, 0
10, 506, 30.821933, 366, 0
11, 507, 30.778718, 321, 0
12, 508, 30.792537, 330, 0
13, 509, 30.855030, 302, 0
14, 509, 30.859781, 377, 0
15, 510, 30.858958, 302, 0
16, 510, 30.837696, 295, 0
17, 510, 30.917234, 279, 0
18, 510, 30.882658, 381, 0
19, 511, 30.986844, 252, 0
20, 511, 30.924117, 253, 0
21, 511, 30.985502, 299, 0
22, 511, 30.915269, 311, 0
23, 511, 30.990585, 290, 0
24, 511, 30.954143, 243, 0
25, 512, 30.903874, 282, 0
26, 513, 30.917576, 252, 0
27, 514, 30.828665, 293, 0
28, 514, 30.945899, 332, 0
29, 514, 30.991762, 281, 0
30, 515, 30.995079, 233, 0
31, 516, 30.960484, 313, 0
32, 516, 31.052878, 291, 0
33, 516, 31.053103, 250, 0
34, 516, 31.057718, 246, 0
35, 516, 31.014343, 234, 0
36, 516, 30.966492, 314, 0
37, 517, 30.948246, 232, 0
38, 517, 30.996324, 234, 0
39, 517, 31.048452, 266, 0
40, 517, 31.006614, 275, 0
41, 517, 30.937240, 286, 0
42, 517, 30.921607, 270, 0
43, 518, 30.977466, 212, 0
44, 519, 30.924674, 251, 0
45, 520, 30.970815, 207, 0
46, 521, 30.941195, 222, 0
47, 521, 31.010447, 230, 0
48, 521, 30.969620, 230, 0
49, 521, 30.928009, 314, 0
50, 521, 30.951748, 269, 0
51, 521, 30.928508, 218, 0
52, 521, 31.009173, 194, 0
53, 522, 30.982439, 250, 0
54, 523, 30.970934, 240, 0
55, 524, 30.997403, 201, 0
56, 525, 31.012270, 214, 0
57, 526, 31.095190, 266, 0
58, 527, 31.063671, 252, 0
59, 527, 31.075545, 259, 0
60, 527, 31.062419, 278, 0
61, 528, 31.029303, 293, 0
62, 529, 30.960549, 224, 0
63, 530, 30.912177, 280, 0
64, 530, 30.872762, 287, 0
65, 531, 30.923784, 223, 0
66, 532, 30.863139, 232, 0
67, 533, 30.799643, 231, 0
68, 533, 30.822072, 333, 0
69, 534, 30.945129, 225, 0
70, 534, 30.999045, 235, 0
71, 534, 30.923494, 287, 0
72, 534, 30.912084, 261, 0
73, 534, 30.950176, 231, 0
74, 534, 30.974858, 218, 0
75, 535, 31.007894, 245, 0
76, 535, 30.955975, 278, 0
77, 535, 30.911238, 239, 0
78, 536, 30.947460, 280, 0
79, 537, 31.040719, 218, 0
80, 537, 31.040086, 259, 0
81, 538, 31.068527, 252, 0
82, 539, 30.952149, 239, 0
83, 539, 31.028223, 230, 0
84, 540, 31.021923, 247, 0
85, 540, 31.009128, 224, 0
86, 541, 30.966975, 239, 0
87, 542, 30.992708, 248, 0
88, 542, 31.016413, 262, 0
89, 543, 31.058967, 286, 0
90, 543, 31.044048, 256, 0
91, 544, 30.969846, 247, 0
92, 544, 31.039554, 291, 0
93, 545, 31.032561, 246, 0
94, 546, 30.937675, 249, 0
95, 546, 30.951201, 242, 0
96, 547, 31.031440, 308, 0
97, 547, 31.003600, 239, 0
98, 548, 31.024763, 199, 0
99, 548, 31.137350, 234, 0
100, 548, 31.072417, 215, 0
101, 548, 31.029300, 235, 0
102, 548, 31.037854, 203, 0
103, 549, 30.978480, 224, 0
104, 549, 30.958039, 246, 0
105, 550, 30.986558, 268, 0
106, 551, 30.990539, 206, 0
107, 551, 31.002553, 248, 0
108, 552, 31.051140, 228, 0
109, 552, 31.142926, 291, 0
110, 553, 31.031002, 235, 0
111, 553, 31.004823, 233, 0
112, 554, 30.934381, 244, 0
113, 554, 30.950244, 264, 0
114, 555, 31.055045, 327, 0
115, 556, 31.000425, 245, 0
116, 556, 31.015772, 264, 0
117, 556, 31.048443, 268, 0
118, 556, 31.025949, 240, 0
119, 556, 31.095038, 247, 0
120, 557, 31.035891, 231, 0
121, 558, 31.050889, 240, 0
122, 558, 31.040420, 275, 0
123, 559, 31.035999, 300, 0
124, 560, 31.044960, 271, 0
125, 560, 31.067020, 284, 0
126, 560, 31.044010, 237, 0
127, 560, 31.059186, 251, 0
128, 561, 31.066896, 286, 0
129, 562, 31.112287, 252, 0
130, 563, 31.111079, 315, 0
131, 563, 31.051589, 344, 0
132, 563, 31.005289, 229, 0
133, 563, 31.037496, 251, 0
134, 564, 30.966175, 249, 0
135, 565, 30.985130, 222, 0
136, 566, 30.952203, 241, 0
137, 566, 30.976377, 306, 0
138, 567, 31.025428, 264, 0
139, 567, 30.958333, 215, 0
140, 568, 31.045995, 200, 0
141, 568, 31.068313, 272, 0
142, 568, 30.968617, 250, 0
143, 568, 31.060303, 267, 0
144, 569, 31.060942, 288, 0
145, 569, 31.097000, 229, 0
146, 569, 31.103774, 280, 0
147, 569, 31.127425, 230, 0
